sample,ts_comtrade,dt_us,t_us,adcA_raw,adcB_raw,adcA_V,adcB_V,dacA_code,dacB_code
1221,609999,500,609999,1987,1890,1.601245,1.523077,2153,2044
1222,610499,500,610499,2071,1884,1.668938,1.518242,2236,2040
1223,610999,500,610999,2155,1889,1.736630,1.522271,2316,2042
1224,611499,500,611499,2224,1883,1.792235,1.517436,2387,2038
1225,611999,500,611999,2270,1889,1.829304,1.522271,2434,2044
1226,612499,500,612499,2299,1889,1.852674,1.522271,2465,2044
1227,612999,500,612999,2318,1883,1.867985,1.517436,2483,2038
1228,613499,500,613499,2330,1887,1.877656,1.520659,2496,2042
1229,613999,500,613999,2322,1883,1.871209,1.517436,2489,2038
1230,614499,500,614499,2294,1887,1.848645,1.520659,2462,2042
1231,614999,500,614999,2247,1889,1.810769,1.522271,2410,2044
1232,615499,500,615499,2186,1889,1.761612,1.522271,2351,2044
1233,615999,500,615999,2117,1887,1.706007,1.520659,2281,2040
1234,616499,500,616499,2035,1888,1.639927,1.521465,2203,2044
1235,616999,500,616999,1954,1888,1.574652,1.521465,2116,2042
1236,617499,500,617499,1865,1887,1.502930,1.520659,2027,2042
1237,617999,500,617999,1776,1888,1.431209,1.521465,1940,2044
1238,618499,500,618499,1698,1887,1.368352,1.520659,1857,2042
1239,618999,500,618999,1611,1889,1.298242,1.522271,1768,2044
1240,619499,500,619499,1530,1891,1.232967,1.523883,1690,2046
1241,619999,500,619999,1462,1888,1.178169,1.521465,1625,2042
1242,620499,500,620499,1425,1892,1.148352,1.524689,1587,2046
1243,620999,500,620999,1404,1891,1.131429,1.523883,1564,2046
1244,621499,500,621499,1391,1888,1.120952,1.521465,1551,2042
1245,621999,500,621999,1390,1887,1.120147,1.520659,1548,2042
1246,622499,500,622499,1405,1889,1.132234,1.522271,1566,2044
1247,622999,500,622999,1447,1893,1.166081,1.525494,1609,2046
1248,623499,500,623499,1511,1891,1.217656,1.523883,1672,2046
1249,623999,500,623999,1588,1882,1.279707,1.516630,1744,2036
1250,624499,500,624499,1666,1893,1.342564,1.525494,1825,2046
1251,624999,500,624999,1758,1890,1.416703,1.523077,1915,2044
1252,625499,500,625499,1850,1889,1.490842,1.522271,2011,2044
1253,625999,500,625999,1943,1889,1.565788,1.522271,2108,2044
1254,626499,500,626499,2033,1886,1.638315,1.519853,2200,2042
1255,626999,500,626999,2129,1893,1.715678,1.525494,2293,2046
1256,627499,500,627499,2227,1885,1.794652,1.519048,2389,2040
1257,627999,500,627999,2304,1889,1.856703,1.522271,2469,2044
1258,628499,500,628499,2369,1887,1.909084,1.520659,2530,2040
1259,628999,500,628999,2401,1889,1.934872,1.522271,2567,2042
1260,629499,500,629499,2427,1890,1.955824,1.523077,2589,2044
1261,629999,500,629999,2441,1886,1.967106,1.519853,2604,2040
1262,630499,500,630499,2433,1884,1.960659,1.518242,2600,2038
1263,630999,500,630999,2411,1888,1.942930,1.521465,2575,2042
1264,631499,500,631499,2352,1889,1.895385,1.522271,2520,2042
1265,631999,500,631999,2288,1890,1.843810,1.523077,2453,2046
1266,632499,500,632499,2215,1890,1.784982,1.523077,2375,2044
1267,632999,500,632999,2127,1885,1.714066,1.519048,2289,2038
1268,633499,500,633499,2028,1890,1.634286,1.523077,2192,2044
1269,633999,500,633999,1927,1886,1.552894,1.519853,2089,2042
1270,634499,500,634499,1824,1891,1.469890,1.523883,1986,2046
1271,634999,500,634999,1731,1890,1.394945,1.523077,1887,2044
1272,635499,500,635499,1629,1888,1.312747,1.521465,1787,2042
1273,635999,500,635999,1529,1891,1.232161,1.523883,1690,2042
1274,636499,500,636499,1449,1893,1.167692,1.525494,1608,2046
1275,636999,500,636999,1390,1887,1.120147,1.520659,1549,2042
1276,637499,500,637499,1351,1891,1.088718,1.523883,1511,2044
1277,637999,500,637999,1328,1887,1.070183,1.520659,1488,2042
1278,638499,500,638499,1309,1885,1.054872,1.519048,1471,2040
1279,638999,500,638999,1319,1893,1.062930,1.525494,1479,2046
1280,639499,500,639499,1348,1887,1.086300,1.520659,1510,2042
1281,639999,500,639999,1408,1888,1.134652,1.521465,1567,2044
1282,640499,500,640499,1474,1889,1.187839,1.522271,1635,2042
1283,640999,500,640999,1561,1887,1.257949,1.520659,1715,2040
1284,641499,500,641499,1648,1892,1.328059,1.524689,1805,2044
1285,641999,500,641999,1744,1888,1.405421,1.521465,1906,2044
1286,642499,500,642499,1845,1889,1.486813,1.522271,2009,2044
1287,642999,500,642999,1952,1888,1.573040,1.521465,2112,2042
1288,643499,500,643499,2047,1887,1.649597,1.520659,2212,2042
1289,643999,500,643999,2153,1890,1.735018,1.523077,2315,2044
1290,644499,500,644499,2245,1887,1.809158,1.520659,2410,2042
1291,644999,500,644999,2322,1891,1.871209,1.523883,2489,2044
1292,645499,500,645499,2377,1893,1.915531,1.525494,2542,2048
1293,645999,500,645999,2416,1890,1.946960,1.523077,2581,2044
1294,646499,500,646499,2438,1889,1.964689,1.522271,2605,2042
1295,646999,500,646999,2450,1891,1.974359,1.523883,2618,2044
1296,647499,500,647499,2442,1891,1.967912,1.523883,2607,2044
1297,647999,500,647999,2406,1887,1.938901,1.520659,2572,2040
1298,648499,500,648499,2352,1890,1.895385,1.523077,2513,2044
1299,648999,500,648999,2279,1885,1.836557,1.519048,2444,2040
1300,649499,500,649499,2199,1878,1.772088,1.513407,2364,2036
1301,649999,500,649999,2111,1889,1.701172,1.522271,2273,2044
1302,650499,500,650499,2010,1891,1.619780,1.523883,2174,2046
1303,650999,500,650999,1904,1886,1.534359,1.519853,2072,2040
1304,651499,500,651499,1808,1891,1.456996,1.523883,1972,2044
1305,651999,500,651999,1712,1890,1.379634,1.523077,1872,2044
1306,652499,500,652499,1614,1890,1.300659,1.523077,1770,2044
1307,652999,500,652999,1520,1883,1.224908,1.517436,1682,2040
1308,653499,500,653499,1451,1888,1.169304,1.521465,1610,2044
1309,653999,500,653999,1403,1890,1.130623,1.523077,1562,2046
1310,654499,500,654499,1369,1887,1.103223,1.520659,1530,2042
1311,654999,500,654999,1343,1889,1.082271,1.522271,1505,2044
1312,655499,500,655499,1339,1890,1.079048,1.523077,1499,2044
1313,655999,500,655999,1358,1887,1.094359,1.520659,1517,2042
1314,656499,500,656499,1402,1890,1.129817,1.523077,1561,2044
1315,656999,500,656999,1459,1891,1.175751,1.523883,1621,2044
1316,657499,500,657499,1527,1887,1.230549,1.520659,1693,2042
1317,657999,500,657999,1617,1893,1.303077,1.525494,1775,2046
1318,658499,500,658499,1709,1883,1.377216,1.517436,1868,2040
1319,658999,500,658999,1807,1886,1.456190,1.519853,1967,2040
1320,659499,500,659499,1904,1888,1.534359,1.521465,2066,2042
1321,659999,500,659999,1999,1887,1.610916,1.520659,2162,2042
1322,660499,500,660499,2101,1887,1.693114,1.520659,2264,2042
1323,660999,500,660999,2196,1891,1.769670,1.523883,2361,2046
1324,661499,500,661499,2286,1887,1.842198,1.520659,2445,2042
1325,661999,500,661999,2339,1886,1.884908,1.519853,2504,2040
1326,662499,500,662499,2382,1887,1.919561,1.520659,2546,2042
1327,662999,500,662999,2405,1890,1.938095,1.523077,2572,2044
1328,663499,500,663499,2427,1888,1.955824,1.521465,2593,2042
1329,663999,500,663999,2423,1887,1.952601,1.520659,2588,2042
1330,664499,500,664499,2397,1891,1.931648,1.523883,2561,2046
1331,664999,500,664999,2344,1885,1.888938,1.519048,2508,2040
1332,665499,500,665499,2279,1889,1.836557,1.522271,2445,2044
1333,665999,500,665999,2206,1884,1.777729,1.518242,2368,2038
1334,666499,500,666499,2122,1885,1.710037,1.519048,2281,2038
1335,666999,500,666999,2019,1889,1.627033,1.522271,2183,2042
1336,667499,500,667499,1919,1887,1.546447,1.520659,2083,2042
1337,667999,500,667999,1813,1891,1.461026,1.523883,1983,2044
1338,668499,500,668499,1727,1891,1.391722,1.523883,1886,2046
1339,668999,500,668999,1623,1884,1.307912,1.518242,1783,2044
1340,669499,500,669499,1526,1888,1.229744,1.521465,1689,2042
1341,669999,500,669999,1453,1889,1.170916,1.522271,1612,2044
1342,670499,500,670499,1399,1895,1.127399,1.527106,1559,2048
1343,670999,500,670999,1361,1891,1.096777,1.523883,1523,2044
1344,671499,500,671499,1339,1889,1.079048,1.522271,1500,2044
1345,671999,500,671999,1327,1893,1.069377,1.525494,1487,2046
1346,672499,500,672499,1339,1890,1.079048,1.523077,1499,2042
1347,672999,500,672999,1375,1890,1.108059,1.523077,1536,2044
1348,673499,500,673499,1439,1891,1.159634,1.523883,1597,2046
1349,673999,500,673999,1504,1892,1.212015,1.524689,1667,2044
1350,674499,500,674499,1595,1890,1.285348,1.523077,1749,2044
1351,674999,500,674999,1682,1887,1.355458,1.520659,1843,2042
1352,675499,500,675499,1782,1892,1.436044,1.524689,1944,2044
1353,675999,500,675999,1886,1889,1.519853,1.522271,2048,2044
1354,676499,500,676499,1987,1886,1.601245,1.519853,2150,2040
1355,676999,500,676999,2093,1881,1.686667,1.515824,2252,2040
1356,677499,500,677499,2192,1889,1.766447,1.522271,2356,2044
1357,677999,500,677999,2285,1890,1.841392,1.523077,2448,2044
1358,678499,500,678499,2354,1890,1.896996,1.523077,2522,2046
1359,678999,500,678999,2412,1888,1.943736,1.521465,2571,2042
1360,679499,500,679499,2439,1890,1.965495,1.523077,2603,2044
1361,679999,500,679999,2462,1890,1.984029,1.523077,2629,2042
1362,680499,500,680499,2466,1888,1.987253,1.521465,2634,2042
1363,680999,500,680999,2450,1882,1.974359,1.516630,2617,2038
1364,681499,500,681499,2405,1893,1.938095,1.525494,2571,2046
1365,681999,500,681999,2346,1887,1.890550,1.520659,2508,2044
1366,682499,500,682499,2269,1888,1.828498,1.521465,2433,2042
1367,682999,500,682999,2186,1888,1.761612,1.521465,2347,2042
1368,683499,500,683499,2090,1887,1.684249,1.520659,2249,2042
1369,683999,500,683999,1983,1886,1.598022,1.519853,2145,2040
1370,684499,500,684499,1876,1889,1.511795,1.522271,2040,2044
1371,684999,500,684999,1774,1890,1.429597,1.523077,1935,2046
1372,685499,500,685499,1668,1890,1.344176,1.523077,1827,2044
1373,685999,500,685999,1569,1885,1.264396,1.519048,1722,2042
1374,686499,500,686499,1472,1888,1.186227,1.521465,1632,2042
1375,686999,500,686999,1403,1887,1.130623,1.520659,1562,2040
1376,687499,500,687499,1355,1881,1.091941,1.515824,1514,2036
1377,687999,500,687999,1322,1893,1.065348,1.525494,1480,2048
1378,688499,500,688499,1290,1895,1.039560,1.527106,1452,2046
1379,688999,500,688999,1290,1888,1.039560,1.521465,1450,2042
1380,689499,500,689499,1309,1890,1.054872,1.523077,1471,2044
1381,689999,500,689999,1360,1886,1.095971,1.519853,1520,2040
1382,690499,500,690499,1424,1889,1.147546,1.522271,1582,2042
1383,690999,500,690999,1498,1889,1.207180,1.522271,1659,2044
1384,691499,500,691499,1587,1891,1.278901,1.523883,1745,2046
1385,691999,500,691999,1683,1887,1.356264,1.520659,1842,2040
1386,692499,500,692499,1783,1891,1.436850,1.523883,1946,2046
1387,692999,500,692999,1890,1888,1.523077,1.521465,2051,2042
1388,693499,500,693499,1990,1894,1.603663,1.526300,2155,2044
1389,693999,500,693999,2103,1893,1.694725,1.525494,2266,2046
1390,694499,500,694499,2205,1890,1.776923,1.523077,2366,2044
1391,694999,500,694999,2290,1889,1.845421,1.522271,2455,2042
1392,695499,500,695499,2352,1888,1.895385,1.521465,2518,2042
1393,695999,500,695999,2405,1895,1.938095,1.527106,2568,2048
1394,696499,500,696499,2434,1889,1.961465,1.522271,2602,2044
1395,696999,500,696999,2461,1890,1.983223,1.523077,2627,2044
1396,697499,500,697499,2453,1886,1.976777,1.519853,2626,2040
1397,697999,500,697999,2434,1890,1.961465,1.523077,2601,2044
1398,698499,500,698499,2387,1895,1.923590,1.527106,2554,2048
1399,698999,500,698999,2330,1883,1.877656,1.517436,2495,2038
1400,699499,500,699499,2256,1882,1.818022,1.516630,2422,2038
1401,699999,500,699999,2174,1885,1.751941,1.519048,2336,2038
1402,700499,500,700499,2081,1889,1.676996,1.522271,2242,2042
1403,700999,500,700999,1980,1891,1.595604,1.523883,2144,2046
1404,701499,500,701499,1889,1884,1.522271,1.518242,2044,2038
1405,701999,500,701999,1782,1888,1.436044,1.521465,1944,2042
1406,702499,500,702499,1679,1889,1.353040,1.522271,1838,2044
1407,702999,500,702999,1587,1888,1.278901,1.521465,1743,2044
1408,703499,500,703499,1502,1889,1.210403,1.522271,1665,2042
1409,703999,500,703999,1449,1891,1.167692,1.523883,1608,2044
1410,704499,500,704499,1405,1889,1.132234,1.522271,1565,2044
1411,704999,500,704999,1370,1893,1.104029,1.525494,1530,2046
1412,705499,500,705499,1349,1891,1.087106,1.523883,1511,2046
1413,705999,500,705999,1357,1891,1.093553,1.523883,1516,2046
1414,706499,500,706499,1383,1890,1.114506,1.523077,1545,2044
1415,706999,500,706999,1431,1895,1.153187,1.527106,1593,2049
1416,707499,500,707499,1488,1885,1.199121,1.519048,1651,2040
1417,707999,500,707999,1566,1887,1.261978,1.520659,1722,2042
1418,708499,500,708499,1648,1894,1.328059,1.526300,1805,2048
1419,708999,500,708999,1731,1887,1.394945,1.520659,1892,2040
1420,709499,500,709499,1823,1885,1.469084,1.519048,1984,2040
1421,709999,500,709999,1914,1887,1.542418,1.520659,2075,2044
1422,710499,500,710499,2007,1889,1.617363,1.522271,2172,2044
1423,710999,500,710999,2106,1895,1.697143,1.527106,2267,2048
1424,711499,500,711499,2187,1887,1.762418,1.520659,2351,2040
1425,711999,500,711999,2253,1887,1.815604,1.520659,2415,2042
1426,712499,500,712499,2297,1886,1.851062,1.519853,2461,2040
1427,712999,500,712999,2331,1897,1.878462,1.528718,2496,2048
1428,713499,500,713499,2357,1894,1.899414,1.526300,2525,2044
1429,713999,500,713999,2366,1888,1.906667,1.521465,2532,2044
1430,714499,500,714499,2352,1889,1.895385,1.522271,2519,2044
1431,714999,500,714999,2316,1886,1.866374,1.519853,2480,2042
1432,715499,500,715499,2263,1891,1.823663,1.523883,2432,2046
1433,715999,500,715999,2205,1883,1.776923,1.517436,2369,2038
1434,716499,500,716499,2129,1889,1.715678,1.522271,2297,2042
1435,716999,500,716999,2055,1891,1.656044,1.523883,2216,2044
1436,717499,500,717499,1968,1888,1.585934,1.521465,2131,2040
1437,717999,500,717999,1883,1893,1.517436,1.525494,2045,2046
1438,718499,500,718499,1799,1889,1.449744,1.522271,1960,2042
1439,718999,500,718999,1708,1891,1.376410,1.523883,1867,2044
1440,719499,500,719499,1623,1889,1.307912,1.522271,1783,2044
1441,719999,500,719999,1554,1893,1.252308,1.525494,1712,2048
1442,720499,500,720499,1502,1887,1.210403,1.520659,1665,2042
1443,720999,500,720999,1469,1895,1.183810,1.527106,1629,2048
1444,721499,500,721499,1446,1890,1.165275,1.523077,1606,2044
1445,721999,500,721999,1427,1889,1.149963,1.522271,1589,2042
1446,722499,500,722499,1434,1892,1.155604,1.524689,1596,2046
1447,722999,500,722999,1462,1891,1.178169,1.523883,1625,2046
1448,723499,500,723499,1513,1890,1.219267,1.523077,1673,2044
1449,723999,500,723999,1575,1894,1.269231,1.526300,1731,2048
1450,724499,500,724499,1643,1890,1.324029,1.523077,1799,2044
1451,724999,500,724999,1717,1893,1.383663,1.525494,1878,2048
1452,725499,500,725499,1803,1886,1.452967,1.519853,1962,2042
1453,725999,500,725999,1887,1887,1.520659,1.520659,2047,2042
1454,726499,500,726499,1971,1885,1.588352,1.519048,2132,2040
1455,726999,500,726999,2046,1888,1.648791,1.521465,2217,2042
1456,727499,500,727499,2141,1882,1.725348,1.516630,2304,2038
1457,727999,500,727999,2218,1891,1.787399,1.523883,2381,2048
1458,728499,500,728499,2272,1890,1.830916,1.523077,2439,2044
1459,728999,500,728999,2311,1879,1.862344,1.514212,2475,2038
1460,729499,500,729499,2333,1885,1.880073,1.519048,2498,2040
1461,729999,500,729999,2352,1888,1.895385,1.521465,2514,2042
1462,730499,500,730499,2352,1886,1.895385,1.519853,2515,2042
1463,730999,500,730999,2329,1890,1.876850,1.523077,2493,2044
1464,731499,500,731499,2286,1891,1.842198,1.523883,2448,2044
1465,731999,500,731999,2224,1887,1.792235,1.520659,2389,2042
1466,732499,500,732499,2158,1893,1.739048,1.525494,2320,2046
1467,732999,500,732999,2079,1889,1.675385,1.522271,2241,2044
1468,733499,500,733499,1990,1890,1.603663,1.523077,2153,2044
1469,733999,500,733999,1902,1890,1.532747,1.523077,2062,2044
1470,734499,500,734499,1810,1890,1.458608,1.523077,1972,2044
1471,734999,500,734999,1722,1892,1.387692,1.524689,1884,2046
1472,735499,500,735499,1634,1887,1.316777,1.520659,1793,2042
1473,735999,500,735999,1535,1893,1.236996,1.525494,1706,2046
1474,736499,500,736499,1473,1895,1.187033,1.527106,1633,2049
1475,736999,500,736999,1424,1888,1.147546,1.521465,1584,2042
1476,737499,500,737499,1393,1890,1.122564,1.523077,1554,2044
1477,737999,500,737999,1377,1888,1.109670,1.521465,1538,2042
1478,738499,500,738499,1364,1892,1.099194,1.524689,1527,2044
1479,738999,500,738999,1379,1892,1.111282,1.524689,1540,2046
1480,739499,500,739499,1414,1894,1.139487,1.526300,1574,2048
1481,739999,500,739999,1472,1889,1.186227,1.522271,1633,2042
1482,740499,500,740499,1535,1891,1.236996,1.523883,1702,2046
1483,740999,500,740999,1626,1888,1.310330,1.521465,1783,2042
1484,741499,500,741499,1710,1891,1.378022,1.523883,1871,2044
1485,741999,500,741999,1811,1883,1.459414,1.517436,1969,2038
1486,742499,500,742499,1907,1887,1.536777,1.520659,2067,2042
1487,742999,500,742999,2001,1890,1.612527,1.523077,2166,2044
1488,743499,500,743499,2100,1890,1.692308,1.523077,2261,2044
1489,743999,500,743999,2195,1894,1.768865,1.526300,2360,2049
1490,744499,500,744499,2287,1887,1.843004,1.520659,2449,2040
1491,744999,500,744999,2354,1890,1.896996,1.523077,2519,2044
1492,745499,500,745499,2399,1891,1.933260,1.523883,2564,2046
1493,745999,500,745999,2432,1893,1.959854,1.525494,2595,2048
1494,746499,500,746499,2444,1892,1.969524,1.524689,2611,2044
1495,746999,500,746999,2448,1892,1.972747,1.524689,2616,2046
1496,747499,500,747499,2427,1887,1.955824,1.520659,2594,2040
1497,747998,499,747998,2385,1889,1.921978,1.522271,2552,2044
1498,748498,500,748498,2320,1887,1.869597,1.520659,2487,2040
1499,748998,500,748998,2246,1891,1.809963,1.523883,2412,2044
1500,749498,500,749498,2160,1893,1.740659,1.525494,2324,2044
1501,749998,500,749998,2067,1890,1.665714,1.523077,2227,2044
1502,750498,500,750498,1962,1888,1.581099,1.521465,2122,2042
1503,750998,500,750998,1859,1886,1.498095,1.519853,2017,2040
1504,751498,500,751498,1755,1894,1.414286,1.526300,1914,2048
1505,751998,500,751998,1654,1894,1.332894,1.526300,1811,2048
1506,752498,500,752498,1535,1889,1.236996,1.522271,1707,2044
1507,752998,500,752998,1456,1890,1.173333,1.523077,1616,2044
1508,753498,500,753498,1388,1894,1.118535,1.526300,1546,2048
1509,753998,500,753998,1344,1892,1.083077,1.524689,1500,2046
1510,754498,500,754498,1297,1890,1.045202,1.523077,1469,2046
1511,754998,500,754998,1285,1894,1.035531,1.526300,1447,2048
1512,755498,500,755498,1283,1888,1.033919,1.521465,1446,2044
1513,755998,500,755998,1307,1887,1.053260,1.520659,1469,2042
1514,756498,500,756498,1360,1887,1.095971,1.520659,1518,2042
1515,756998,500,756998,1424,1891,1.147546,1.523883,1584,2046
1516,757498,500,757498,1501,1884,1.209597,1.518242,1662,2040
1517,757998,500,757998,1593,1895,1.283736,1.527106,1751,2049
1518,758498,500,758498,1694,1891,1.365128,1.523883,1854,2046
1519,758998,500,758998,1796,1891,1.447326,1.523883,1959,2044
1520,759498,500,759498,1904,1887,1.534359,1.520659,2067,2042
1521,759998,500,759998,2006,1895,1.616557,1.527106,2171,2046
1522,760498,500,760498,2118,1891,1.706813,1.523883,2281,2046
1523,760998,500,760998,2223,1890,1.791429,1.523077,2384,2044
1524,761498,500,761498,2310,1891,1.861539,1.523883,2476,2046
1525,761998,500,761998,2379,1890,1.917143,1.523077,2543,2044
1526,762498,500,762498,2424,1886,1.953407,1.519853,2590,2040
1527,762998,500,762998,2453,1890,1.976777,1.523077,2622,2044
1528,763498,500,763498,2480,1891,1.998535,1.523883,2646,2046
1529,763998,500,763998,2479,1885,1.997729,1.519048,2644,2040
1530,764498,500,764498,2450,1891,1.974359,1.523883,2620,2046
1531,764998,500,764998,2405,1887,1.938095,1.520659,2570,2042
1532,765498,500,765498,2337,1891,1.883297,1.523883,2506,2044
1533,765998,500,765998,2262,1892,1.822857,1.524689,2427,2044
1534,766498,500,766498,2174,1890,1.751941,1.523077,2337,2044
1535,766998,500,766998,2075,1890,1.672161,1.523077,2237,2044
1536,767498,500,767498,1971,1890,1.588352,1.523077,2135,2044
1537,767998,500,767998,1871,1891,1.507766,1.523883,2028,2046
1538,768498,500,768498,1763,1891,1.420733,1.523883,1925,2046
1539,768998,500,768998,1659,1888,1.336923,1.521465,1816,2040
1540,769498,500,769498,1555,1890,1.253114,1.523077,1714,2046
1541,769998,500,769998,1467,1890,1.182198,1.523077,1629,2044
1542,770498,500,770498,1410,1895,1.136264,1.527106,1568,2048
1543,770998,500,770998,1362,1892,1.097582,1.524689,1522,2046
1544,771498,500,771498,1330,1889,1.071795,1.522271,1490,2044
1545,771998,500,771998,1303,1887,1.050037,1.520659,1468,2042
1546,772498,500,772498,1314,1890,1.058901,1.523077,1474,2044
1547,772998,500,772998,1341,1895,1.080659,1.527106,1501,2046
1548,773498,500,773498,1392,1890,1.121758,1.523077,1553,2044
1549,773998,500,773998,1457,1892,1.174139,1.524689,1616,2046
1550,774498,500,774498,1531,1890,1.233773,1.523077,1693,2046
1551,774998,500,774998,1626,1890,1.310330,1.523077,1782,2044
1552,775498,500,775498,1718,1890,1.384469,1.523077,1879,2044
1553,775998,500,775998,1815,1895,1.462637,1.527106,1978,2048
1554,776498,500,776498,1918,1885,1.545641,1.519048,2080,2040
1555,776998,500,776998,2016,1891,1.624615,1.523883,2181,2046
1556,777498,500,777498,2123,1889,1.710843,1.522271,2287,2044
1557,777998,500,777998,2218,1887,1.787399,1.520659,2380,2042
1558,778498,500,778498,2290,1889,1.845421,1.522271,2456,2042
1559,778998,500,778998,2347,1892,1.891355,1.524689,2510,2046
1560,779498,500,779498,2384,1890,1.921172,1.523077,2550,2044
1561,779998,500,779998,2418,1892,1.948571,1.524689,2582,2046
1562,780498,500,780498,2429,1890,1.957436,1.523077,2594,2044
1563,780998,500,780998,2417,1894,1.947766,1.526300,2583,2046
1564,781498,500,781498,2383,1894,1.920366,1.526300,2547,2048
1565,781998,500,781998,2328,1895,1.876044,1.527106,2495,2048
1566,782498,500,782498,2266,1889,1.826081,1.522271,2430,2044
1567,782998,500,782998,2191,1881,1.765641,1.515824,2353,2036
1568,783498,500,783498,2101,1888,1.693114,1.521465,2263,2042
1569,783998,500,783998,2002,1888,1.613333,1.521465,2168,2042
1570,784498,500,784498,1908,1887,1.537582,1.520659,2071,2040
1571,784998,500,784998,1811,1888,1.459414,1.521465,1975,2044
1572,785498,500,785498,1712,1895,1.379634,1.527106,1874,2048
1573,785998,500,785998,1616,1888,1.302271,1.521465,1775,2042
1574,786498,500,786498,1531,1887,1.233773,1.520659,1690,2042
1575,786998,500,786998,1466,1895,1.181392,1.527106,1626,2048
1576,787498,500,787498,1420,1889,1.144322,1.522271,1579,2044
1577,787998,500,787998,1383,1891,1.114506,1.523883,1546,2044
1578,788498,500,788498,1360,1883,1.095971,1.517436,1520,2038
1579,788998,500,788998,1358,1897,1.094359,1.528718,1518,2048
1580,789498,500,789498,1377,1889,1.109670,1.522271,1537,2044
1581,789998,500,789998,1424,1888,1.147546,1.521465,1583,2042
1582,790498,500,790498,1477,1892,1.190256,1.524689,1638,2044
1583,790998,500,790998,1553,1897,1.251502,1.528718,1709,2049
1584,791498,500,791498,1631,1894,1.314359,1.526300,1790,2048
1585,791998,500,791998,1722,1888,1.387692,1.521465,1882,2042
1586,792498,500,792498,1819,1894,1.465861,1.526300,1975,2048
1587,792998,500,792998,1909,1889,1.538388,1.522271,2071,2042
1588,793498,500,793498,2000,1894,1.611722,1.526300,2166,2048
1589,793998,500,793998,2103,1893,1.694725,1.525494,2266,2044
1590,794498,500,794498,2194,1889,1.768059,1.522271,2358,2042
1591,794998,500,794998,2272,1891,1.830916,1.523883,2436,2044
1592,795498,500,795498,2325,1895,1.873626,1.527106,2490,2048
1593,795998,500,795998,2369,1890,1.909084,1.523077,2530,2044
1594,796498,500,796498,2394,1889,1.929231,1.522271,2559,2044
1595,796998,500,796998,2411,1892,1.942930,1.524689,2576,2046
1596,797498,500,797498,2403,1893,1.936484,1.525494,2567,2046
1597,797998,500,797998,2373,1897,1.912308,1.528718,2538,2049
1598,798498,500,798498,2320,1891,1.869597,1.523883,2486,2046
1599,798998,500,798998,2260,1887,1.821245,1.520659,2426,2040
1600,799498,500,799498,2187,1890,1.762418,1.523077,2349,2044
1601,799998,500,799998,2101,1888,1.693114,1.521465,2263,2042
1602,800498,500,800498,2005,1888,1.615751,1.521465,2170,2044
1603,800998,500,800998,1914,1890,1.542418,1.523077,2075,2044
1604,801498,500,801498,1818,1890,1.465055,1.523077,1979,2044
1605,801998,500,801998,1722,1891,1.387692,1.523883,1882,2046
1606,802498,500,802498,1625,1889,1.309524,1.522271,1783,2042
1607,802998,500,802998,1534,1895,1.236190,1.527106,1695,2048
1608,803498,500,803498,1462,1891,1.178169,1.523883,1624,2046
1609,803998,500,803998,1418,1895,1.142711,1.527106,1577,2048
1610,804498,500,804498,1383,1887,1.114506,1.520659,1542,2042
1611,804998,500,804998,1357,1890,1.093553,1.523077,1517,2044
1612,805498,500,805498,1347,1891,1.085495,1.523883,1509,2046
1613,805998,500,805998,1362,1897,1.097582,1.528718,1523,2049
1614,806498,500,806498,1406,1890,1.133040,1.523077,1564,2044
1615,806998,500,806998,1458,1895,1.174945,1.527106,1619,2048
1616,807498,500,807498,1524,1889,1.228132,1.522271,1687,2044
1617,807998,500,807998,1609,1887,1.296630,1.520659,1766,2042
1618,808498,500,808498,1697,1885,1.367546,1.519048,1857,2040
1619,808998,500,808998,1789,1889,1.441685,1.522271,1951,2044
1620,809498,500,809498,1885,1890,1.519048,1.523077,2048,2044
1621,809998,500,809998,1981,1895,1.596410,1.527106,2143,2048
1622,810498,500,810498,2084,1892,1.679414,1.524689,2244,2046
1623,810998,500,810998,2177,1890,1.754359,1.523077,2341,2044
1624,811498,500,811498,2261,1892,1.822051,1.524689,2426,2046
1625,811998,500,811998,2321,1883,1.870403,1.517436,2487,2038
1626,812498,500,812498,2368,1886,1.908278,1.519853,2532,2040
1627,812998,500,812998,2398,1885,1.932454,1.519048,2564,2040
1628,813498,500,813498,2419,1890,1.949377,1.523077,2586,2046
1629,813998,500,813998,2418,1889,1.948571,1.522271,2586,2042
1630,814498,500,814498,2401,1893,1.934872,1.525494,2566,2046
1631,814998,500,814998,2352,1892,1.895385,1.524689,2519,2046
1632,815498,500,815498,2295,1890,1.849451,1.523077,2461,2044
1633,815998,500,815998,2225,1891,1.793040,1.523883,2389,2046
1634,816498,500,816498,2144,1894,1.727766,1.526300,2307,2048
1635,816998,500,816998,2053,1890,1.654432,1.523077,2213,2044
1636,817498,500,817498,1956,1887,1.576264,1.520659,2119,2042
1637,817998,500,817998,1859,1902,1.498095,1.532747,2022,2055
1638,818498,500,818498,1767,1893,1.423956,1.525494,1928,2046
1639,818998,500,818998,1668,1894,1.344176,1.526300,1826,2048
1640,819498,500,819498,1578,1891,1.271648,1.523883,1734,2046
1641,819998,500,819998,1493,1895,1.203150,1.527106,1654,2049
1642,820498,500,820498,1439,1891,1.159634,1.523883,1600,2046
