tx_index,host_t_s,mode,run_id,event,seq,t_us,dt_us,dacV_code,dacI_code,engV,engI,clipV,clipI,flags
12832,1773423084.055025,test_sine,43,sample,228,126768,556,953,953,0.768322,0.768322,0,0,0
12833,1773423084.055039,test_sine,43,sample,229,127324,556,664,664,0.535283,0.535283,0,0,0
12834,1773423084.055054,test_sine,43,sample,230,127880,556,436,436,0.350962,0.350962,0,0,0
12835,1773423084.055069,test_sine,43,sample,231,128436,556,277,277,0.223415,0.223415,0,0,0
12836,1773423084.055090,test_sine,43,sample,232,128992,556,196,196,0.158217,0.158217,0,0,0
12837,1773423084.055109,test_sine,43,sample,233,129548,556,196,196,0.158217,0.158217,0,0,0
12838,1773423084.055126,test_sine,43,sample,234,130104,556,277,277,0.223415,0.223415,0,0,0
12839,1773423084.055162,test_sine,43,sample,235,130660,556,436,436,0.350962,0.350962,0,0,0
12840,1773423084.055178,test_sine,43,sample,236,131216,556,664,664,0.535283,0.535283,0,0,0
12841,1773423084.055193,test_sine,43,sample,237,131772,556,953,953,0.768322,0.768322,0,0,0
12842,1773423084.055209,test_sine,43,sample,238,132328,556,1290,1290,1.039895,1.039895,0,0,0
12843,1773423084.055225,test_sine,43,sample,239,132884,556,1661,1661,1.338132,1.338132,0,0,0
12844,1773423084.055241,test_sine,43,sample,240,133440,556,2047,2047,1.650000,1.650000,0,0,0
12845,1773423084.055332,test_sine,43,sample,241,133996,556,2434,2434,1.961868,1.961868,0,0,0
12846,1773423084.056472,test_sine,43,sample,242,134552,556,2805,2805,2.260105,2.260105,0,0,0
12847,1773423084.056570,test_sine,43,sample,243,135108,556,3142,3142,2.531678,2.531678,0,0,0
12848,1773423084.056600,test_sine,43,sample,244,135664,556,3431,3431,2.764717,2.764717,0,0,0
12849,1773423084.056621,test_sine,43,sample,245,136220,556,3659,3659,2.949038,2.949038,0,0,0
12850,1773423084.056638,test_sine,43,sample,246,136776,556,3818,3818,3.076585,3.076585,0,0,0
12851,1773423084.056654,test_sine,43,sample,247,137332,556,3899,3899,3.141783,3.141783,0,0,0
12852,1773423084.056670,test_sine,43,sample,248,137888,556,3899,3899,3.141783,3.141783,0,0,0
12853,1773423084.056687,test_sine,43,sample,249,138444,556,3818,3818,3.076585,3.076585,0,0,0
12854,1773423084.057963,test_sine,43,sample,250,139000,556,3659,3659,2.949038,2.949038,0,0,0
12855,1773423084.058054,test_sine,43,sample,251,139556,556,3431,3431,2.764717,2.764717,0,0,0
12856,1773423084.058085,test_sine,43,sample,252,140112,556,3142,3142,2.531678,2.531678,0,0,0
12857,1773423084.058107,test_sine,43,sample,253,140668,556,2805,2805,2.260105,2.260105,0,0,0
12858,1773423084.058147,test_sine,43,sample,254,141224,556,2434,2434,1.961868,1.961868,0,0,0
12859,1773423084.058168,test_sine,43,sample,255,141780,556,2048,2048,1.650000,1.650000,0,0,0
12860,1773423084.062418,test_sine,43,sample,256,142336,556,1661,1661,1.338132,1.338132,0,0,0
12861,1773423084.062512,test_sine,43,sample,257,142892,556,1290,1290,1.039895,1.039895,0,0,0
12862,1773423084.062558,test_sine,43,sample,258,143448,556,953,953,0.768322,0.768322,0,0,0
12863,1773423084.062582,test_sine,43,sample,259,144004,556,664,664,0.535283,0.535283,0,0,0
12864,1773423084.062603,test_sine,43,sample,260,144560,556,436,436,0.350962,0.350962,0,0,0
12865,1773423084.062624,test_sine,43,sample,261,145116,556,277,277,0.223415,0.223415,0,0,0
12866,1773423084.062649,test_sine,43,sample,262,145672,556,196,196,0.158217,0.158217,0,0,0
12867,1773423084.062673,test_sine,43,sample,263,146228,556,196,196,0.158217,0.158217,0,0,0
12868,1773423084.062696,test_sine,43,sample,264,146784,556,277,277,0.223415,0.223415,0,0,0
12869,1773423084.062717,test_sine,43,sample,265,147340,556,436,436,0.350962,0.350962,0,0,0
12870,1773423084.062737,test_sine,43,sample,266,147896,556,664,664,0.535283,0.535283,0,0,0
12871,1773423084.062756,test_sine,43,sample,267,148452,556,953,953,0.768322,0.768322,0,0,0
12872,1773423084.062777,test_sine,43,sample,268,149008,556,1290,1290,1.039895,1.039895,0,0,0
12873,1773423084.062797,test_sine,43,sample,269,149564,556,1661,1661,1.338132,1.338132,0,0,0
12874,1773423084.062819,test_sine,43,sample,270,150120,556,2047,2047,1.650000,1.650000,0,0,0
12875,1773423084.062839,test_sine,43,sample,271,150676,556,2434,2434,1.961868,1.961868,0,0,0
12876,1773423084.062858,test_sine,43,sample,272,151232,556,2805,2805,2.260105,2.260105,0,0,0
12877,1773423084.062878,test_sine,43,sample,273,151788,556,3142,3142,2.531678,2.531678,0,0,0
12878,1773423084.063166,test_sine,43,sample,274,152344,556,3431,3431,2.764717,2.764717,0,0,0
12879,1773423084.063270,test_sine,43,sample,275,152900,556,3659,3659,2.949038,2.949038,0,0,0
12880,1773423084.063306,test_sine,43,sample,276,153456,556,3818,3818,3.076585,3.076585,0,0,0
12881,1773423084.064620,test_sine,43,sample,277,154012,556,3899,3899,3.141783,3.141783,0,0,0
12882,1773423084.064728,test_sine,43,sample,278,154568,556,3899,3899,3.141783,3.141783,0,0,0
12883,1773423084.064764,test_sine,43,sample,279,155124,556,3818,3818,3.076585,3.076585,0,0,0
12884,1773423084.064789,test_sine,43,sample,280,155680,556,3659,3659,2.949038,2.949038,0,0,0
12885,1773423084.064811,test_sine,43,sample,281,156236,556,3431,3431,2.764717,2.764717,0,0,0
12886,1773423084.064833,test_sine,43,sample,282,156792,556,3142,3142,2.531678,2.531678,0,0,0
12887,1773423084.064853,test_sine,43,sample,283,157348,556,2805,2805,2.260105,2.260105,0,0,0
12888,1773423084.064874,test_sine,43,sample,284,157904,556,2434,2434,1.961868,1.961868,0,0,0
12889,1773423084.066106,test_sine,43,sample,285,158460,556,2048,2048,1.650000,1.650000,0,0,0
12890,1773423084.066235,test_sine,43,sample,286,159016,556,1661,1661,1.338132,1.338132,0,0,0
12891,1773423084.066271,test_sine,43,sample,287,159572,556,1290,1290,1.039895,1.039895,0,0,0
12892,1773423084.072807,test_sine,43,sample,288,160128,556,953,953,0.768322,0.768322,0,0,0
12893,1773423084.072872,test_sine,43,sample,289,160684,556,664,664,0.535283,0.535283,0,0,0
12894,1773423084.072918,test_sine,43,sample,290,161240,556,436,436,0.350962,0.350962,0,0,0
12895,1773423084.072948,test_sine,43,sample,291,161796,556,277,277,0.223415,0.223415,0,0,0
12896,1773423084.072981,test_sine,43,sample,292,162352,556,196,196,0.158217,0.158217,0,0,0
12897,1773423084.073036,test_sine,43,sample,293,162908,556,196,196,0.158217,0.158217,0,0,0
12898,1773423084.073067,test_sine,43,sample,294,163464,556,277,277,0.223415,0.223415,0,0,0
12899,1773423084.073095,test_sine,43,sample,295,164020,556,436,436,0.350962,0.350962,0,0,0
12900,1773423084.073124,test_sine,43,sample,296,164576,556,664,664,0.535283,0.535283,0,0,0
12901,1773423084.073152,test_sine,43,sample,297,165132,556,953,953,0.768322,0.768322,0,0,0
12902,1773423084.073181,test_sine,43,sample,298,165688,556,1290,1290,1.039895,1.039895,0,0,0
12903,1773423084.073208,test_sine,43,sample,299,166244,556,1661,1661,1.338132,1.338132,0,0,0
12904,1773423084.077023,test_sine,44,sample,0,0,556,2048,2048,1.650000,1.650000,0,0,0
12905,1773423084.077163,test_sine,44,sample,1,556,556,2434,2434,1.961868,1.961868,0,0,0
12906,1773423084.077216,test_sine,44,sample,2,1112,556,2805,2805,2.260105,2.260105,0,0,0
12907,1773423084.077275,test_sine,44,sample,3,1668,556,3142,3142,2.531678,2.531678,0,0,0
12908,1773423084.077312,test_sine,44,sample,4,2224,556,3431,3431,2.764717,2.764717,0,0,0
12909,1773423084.077347,test_sine,44,sample,5,2780,556,3659,3659,2.949038,2.949038,0,0,0
12910,1773423084.077383,test_sine,44,sample,6,3336,556,3818,3818,3.076585,3.076585,0,0,0
12911,1773423084.077441,test_sine,44,sample,7,3892,556,3899,3899,3.141783,3.141783,0,0,0
12912,1773423084.077497,test_sine,44,sample,8,4448,556,3899,3899,3.141783,3.141783,0,0,0
12913,1773423084.077532,test_sine,44,sample,9,5004,556,3818,3818,3.076585,3.076585,0,0,0
12914,1773423084.077567,test_sine,44,sample,10,5560,556,3659,3659,2.949038,2.949038,0,0,0
12915,1773423084.077601,test_sine,44,sample,11,6116,556,3431,3431,2.764717,2.764717,0,0,0
12916,1773423084.077636,test_sine,44,sample,12,6672,556,3142,3142,2.531678,2.531678,0,0,0
12917,1773423084.077679,test_sine,44,sample,13,7228,556,2805,2805,2.260105,2.260105,0,0,0
12918,1773423084.077713,test_sine,44,sample,14,7784,556,2434,2434,1.961868,1.961868,0,0,0
12919,1773423084.077747,test_sine,44,sample,15,8340,556,2048,2048,1.650000,1.650000,0,0,0
12920,1773423084.077781,test_sine,44,sample,16,8896,556,1661,1661,1.338132,1.338132,0,0,0
12921,1773423084.077815,test_sine,44,sample,17,9452,556,1290,1290,1.039895,1.039895,0,0,0
12922,1773423084.077849,test_sine,44,sample,18,10008,556,953,953,0.768322,0.768322,0,0,0
12923,1773423084.077883,test_sine,44,sample,19,10564,556,664,664,0.535283,0.535283,0,0,0
12924,1773423084.077916,test_sine,44,sample,20,11120,556,436,436,0.350962,0.350962,0,0,0
12925,1773423084.077950,test_sine,44,sample,21,11676,556,277,277,0.223415,0.223415,0,0,0
12926,1773423084.077987,test_sine,44,sample,22,12232,556,196,196,0.158217,0.158217,0,0,0
12927,1773423084.078815,test_sine,44,sample,23,12788,556,196,196,0.158217,0.158217,0,0,0
12928,1773423084.078919,test_sine,44,sample,24,13344,556,277,277,0.223415,0.223415,0,0,0
12929,1773423084.078961,test_sine,44,sample,25,13900,556,436,436,0.350962,0.350962,0,0,0
12930,1773423084.078995,test_sine,44,sample,26,14456,556,664,664,0.535283,0.535283,0,0,0
12931,1773423084.080427,test_sine,44,sample,27,15012,556,953,953,0.768322,0.768322,0,0,0
12932,1773423084.080557,test_sine,44,sample,28,15568,556,1290,1290,1.039895,1.039895,0,0,0
12933,1773423084.080601,test_sine,44,sample,29,16124,556,1661,1661,1.338132,1.338132,0,0,0
12934,1773423084.080635,test_sine,44,sample,30,16680,556,2047,2047,1.650000,1.650000,0,0,0
12935,1773423084.080667,test_sine,44,sample,31,17236,556,2434,2434,1.961868,1.961868,0,0,0
12936,1773423084.086001,test_sine,44,sample,32,17792,556,2805,2805,2.260105,2.260105,0,0,0
12937,1773423084.086071,test_sine,44,sample,33,18348,556,3142,3142,2.531678,2.531678,0,0,0
12938,1773423084.086118,test_sine,44,sample,34,18904,556,3431,3431,2.764717,2.764717,0,0,0
12939,1773423084.086149,test_sine,44,sample,35,19460,556,3659,3659,2.949038,2.949038,0,0,0
12940,1773423084.086178,test_sine,44,sample,36,20016,556,3818,3818,3.076585,3.076585,0,0,0
12941,1773423084.086207,test_sine,44,sample,37,20572,556,3899,3899,3.141783,3.141783,0,0,0
12942,1773423084.086236,test_sine,44,sample,38,21128,556,3899,3899,3.141783,3.141783,0,0,0
12943,1773423084.086263,test_sine,44,sample,39,21684,556,3818,3818,3.076585,3.076585,0,0,0
12944,1773423084.086289,test_sine,44,sample,40,22240,556,3659,3659,2.949038,2.949038,0,0,0
12945,1773423084.086314,test_sine,44,sample,41,22796,556,3431,3431,2.764717,2.764717,0,0,0
12946,1773423084.086340,test_sine,44,sample,42,23352,556,3142,3142,2.531678,2.531678,0,0,0
12947,1773423084.086365,test_sine,44,sample,43,23908,556,2805,2805,2.260105,2.260105,0,0,0
12948,1773423084.086390,test_sine,44,sample,44,24464,556,2434,2434,1.961868,1.961868,0,0,0
12949,1773423084.086417,test_sine,44,sample,45,25020,556,2048,2048,1.650000,1.650000,0,0,0
12950,1773423084.086443,test_sine,44,sample,46,25576,556,1661,1661,1.338132,1.338132,0,0,0
12951,1773423084.086485,test_sine,44,sample,47,26132,556,1290,1290,1.039895,1.039895,0,0,0
12952,1773423084.086511,test_sine,44,sample,48,26688,556,953,953,0.768322,0.768322,0,0,0
12953,1773423084.086537,test_sine,44,sample,49,27244,556,664,664,0.535283,0.535283,0,0,0
12954,1773423084.086793,test_sine,44,sample,50,27800,556,436,436,0.350962,0.350962,0,0,0
12955,1773423084.086883,test_sine,44,sample,51,28356,556,277,277,0.223415,0.223415,0,0,0
12956,1773423084.086941,test_sine,44,sample,52,28912,556,196,196,0.158217,0.158217,0,0,0
12957,1773423084.086973,test_sine,44,sample,53,29468,556,196,196,0.158217,0.158217,0,0,0
12958,1773423084.088309,test_sine,44,sample,54,30024,556,277,277,0.223415,0.223415,0,0,0
12959,1773423084.088369,test_sine,44,sample,55,30580,556,436,436,0.350962,0.350962,0,0,0
12960,1773423084.088403,test_sine,44,sample,56,31136,556,664,664,0.535283,0.535283,0,0,0
12961,1773423084.088429,test_sine,44,sample,57,31692,556,953,953,0.768322,0.768322,0,0,0
12962,1773423084.088470,test_sine,44,sample,58,32248,556,1290,1290,1.039895,1.039895,0,0,0
12963,1773423084.088497,test_sine,44,sample,59,32804,556,1661,1661,1.338132,1.338132,0,0,0
12964,1773423084.088522,test_sine,44,sample,60,33360,556,2047,2047,1.650000,1.650000,0,0,0
12965,1773423084.089716,test_sine,44,sample,61,33916,556,2434,2434,1.961868,1.961868,0,0,0
12966,1773423084.089800,test_sine,44,sample,62,34472,556,2805,2805,2.260105,2.260105,0,0,0
12967,1773423084.089838,test_sine,44,sample,63,35028,556,3142,3142,2.531678,2.531678,0,0,0
12968,1773423084.094865,test_sine,44,sample,64,35584,556,3431,3431,2.764717,2.764717,0,0,0
12969,1773423084.094946,test_sine,44,sample,65,36140,556,3659,3659,2.949038,2.949038,0,0,0
12970,1773423084.094998,test_sine,44,sample,66,36696,556,3818,3818,3.076585,3.076585,0,0,0
12971,1773423084.095037,test_sine,44,sample,67,37252,556,3899,3899,3.141783,3.141783,0,0,0
12972,1773423084.095073,test_sine,44,sample,68,37808,556,3899,3899,3.141783,3.141783,0,0,0
12973,1773423084.095110,test_sine,44,sample,69,38364,556,3818,3818,3.076585,3.076585,0,0,0
12974,1773423084.095145,test_sine,44,sample,70,38920,556,3659,3659,2.949038,2.949038,0,0,0
12975,1773423084.095220,test_sine,44,sample,71,39476,556,3431,3431,2.764717,2.764717,0,0,0
12976,1773423084.095260,test_sine,44,sample,72,40032,556,3142,3142,2.531678,2.531678,0,0,0
12977,1773423084.095297,test_sine,44,sample,73,40588,556,2805,2805,2.260105,2.260105,0,0,0
12978,1773423084.095333,test_sine,44,sample,74,41144,556,2434,2434,1.961868,1.961868,0,0,0
12979,1773423084.095369,test_sine,44,sample,75,41700,556,2048,2048,1.650000,1.650000,0,0,0
12980,1773423084.095405,test_sine,44,sample,76,42256,556,1661,1661,1.338132,1.338132,0,0,0
12981,1773423084.095438,test_sine,44,sample,77,42812,556,1290,1290,1.039895,1.039895,0,0,0
12982,1773423084.095494,test_sine,44,sample,78,43368,556,953,953,0.768322,0.768322,0,0,0
12983,1773423084.095527,test_sine,44,sample,79,43924,556,664,664,0.535283,0.535283,0,0,0
12984,1773423084.095559,test_sine,44,sample,80,44480,556,436,436,0.350962,0.350962,0,0,0
12985,1773423084.095591,test_sine,44,sample,81,45036,556,277,277,0.223415,0.223415,0,0,0
12986,1773423084.095625,test_sine,44,sample,82,45592,556,196,196,0.158217,0.158217,0,0,0
12987,1773423084.095660,test_sine,44,sample,83,46148,556,196,196,0.158217,0.158217,0,0,0
12988,1773423084.095694,test_sine,44,sample,84,46704,556,277,277,0.223415,0.223415,0,0,0
12989,1773423084.095726,test_sine,44,sample,85,47260,556,436,436,0.350962,0.350962,0,0,0
12990,1773423084.096411,test_sine,44,sample,86,47816,556,664,664,0.535283,0.535283,0,0,0
12991,1773423084.097274,test_sine,44,sample,87,48372,556,953,953,0.768322,0.768322,0,0,0
12992,1773423084.097356,test_sine,44,sample,88,48928,556,1290,1290,1.039895,1.039895,0,0,0
12993,1773423084.097412,test_sine,44,sample,89,49484,556,1661,1661,1.338132,1.338132,0,0,0
12994,1773423084.097470,test_sine,44,sample,90,50040,556,2047,2047,1.650000,1.650000,0,0,0
12995,1773423084.097534,test_sine,44,sample,91,50596,556,2434,2434,1.961868,1.961868,0,0,0
12996,1773423084.097572,test_sine,44,sample,92,51152,556,2805,2805,2.260105,2.260105,0,0,0
12997,1773423084.097610,test_sine,44,sample,93,51708,556,3142,3142,2.531678,2.531678,0,0,0
12998,1773423084.098760,test_sine,44,sample,94,52264,556,3431,3431,2.764717,2.764717,0,0,0
12999,1773423084.098849,test_sine,44,sample,95,52820,556,3659,3659,2.949038,2.949038,0,0,0
13000,1773423084.102757,test_sine,44,sample,96,53376,556,3818,3818,3.076585,3.076585,0,0,0
13001,1773423084.102844,test_sine,44,sample,97,53932,556,3899,3899,3.141783,3.141783,0,0,0
13002,1773423084.102901,test_sine,44,sample,98,54488,556,3899,3899,3.141783,3.141783,0,0,0
13003,1773423084.102946,test_sine,44,sample,99,55044,556,3818,3818,3.076585,3.076585,0,0,0
13004,1773423084.102986,test_sine,44,sample,100,55600,556,3659,3659,2.949038,2.949038,0,0,0
13005,1773423084.103025,test_sine,44,sample,101,56156,556,3431,3431,2.764717,2.764717,0,0,0
13006,1773423084.103063,test_sine,44,sample,102,56712,556,3142,3142,2.531678,2.531678,0,0,0
13007,1773423084.103107,test_sine,44,sample,103,57268,556,2805,2805,2.260105,2.260105,0,0,0
13008,1773423084.103145,test_sine,44,sample,104,57824,556,2434,2434,1.961868,1.961868,0,0,0
13009,1773423084.103184,test_sine,44,sample,105,58380,556,2048,2048,1.650000,1.650000,0,0,0
13010,1773423084.103221,test_sine,44,sample,106,58936,556,1661,1661,1.338132,1.338132,0,0,0
13011,1773423084.103259,test_sine,44,sample,107,59492,556,1290,1290,1.039895,1.039895,0,0,0
13012,1773423084.103296,test_sine,44,sample,108,60048,556,953,953,0.768322,0.768322,0,0,0
13013,1773423084.103334,test_sine,44,sample,109,60604,556,664,664,0.535283,0.535283,0,0,0
13014,1773423084.103393,test_sine,44,sample,110,61160,556,436,436,0.350962,0.350962,0,0,0
13015,1773423084.103431,test_sine,44,sample,111,61716,556,277,277,0.223415,0.223415,0,0,0
13016,1773423084.103500,test_sine,44,sample,112,62272,556,196,196,0.158217,0.158217,0,0,0
13017,1773423084.103544,test_sine,44,sample,113,62828,556,196,196,0.158217,0.158217,0,0,0
13018,1773423084.103584,test_sine,44,sample,114,63384,556,277,277,0.223415,0.223415,0,0,0
13019,1773423084.103623,test_sine,44,sample,115,63940,556,436,436,0.350962,0.350962,0,0,0
13020,1773423084.103662,test_sine,44,sample,116,64496,556,664,664,0.535283,0.535283,0,0,0
13021,1773423084.104908,test_sine,44,sample,117,65052,556,953,953,0.768322,0.768322,0,0,0
13022,1773423084.105049,test_sine,44,sample,118,65608,556,1290,1290,1.039895,1.039895,0,0,0
13023,1773423084.105104,test_sine,44,sample,119,66164,556,1661,1661,1.338132,1.338132,0,0,0
13024,1773423084.105148,test_sine,44,sample,120,66720,556,2047,2047,1.650000,1.650000,0,0,0
13025,1773423084.105189,test_sine,44,sample,121,67276,556,2434,2434,1.961868,1.961868,0,0,0
13026,1773423084.105229,test_sine,44,sample,122,67832,556,2805,2805,2.260105,2.260105,0,0,0
13027,1773423084.105268,test_sine,44,sample,123,68388,556,3142,3142,2.531678,2.531678,0,0,0
13028,1773423084.105307,test_sine,44,sample,124,68944,556,3431,3431,2.764717,2.764717,0,0,0
13029,1773423084.105345,test_sine,44,sample,125,69500,556,3659,3659,2.949038,2.949038,0,0,0
13030,1773423084.106625,test_sine,44,sample,126,70056,556,3818,3818,3.076585,3.076585,0,0,0
13031,1773423084.106702,test_sine,44,sample,127,70612,556,3899,3899,3.141783,3.141783,0,0,0
13032,1773423084.110315,test_sine,44,sample,128,71168,556,3899,3899,3.141783,3.141783,0,0,0
13033,1773423084.110373,test_sine,44,sample,129,71724,556,3818,3818,3.076585,3.076585,0,0,0
13034,1773423084.110423,test_sine,44,sample,130,72280,556,3659,3659,2.949038,2.949038,0,0,0
13035,1773423084.110441,test_sine,44,sample,131,72836,556,3431,3431,2.764717,2.764717,0,0,0
13036,1773423084.110483,test_sine,44,sample,132,73392,556,3142,3142,2.531678,2.531678,0,0,0
13037,1773423084.110671,test_sine,44,sample,133,73948,556,2805,2805,2.260105,2.260105,0,0,0
13038,1773423084.110779,test_sine,44,sample,134,74504,556,2434,2434,1.961868,1.961868,0,0,0
13039,1773423084.110828,test_sine,44,sample,135,75060,556,2048,2048,1.650000,1.650000,0,0,0
13040,1773423084.110850,test_sine,44,sample,136,75616,556,1661,1661,1.338132,1.338132,0,0,0
13041,1773423084.110868,test_sine,44,sample,137,76172,556,1290,1290,1.039895,1.039895,0,0,0
13042,1773423084.110885,test_sine,44,sample,138,76728,556,953,953,0.768322,0.768322,0,0,0
13043,1773423084.110900,test_sine,44,sample,139,77284,556,664,664,0.535283,0.535283,0,0,0
13044,1773423084.110916,test_sine,44,sample,140,77840,556,436,436,0.350962,0.350962,0,0,0
13045,1773423084.110932,test_sine,44,sample,141,78396,556,277,277,0.223415,0.223415,0,0,0
13046,1773423084.110951,test_sine,44,sample,142,78952,556,196,196,0.158217,0.158217,0,0,0
13047,1773423084.110970,test_sine,44,sample,143,79508,556,196,196,0.158217,0.158217,0,0,0
13048,1773423084.110987,test_sine,44,sample,144,80064,556,277,277,0.223415,0.223415,0,0,0
13049,1773423084.111004,test_sine,44,sample,145,80620,556,436,436,0.350962,0.350962,0,0,0
13050,1773423084.111020,test_sine,44,sample,146,81176,556,664,664,0.535283,0.535283,0,0,0
13051,1773423084.111035,test_sine,44,sample,147,81732,556,953,953,0.768322,0.768322,0,0,0
13052,1773423084.111051,test_sine,44,sample,148,82288,556,1290,1290,1.039895,1.039895,0,0,0
13053,1773423084.111684,test_sine,44,sample,149,82844,556,1661,1661,1.338132,1.338132,0,0,0
13054,1773423084.113424,test_sine,44,sample,150,83400,556,2047,2047,1.650000,1.650000,0,0,0
13055,1773423084.113520,test_sine,44,sample,151,83956,556,2434,2434,1.961868,1.961868,0,0,0
13056,1773423084.113549,test_sine,44,sample,152,84512,556,2805,2805,2.260105,2.260105,0,0,0
13057,1773423084.113569,test_sine,44,sample,153,85068,556,3142,3142,2.531678,2.531678,0,0,0
13058,1773423084.113586,test_sine,44,sample,154,85624,556,3431,3431,2.764717,2.764717,0,0,0
13059,1773423084.113603,test_sine,44,sample,155,86180,556,3659,3659,2.949038,2.949038,0,0,0
13060,1773423084.113619,test_sine,44,sample,156,86736,556,3818,3818,3.076585,3.076585,0,0,0
13061,1773423084.113635,test_sine,44,sample,157,87292,556,3899,3899,3.141783,3.141783,0,0,0
13062,1773423084.113651,test_sine,44,sample,158,87848,556,3899,3899,3.141783,3.141783,0,0,0
13063,1773423084.114404,test_sine,44,sample,159,88404,556,3818,3818,3.076585,3.076585,0,0,0
13064,1773423084.117915,test_sine,44,sample,160,88960,556,3659,3659,2.949038,2.949038,0,0,0
13065,1773423084.117962,test_sine,44,sample,161,89516,556,3431,3431,2.764717,2.764717,0,0,0
13066,1773423084.117998,test_sine,44,sample,162,90072,556,3142,3142,2.531678,2.531678,0,0,0
13067,1773423084.118016,test_sine,44,sample,163,90628,556,2805,2805,2.260105,2.260105,0,0,0
13068,1773423084.118033,test_sine,44,sample,164,91184,556,2434,2434,1.961868,1.961868,0,0,0
13069,1773423084.118050,test_sine,44,sample,165,91740,556,2048,2048,1.650000,1.650000,0,0,0
13070,1773423084.118067,test_sine,44,sample,166,92296,556,1661,1661,1.338132,1.338132,0,0,0
13071,1773423084.118083,test_sine,44,sample,167,92852,556,1290,1290,1.039895,1.039895,0,0,0
13072,1773423084.118098,test_sine,44,sample,168,93408,556,953,953,0.768322,0.768322,0,0,0
13073,1773423084.118138,test_sine,44,sample,169,93964,556,664,664,0.535283,0.535283,0,0,0
13074,1773423084.118157,test_sine,44,sample,170,94520,556,436,436,0.350962,0.350962,0,0,0
13075,1773423084.118176,test_sine,44,sample,171,95076,556,277,277,0.223415,0.223415,0,0,0
13076,1773423084.118197,test_sine,44,sample,172,95632,556,196,196,0.158217,0.158217,0,0,0
13077,1773423084.118219,test_sine,44,sample,173,96188,556,196,196,0.158217,0.158217,0,0,0
13078,1773423084.118238,test_sine,44,sample,174,96744,556,277,277,0.223415,0.223415,0,0,0
13079,1773423084.118255,test_sine,44,sample,175,97300,556,436,436,0.350962,0.350962,0,0,0
13080,1773423084.118272,test_sine,44,sample,176,97856,556,664,664,0.535283,0.535283,0,0,0
13081,1773423084.118506,test_sine,44,sample,177,98412,556,953,953,0.768322,0.768322,0,0,0
13082,1773423084.119581,test_sine,44,sample,178,98968,556,1290,1290,1.039895,1.039895,0,0,0
13083,1773423084.119671,test_sine,44,sample,179,99524,556,1661,1661,1.338132,1.338132,0,0,0
13084,1773423084.119702,test_sine,44,sample,180,100080,556,2047,2047,1.650000,1.650000,0,0,0
13085,1773423084.119724,test_sine,44,sample,181,100636,556,2434,2434,1.961868,1.961868,0,0,0
13086,1773423084.119743,test_sine,44,sample,182,101192,556,2805,2805,2.260105,2.260105,0,0,0
13087,1773423084.119761,test_sine,44,sample,183,101748,556,3142,3142,2.531678,2.531678,0,0,0
13088,1773423084.119780,test_sine,44,sample,184,102304,556,3431,3431,2.764717,2.764717,0,0,0
13089,1773423084.120893,test_sine,44,sample,185,102860,556,3659,3659,2.949038,2.949038,0,0,0
13090,1773423084.120984,test_sine,44,sample,186,103416,556,3818,3818,3.076585,3.076585,0,0,0
13091,1773423084.121015,test_sine,44,sample,187,103972,556,3899,3899,3.141783,3.141783,0,0,0
13092,1773423084.121058,test_sine,44,sample,188,104528,556,3899,3899,3.141783,3.141783,0,0,0
13093,1773423084.121077,test_sine,44,sample,189,105084,556,3818,3818,3.076585,3.076585,0,0,0
13094,1773423084.121097,test_sine,44,sample,190,105640,556,3659,3659,2.949038,2.949038,0,0,0
13095,1773423084.121115,test_sine,44,sample,191,106196,556,3431,3431,2.764717,2.764717,0,0,0
13096,1773423084.126911,test_sine,44,sample,192,106752,556,3142,3142,2.531678,2.531678,0,0,0
13097,1773423084.126978,test_sine,44,sample,193,107308,556,2805,2805,2.260105,2.260105,0,0,0
13098,1773423084.127027,test_sine,44,sample,194,107864,556,2434,2434,1.961868,1.961868,0,0,0
13099,1773423084.127064,test_sine,44,sample,195,108420,556,2048,2048,1.650000,1.650000,0,0,0
13100,1773423084.127100,test_sine,44,sample,196,108976,556,1661,1661,1.338132,1.338132,0,0,0
13101,1773423084.127134,test_sine,44,sample,197,109532,556,1290,1290,1.039895,1.039895,0,0,0
13102,1773423084.127194,test_sine,44,sample,198,110088,556,953,953,0.768322,0.768322,0,0,0
13103,1773423084.127233,test_sine,44,sample,199,110644,556,664,664,0.535283,0.535283,0,0,0
13104,1773423084.127268,test_sine,44,sample,200,111200,556,436,436,0.350962,0.350962,0,0,0
13105,1773423084.127302,test_sine,44,sample,201,111756,556,277,277,0.223415,0.223415,0,0,0
13106,1773423084.127341,test_sine,44,sample,202,112312,556,196,196,0.158217,0.158217,0,0,0
13107,1773423084.127379,test_sine,44,sample,203,112868,556,196,196,0.158217,0.158217,0,0,0
13108,1773423084.127414,test_sine,44,sample,204,113424,556,277,277,0.223415,0.223415,0,0,0
13109,1773423084.127462,test_sine,44,sample,205,113980,556,436,436,0.350962,0.350962,0,0,0
13110,1773423084.127499,test_sine,44,sample,206,114536,556,664,664,0.535283,0.535283,0,0,0
13111,1773423084.127533,test_sine,44,sample,207,115092,556,953,953,0.768322,0.768322,0,0,0
13112,1773423084.127578,test_sine,44,sample,208,115648,556,1290,1290,1.039895,1.039895,0,0,0
13113,1773423084.127613,test_sine,44,sample,209,116204,556,1661,1661,1.338132,1.338132,0,0,0
