sample_number,timestamp_ticks,dt_us,flags,dac0_code,dac1_code,dac2_code,dac3_code,dac0_src_channel,dac0_src_name,dac0_unit,dac0_real_value,dac0_fullscale,dac1_src_channel,dac1_src_name,dac1_unit,dac1_real_value,dac1_fullscale,dac2_src_channel,dac2_src_name,dac2_unit,dac2_real_value,dac2_fullscale,dac3_src_channel,dac3_src_name,dac3_unit,dac3_real_value,dac3_fullscale
195,97000,500,0,190,2488,2048,2048,1,VCY,kV,-171.076399,188.571808,2,ICW,A,345.021092,1604.500742,,,,,,,,,,
196,97500,500,0,211,2219,2048,2048,1,VCY,kV,-169.183353,188.571808,2,ICW,A,134.344496,1604.500742,,,,,,,,,,
197,98000,500,0,282,2029,2048,2048,1,VCY,kV,-162.588225,188.571808,2,ICW,A,-15.26642,1604.500742,,,,,,,,,,
198,98500,500,0,434,1859,2048,2048,1,VCY,kV,-148.634644,188.571808,2,ICW,A,-148.084274,1604.500742,,,,,,,,,,
199,99000,500,0,667,1654,2048,2048,1,VCY,kV,-127.13941200000001,188.571808,2,ICW,A,-308.381684,1604.500742,,,,,,,,,,
200,99500,500,0,942,1469,2048,2048,1,VCY,kV,-101.85808800000001,188.571808,2,ICW,A,-453.41267400000004,1604.500742,,,,,,,,,,
201,100000,500,0,1240,1345,2048,2048,1,VCY,kV,-74.378388,188.571808,2,ICW,A,-551.117762,1604.500742,,,,,,,,,,
202,100500,500,0,1551,1300,2048,2048,1,VCY,kV,-45.738434000000005,188.571808,2,ICW,A,-586.230528,1604.500742,,,,,,,,,,
203,101000,500,0,1878,1265,2048,2048,1,VCY,kV,-15.693962,188.571808,2,ICW,A,-613.710084,1604.500742,,,,,,,,,,
204,101500,500,0,2236,1261,2048,2048,1,VCY,kV,17.342744,188.571808,2,ICW,A,-616.763368,1604.500742,,,,,,,,,,
205,102000,500,0,2599,1319,2048,2048,1,VCY,kV,50.745846,188.571808,2,ICW,A,-570.964108,1604.500742,,,,,,,,,,
206,102500,500,0,2934,1450,2048,2048,1,VCY,kV,81.614709,188.571808,2,ICW,A,-468.679094,1604.500742,,,,,,,,,,
207,103000,500,0,3219,1604,2048,2048,1,VCY,kV,107.842556,188.571808,2,ICW,A,-348.07437600000003,1604.500742,,,,,,,,,,
208,103500,500,0,3460,1754,2048,2048,1,VCY,kV,130.009514,188.571808,2,ICW,A,-230.522942,1604.500742,,,,,,,,,,
209,104000,500,0,3681,1871,2048,2048,1,VCY,kV,150.344492,188.571808,2,ICW,A,-138.924422,1604.500742,,,,,,,,,,
210,104500,500,0,3831,2066,2048,2048,1,VCY,kV,164.175941,188.571808,2,ICW,A,13.739778000000001,1604.500742,,,,,,,,,,
211,105000,500,0,3919,2329,2048,2048,1,VCY,kV,172.297719,188.571808,2,ICW,A,219.83644800000002,1604.500742,,,,,,,,,,
212,105500,500,0,3930,2574,2048,2048,1,VCY,kV,173.274775,188.571808,2,ICW,A,412.19334000000003,1604.500742,,,,,,,,,,
213,106000,500,0,3882,2779,2048,2048,1,VCY,kV,168.908556,188.571808,2,ICW,A,572.49075,1604.500742,,,,,,,,,,
214,106500,500,0,3775,2972,2048,2048,1,VCY,kV,159.015864,188.571808,2,ICW,A,723.6283080000001,1604.500742,,,,,,,,,,
215,107000,500,0,3604,3196,2048,2048,1,VCY,kV,143.230303,188.571808,2,ICW,A,899.192138,1604.500742,,,,,,,,,,
216,107500,500,0,3367,3377,2048,2048,1,VCY,kV,121.429741,188.571808,2,ICW,A,1041.169844,1604.500742,,,,,,,,,,
217,108000,500,0,3084,3515,2048,2048,1,VCY,kV,95.385092,188.571808,2,ICW,A,1149.561426,1604.500742,,,,,,,,,,
218,108500,500,0,2778,3599,2048,2048,1,VCY,kV,67.233666,188.571808,2,ICW,A,1215.207032,1604.500742,,,,,,,,,,
219,109000,500,0,2467,3656,2048,2048,1,VCY,kV,38.624245,188.571808,2,ICW,A,1259.47965,1604.500742,,,,,,,,,,
220,109500,500,0,2134,3669,2048,2048,1,VCY,kV,7.93858,188.571808,2,ICW,A,1270.166144,1604.500742,,,,,,,,,,
221,110000,500,0,1773,3626,2048,2048,1,VCY,kV,-25.311857,188.571808,2,ICW,A,1236.58002,1604.500742,,,,,,,,,,
222,110500,500,0,1407,3537,2048,2048,1,VCY,kV,-59.050822000000004,188.571808,2,ICW,A,1166.354488,1604.500742,,,,,,,,,,
223,111000,500,0,1083,3402,2048,2048,1,VCY,kV,-88.881563,188.571808,2,ICW,A,1061.01619,1604.500742,,,,,,,,,,
224,111500,500,0,811,3223,2048,2048,1,VCY,kV,-113.857557,188.571808,2,ICW,A,920.5651260000001,1604.500742,,,,,,,,,,
225,112000,500,0,594,3015,2048,2048,1,VCY,kV,-133.917738,188.571808,2,ICW,A,757.214432,1604.500742,,,,,,,,,,
226,112500,500,0,405,2773,2048,2048,1,VCY,kV,-151.260482,188.571808,2,ICW,A,567.910824,1604.500742,,,,,,,,,,
227,113000,500,0,263,2527,2048,2048,1,VCY,kV,-164.328606,188.571808,2,ICW,A,375.55393200000003,1604.500742,,,,,,,,,,
228,113500,500,0,183,2266,2048,2048,1,VCY,kV,-171.74812500000002,188.571808,2,ICW,A,170.983904,1604.500742,,,,,,,,,,
229,114000,500,0,175,2046,2048,2048,1,VCY,kV,-172.450384,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
230,114500,500,0,237,1830,2048,2048,1,VCY,kV,-166.71018,188.571808,2,ICW,A,-170.983904,1604.500742,,,,,,,,,,
231,115000,500,0,378,1610,2048,2048,1,VCY,kV,-153.794721,188.571808,2,ICW,A,-343.49445000000003,1604.500742,,,,,,,,,,
232,115500,500,0,572,1397,2048,2048,1,VCY,kV,-135.87185,188.571808,2,ICW,A,-509.898428,1604.500742,,,,,,,,,,
233,116000,500,0,826,1226,2048,2048,1,VCY,kV,-112.544638,188.571808,2,ICW,A,-644.242924,1604.500742,,,,,,,,,,
234,116500,500,0,1111,1095,2048,2048,1,VCY,kV,-86.31679100000001,188.571808,2,ICW,A,-746.5279380000001,1604.500742,,,,,,,,,,
235,117000,500,0,1422,1000,2048,2048,1,VCY,kV,-57.646304,188.571808,2,ICW,A,-821.333396,1604.500742,,,,,,,,,,
236,117500,500,0,1748,935,2048,2048,1,VCY,kV,-27.601832,188.571808,2,ICW,A,-871.712582,1604.500742,,,,,,,,,,
237,118000,500,0,2102,935,2048,2048,1,VCY,kV,4.946346,188.571808,2,ICW,A,-871.712582,1604.500742,,,,,,,,,,
238,118500,500,0,2461,984,2048,2048,1,VCY,kV,38.044118000000005,188.571808,2,ICW,A,-833.5465320000001,1604.500742,,,,,,,,,,
239,119000,500,0,2811,1085,2048,2048,1,VCY,kV,70.2259,188.571808,2,ICW,A,-754.161148,1604.500742,,,,,,,,,,
240,119500,500,0,3111,1224,2048,2048,1,VCY,kV,97.919331,188.571808,2,ICW,A,-645.769566,1604.500742,,,,,,,,,,
241,120000,500,0,3374,1401,2048,2048,1,VCY,kV,122.132,188.571808,2,ICW,A,-506.845144,1604.500742,,,,,,,,,,
242,120500,500,0,3588,1606,2048,2048,1,VCY,kV,141.764719,188.571808,2,ICW,A,-346.547734,1604.500742,,,,,,,,,,
243,121000,500,0,3774,1804,2048,2048,1,VCY,kV,158.893732,188.571808,2,ICW,A,-190.83025,1604.500742,,,,,,,,,,
244,121500,500,0,3900,2001,2048,2048,1,VCY,kV,170.55733800000002,188.571808,2,ICW,A,-36.639408,1604.500742,,,,,,,,,,
245,122000,500,0,3946,2233,2048,2048,1,VCY,kV,174.740359,188.571808,2,ICW,A,145.03099,1604.500742,,,,,,,,,,
246,122500,500,0,3914,2488,2048,2048,1,VCY,kV,171.778658,188.571808,2,ICW,A,345.021092,1604.500742,,,,,,,,,,
247,123000,500,0,3822,2732,2048,2048,1,VCY,kV,163.321017,188.571808,2,ICW,A,535.851342,1604.500742,,,,,,,,,,
248,123500,500,0,3669,2921,2048,2048,1,VCY,kV,149.275837,188.571808,2,ICW,A,683.935616,1604.500742,,,,,,,,,,
249,124000,500,0,3462,3096,2048,2048,1,VCY,kV,130.192712,188.571808,2,ICW,A,821.333396,1604.500742,,,,,,,,,,
250,124500,500,0,3197,3274,2048,2048,1,VCY,kV,105.796845,188.571808,2,ICW,A,960.257818,1604.500742,,,,,,,,,,
251,125000,500,0,2898,3418,2048,2048,1,VCY,kV,78.286612,188.571808,2,ICW,A,1073.2293260000001,1604.500742,,,,,,,,,,
252,125500,500,0,2581,3490,2048,2048,1,VCY,kV,49.035998,188.571808,2,ICW,A,1129.71508,1604.500742,,,,,,,,,,
253,126000,500,0,2252,3511,2048,2048,1,VCY,kV,18.747262,188.571808,2,ICW,A,1146.5081420000001,1604.500742,,,,,,,,,,
254,126500,500,0,1903,3494,2048,2048,1,VCY,kV,-13.342921,188.571808,2,ICW,A,1132.768364,1604.500742,,,,,,,,,,
255,127000,500,0,1546,3433,2048,2048,1,VCY,kV,-46.226962,188.571808,2,ICW,A,1085.442462,1604.500742,,,,,,,,,,
256,127500,500,0,1201,3324,2048,2048,1,VCY,kV,-77.950749,188.571808,2,ICW,A,999.95051,1604.500742,,,,,,,,,,
257,128000,500,0,902,3159,2048,2048,1,VCY,kV,-105.491515,188.571808,2,ICW,A,870.1859400000001,1604.500742,,,,,,,,,,
258,128500,500,0,658,2960,2048,2048,1,VCY,kV,-128.024869,188.571808,2,ICW,A,714.4684560000001,1604.500742,,,,,,,,,,
259,129000,500,0,462,2744,2048,2048,1,VCY,kV,-146.008806,188.571808,2,ICW,A,545.011194,1604.500742,,,,,,,,,,
260,129500,500,0,309,2514,2048,2048,1,VCY,kV,-160.145585,188.571808,2,ICW,A,364.867438,1604.500742,,,,,,,,,,
261,130000,500,0,204,2262,2048,2048,1,VCY,kV,-169.824546,188.571808,2,ICW,A,167.93062,1604.500742,,,,,,,,,,
262,130500,500,0,167,2030,2048,2048,1,VCY,kV,-173.213709,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
263,131000,500,0,204,1789,2048,2048,1,VCY,kV,-169.76348000000002,188.571808,2,ICW,A,-203.043386,1604.500742,,,,,,,,,,
264,131500,500,0,323,1571,2048,2048,1,VCY,kV,-158.863199,188.571808,2,ICW,A,-374.02729,1604.500742,,,,,,,,,,
265,132000,500,0,504,1352,2048,2048,1,VCY,kV,-142.131115,188.571808,2,ICW,A,-545.011194,1604.500742,,,,,,,,,,
266,132500,500,0,734,1171,2048,2048,1,VCY,kV,-121.002279,188.571808,2,ICW,A,-686.9889000000001,1604.500742,,,,,,,,,,
267,133000,500,0,1005,1027,2048,2048,1,VCY,kV,-95.99575200000001,188.571808,2,ICW,A,-799.960408,1604.500742,,,,,,,,,,
268,133500,500,0,1306,918,2048,2048,1,VCY,kV,-68.332854,188.571808,2,ICW,A,-885.45236,1604.500742,,,,,,,,,,
269,134000,500,0,1632,836,2048,2048,1,VCY,kV,-38.257849,188.571808,2,ICW,A,-949.571324,1604.500742,,,,,,,,,,
270,134500,500,0,1980,815,2048,2048,1,VCY,kV,-6.289798,188.571808,2,ICW,A,-966.3643860000001,1604.500742,,,,,,,,,,
271,135000,500,0,2335,846,2048,2048,1,VCY,kV,26.380512,188.571808,2,ICW,A,-941.938114,1604.500742,,,,,,,,,,
272,135500,500,0,2688,933,2048,2048,1,VCY,kV,58.959223,188.571808,2,ICW,A,-873.239224,1604.500742,,,,,,,,,,
273,136000,500,0,3005,1052,2048,2048,1,VCY,kV,88.087705,188.571808,2,ICW,A,-780.114062,1604.500742,,,,,,,,,,
274,136500,500,0,3289,1222,2048,2048,1,VCY,kV,114.285019,188.571808,2,ICW,A,-647.296208,1604.500742,,,,,,,,,,
275,137000,500,0,3521,1417,2048,2048,1,VCY,kV,135.59705300000002,188.571808,2,ICW,A,-494.63200800000004,1604.500742,,,,,,,,,,
276,137500,500,0,3687,1734,2048,2048,1,VCY,kV,150.89408600000002,188.571808,2,ICW,A,-245.789362,1604.500742,,,,,,,,,,
277,138000,500,0,3831,1980,2048,2048,1,VCY,kV,164.20647400000001,188.571808,2,ICW,A,-53.43247,1604.500742,,,,,,,,,,
278,138500,500,0,3537,2034,2048,2048,1,VCY,kV,137.062637,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
279,139000,500,0,2865,2034,2048,2048,1,VCY,kV,75.202779,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
280,139500,500,0,1933,2032,2048,2048,1,VCY,kV,-10.594951,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
281,140000,500,0,1083,2032,2048,2048,1,VCY,kV,-88.820497,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
282,140500,500,0,895,2034,2048,2048,1,VCY,kV,-106.163241,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
283,141000,500,0,1253,2032,2048,2048,1,VCY,kV,-73.187601,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
284,141500,500,0,1912,2034,2048,2048,1,VCY,kV,-12.487997,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
285,142000,500,0,2383,2029,2048,2048,1,VCY,kV,30.868863,188.571808,2,ICW,A,-15.26642,1604.500742,,,,,,,,,,
286,142500,500,0,2353,2030,2048,2048,1,VCY,kV,28.09036,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
287,143000,500,0,2188,2030,2048,2048,1,VCY,kV,12.854393,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
288,143500,500,0,2011,2034,2048,2048,1,VCY,kV,-3.419696,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
289,144000,500,0,1967,2036,2048,2048,1,VCY,kV,-7.4805850000000005,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
290,144500,500,0,1993,2036,2048,2048,1,VCY,kV,-5.037945000000001,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
291,145000,500,0,1848,2036,2048,2048,1,VCY,kV,-18.380866,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
292,145500,500,0,1739,2036,2048,2048,1,VCY,kV,-28.487289,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
293,146000,500,0,1728,2034,2048,2048,1,VCY,kV,-29.464345,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
294,146500,500,0,1934,2042,2048,2048,1,VCY,kV,-10.472819000000001,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
295,147000,500,0,2247,2038,2048,2048,1,VCY,kV,18.3198,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
296,147500,500,0,2390,2040,2048,2048,1,VCY,kV,31.448990000000002,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
297,148000,500,0,2397,2038,2048,2048,1,VCY,kV,32.090183,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
298,148500,500,0,2283,2038,2048,2048,1,VCY,kV,21.647897,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
299,149000,500,0,2240,2034,2048,2048,1,VCY,kV,17.70914,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
300,149500,500,0,2299,2038,2048,2048,1,VCY,kV,23.144014000000002,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
301,150000,500,0,2332,2040,2048,2048,1,VCY,kV,26.166781,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
302,150500,500,0,2384,2042,2048,2048,1,VCY,kV,30.929929,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
303,151000,500,0,2363,2036,2048,2048,1,VCY,kV,29.00635,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
304,151500,500,0,2364,2036,2048,2048,1,VCY,kV,29.067416,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
305,152000,500,0,2401,2040,2048,2048,1,VCY,kV,32.517645,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
306,152500,500,0,2390,2038,2048,2048,1,VCY,kV,31.510056000000002,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
307,153000,500,0,2389,2042,2048,2048,1,VCY,kV,31.357391,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
308,153500,500,0,2344,2034,2048,2048,1,VCY,kV,27.265969000000002,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
309,154000,500,0,2339,2036,2048,2048,1,VCY,kV,26.807974,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
310,154500,500,0,2356,2036,2048,2048,1,VCY,kV,28.334624,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
311,155000,500,0,2326,2042,2048,2048,1,VCY,kV,25.586654,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
312,155500,500,0,2292,2034,2048,2048,1,VCY,kV,22.502821,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
313,156000,500,0,2208,2032,2048,2048,1,VCY,kV,14.686373,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
314,156500,500,0,2169,2030,2048,2048,1,VCY,kV,11.144545,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
315,157000,500,0,2159,2030,2048,2048,1,VCY,kV,10.259088,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
316,157500,500,0,2134,2032,2048,2048,1,VCY,kV,7.93858,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
317,158000,500,0,2105,2036,2048,2048,1,VCY,kV,5.251676,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
318,158500,500,0,2035,2032,2048,2048,1,VCY,kV,-1.1602540000000001,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
319,159000,500,0,1994,2032,2048,2048,1,VCY,kV,-4.946346,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
320,159500,500,0,1980,2034,2048,2048,1,VCY,kV,-6.259265,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
321,160000,500,0,1967,2030,2048,2048,1,VCY,kV,-7.419519,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
322,160500,500,0,1967,2034,2048,2048,1,VCY,kV,-7.4805850000000005,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
323,161000,500,0,1926,2029,2048,2048,1,VCY,kV,-11.205611000000001,188.571808,2,ICW,A,-15.26642,1604.500742,,,,,,,,,,
324,161500,500,0,1923,2038,2048,2048,1,VCY,kV,-11.541474000000001,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
325,162000,500,0,1936,2034,2048,2048,1,VCY,kV,-10.350687,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
326,162500,500,0,1960,2036,2048,2048,1,VCY,kV,-8.121778,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
327,163000,500,0,1984,2040,2048,2048,1,VCY,kV,-5.862336,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
328,163500,500,0,1969,2038,2048,2048,1,VCY,kV,-7.2973870000000005,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
329,164000,500,0,1956,2038,2048,2048,1,VCY,kV,-8.427108,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
330,164500,500,0,1947,2040,2048,2048,1,VCY,kV,-9.282032000000001,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
331,165000,500,0,1947,2036,2048,2048,1,VCY,kV,-9.343098,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
332,165500,500,0,1955,2040,2048,2048,1,VCY,kV,-8.518707000000001,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
333,166000,500,0,1929,2034,2048,2048,1,VCY,kV,-10.961347,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
334,166500,500,0,1917,2042,2048,2048,1,VCY,kV,-12.091068,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
335,167000,500,0,1903,2040,2048,2048,1,VCY,kV,-13.312388,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
336,167500,500,0,1915,2046,2048,2048,1,VCY,kV,-12.243733,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
337,168000,500,0,1933,2040,2048,2048,1,VCY,kV,-10.594951,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
338,168500,500,0,1928,2046,2048,2048,1,VCY,kV,-11.052946,188.571808,2,ICW,A,-1.526642,1604.500742,,,,,,,,,,
339,169000,500,0,1932,2038,2048,2048,1,VCY,kV,-10.68655,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
340,169500,500,0,1941,2036,2048,2048,1,VCY,kV,-9.862159,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
341,170000,500,0,1975,2038,2048,2048,1,VCY,kV,-6.747793000000001,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
342,170500,500,0,2017,2042,2048,2048,1,VCY,kV,-2.839569,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
343,171000,500,0,2027,2038,2048,2048,1,VCY,kV,-1.954112,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
344,171500,500,0,2035,2036,2048,2048,1,VCY,kV,-1.22132,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
345,172000,500,0,2038,2036,2048,2048,1,VCY,kV,-0.9159900000000001,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
346,172500,500,0,2074,2032,2048,2048,1,VCY,kV,2.4121070000000002,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
347,173000,500,0,2131,2038,2048,2048,1,VCY,kV,7.602717,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
348,173500,500,0,2176,2032,2048,2048,1,VCY,kV,11.785738,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
349,174000,500,0,2222,2038,2048,2048,1,VCY,kV,16.060358,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
350,174500,500,0,2249,2032,2048,2048,1,VCY,kV,18.502998,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
351,175000,500,0,2283,2038,2048,2048,1,VCY,kV,21.678430000000002,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
352,175500,500,0,2319,2030,2048,2048,1,VCY,kV,24.914928,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
353,176000,500,0,2338,2032,2048,2048,1,VCY,kV,26.685842,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
354,176500,500,0,2359,2036,2048,2048,1,VCY,kV,28.670487,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
355,177000,500,0,2359,2036,2048,2048,1,VCY,kV,28.670487,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
356,177500,500,0,2357,2030,2048,2048,1,VCY,kV,28.456756000000002,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
357,178000,500,0,2341,2036,2048,2048,1,VCY,kV,27.021705,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
358,178500,500,0,2307,2034,2048,2048,1,VCY,kV,23.81574,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
359,179000,500,0,2273,2042,2048,2048,1,VCY,kV,20.701374,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
360,179500,500,0,2222,2032,2048,2048,1,VCY,kV,15.999292,188.571808,2,ICW,A,-12.213136,1604.500742,,,,,,,,,,
361,180000,500,0,2185,2034,2048,2048,1,VCY,kV,12.640662,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
362,180500,500,0,2144,2036,2048,2048,1,VCY,kV,8.885103,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
363,181000,500,0,2099,2036,2048,2048,1,VCY,kV,4.732615,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
364,181500,500,0,2050,2040,2048,2048,1,VCY,kV,0.152665,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
365,182000,500,0,1980,2040,2048,2048,1,VCY,kV,-6.259265,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
366,182500,500,0,1909,2036,2048,2048,1,VCY,kV,-12.793327,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
367,183000,500,0,1841,2042,2048,2048,1,VCY,kV,-19.052592,188.571808,2,ICW,A,-4.579926,1604.500742,,,,,,,,,,
368,183500,500,0,1782,2040,2048,2048,1,VCY,kV,-24.456933,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
369,184000,500,0,1744,2044,2048,2048,1,VCY,kV,-27.998761000000002,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
370,184500,500,0,1694,2044,2048,2048,1,VCY,kV,-32.639777,188.571808,2,ICW,A,-3.053284,1604.500742,,,,,,,,,,
371,185000,500,0,1651,2040,2048,2048,1,VCY,kV,-36.578534000000005,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
372,185500,500,0,1617,2038,2048,2048,1,VCY,kV,-39.6929,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
373,186000,500,0,1613,2038,2048,2048,1,VCY,kV,-40.089829,188.571808,2,ICW,A,-7.63321,1604.500742,,,,,,,,,,
374,186500,500,0,1635,2040,2048,2048,1,VCY,kV,-38.013585,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
375,187000,500,0,1656,2036,2048,2048,1,VCY,kV,-36.059473000000004,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
376,187500,500,0,1675,2040,2048,2048,1,VCY,kV,-34.380158,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
377,188000,500,0,1692,2036,2048,2048,1,VCY,kV,-32.792442,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
378,188500,500,0,1725,2036,2048,2048,1,VCY,kV,-29.708609000000003,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
379,189000,500,0,1788,2040,2048,2048,1,VCY,kV,-23.937872000000002,188.571808,2,ICW,A,-6.106568,1604.500742,,,,,,,,,,
380,189500,500,0,1845,2029,2048,2048,1,VCY,kV,-18.686196,188.571808,2,ICW,A,-15.26642,1604.500742,,,,,,,,,,
381,190000,500,0,1903,2034,2048,2048,1,VCY,kV,-13.312388,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
382,190500,500,0,1956,2030,2048,2048,1,VCY,kV,-8.457641,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
383,191000,500,0,2025,2036,2048,2048,1,VCY,kV,-2.076244,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
384,191500,500,0,2112,2030,2048,2048,1,VCY,kV,5.892869,188.571808,2,ICW,A,-13.739778000000001,1604.500742,,,,,,,,,,
385,192000,500,0,2185,2034,2048,2048,1,VCY,kV,12.579596,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
386,192500,500,0,2248,2036,2048,2048,1,VCY,kV,18.411399,188.571808,2,ICW,A,-9.159852,1604.500742,,,,,,,,,,
387,193000,500,0,2301,2034,2048,2048,1,VCY,kV,23.296679,188.571808,2,ICW,A,-10.686494,1604.500742,,,,,,,,,,
