time_us,adc_raw
10666985,0
10667484,0
10667985,0
10668485,0
10668985,0
10669484,0
10669984,0
10670484,0
10670985,0
10671484,0
10671984,0
10672485,0
10672985,0
10673485,0
10673985,0
10674484,0
10674984,0
10675484,0
10675985,0
10676484,0
10676985,0
10677484,0
10677984,0
10678485,0
10678984,0
10679485,0
10679985,0
10680484,0
10680984,0
10681484,0
10681984,0
10682484,0
10682984,0
10683484,0
10683985,0
10684484,0
10684984,0
10685484,0
10685984,0
10686484,0
10686984,0
10687485,0
10687984,0
10688485,0
10688985,0
10689484,0
10689985,0
10690484,0
10690984,0
10691485,0
10691984,0
10692484,0
10692985,0
10693484,0
10693984,0
10694484,0
10694985,0
10695484,0
10695985,0
10696484,0
10696984,0
10697485,0
10697984,0
10698485,0
10698984,0
10699485,0
10699984,0
10700484,0
10700984,0
10701485,0
10701985,0
10702484,0
10702984,0
10703484,0
10703984,0
10704484,0
10704984,0
10705484,0
10705984,0
10706484,0
10706984,0
10707484,0
10707985,0
10708485,0
10708985,0
10709484,0
10709984,0
10710485,0
10710984,0
10711485,0
10711985,0
10712484,0
10712985,0
10713484,0
10713984,0
10714484,0
10714984,0
10715484,0
10715984,0
10716484,0
10716984,0
10717485,0
10717984,0
10718485,0
10718984,0
10719484,0
10719985,0
10720484,0
10720984,0
10721485,32
10721984,0
10722484,0
10722984,0
10723484,0
10723984,0
10724485,0
10724984,0
10725484,0
10725984,0
10726484,32
10726984,0
10727484,0
10727984,0
10728485,0
10728984,0
10729484,0
10729985,0
10730484,36
10730984,0
10731484,0
10731984,0
10732485,0
10732984,0
10733485,0
10733985,0
10734484,0
10734985,0
10735484,0
10735984,0
10736485,0
10736985,0
10737484,0
10737984,0
10738484,0
10738985,0
10739484,0
10739985,0
10740484,0
10740984,0
10741485,0
10741985,0
10742484,0
10742984,0
10743485,0
10743985,0
10744484,0
10744984,0
10745484,0
10745984,0
10746484,0
10746985,0
10747484,0
10747984,0
10748485,0
10748985,0
10749485,0
10749985,0
10750484,0
10750984,0
10751484,0
10751984,0
10752484,0
10752984,0
10753484,0
10753984,0
10754484,0
10754984,0
10755485,0
10755985,0
10756484,0
10756984,0
10757485,0
10757984,0
10758484,0
10758984,0
10759485,0
10759984,0
10760484,0
10760985,0
10761484,0
10761984,0
10762484,0
10762985,0
10763484,0
10763985,0
10764484,0
10764984,0
10765484,0
10765985,0
10766484,0
10766985,0
10767484,0
10767984,0
10768485,0
10768984,0
10769484,0
10769984,0
10770485,0
10770984,0
10771485,0
10771985,0
10772484,0
10772984,0
10773484,0
10773985,0
10774484,0
10774984,0
10775485,0
10775984,0
10776484,0
10776984,0
10777484,0
10777984,0
10778485,0
10778984,0
10779485,0
10779985,0
10780484,0
10780984,0
10781484,0
10781984,0
10782485,0
10782984,0
10783484,0
10783985,0
10784485,0
10784984,0
10785485,0
10785985,0
10786484,0
10786984,0
10787484,0
10787984,0
10788485,0
10788984,0
10789485,0
10789984,0
10790484,0
10790985,0
10791484,0
10791984,0
10792484,0
10792984,0
10793485,0
10793984,0
10794485,0
10794984,0
10795484,0
10795985,0
10796484,0
10796984,0
10797485,0
10797985,0
10798484,0
10798984,0
10799485,0
10799985,0
10800484,0
10800984,0
10801485,0
10801985,0
10802484,0
10802984,0
10803485,0
10803984,0
10804484,0
10804985,0
10805484,0
10805984,0
10806485,0
10806985,0
10807484,0
10807984,0
10808485,0
10808984,0
10809485,0
10809985,0
10810484,0
10810984,0
10811484,0
10811985,0
10812484,0
10812985,0
10813485,0
10813985,0
10814485,0
10814985,0
10815484,0
10815985,0
10816484,0
10816984,0
10817485,0
10817984,0
10818485,0
10818984,0
10819484,0
10819984,0
10820484,0
10820984,0
10821484,0
10821984,0
10822484,0
10822984,0
10823484,0
10823984,0
10824485,0
10824984,0
10825484,0
10825984,0
10826484,0
10826984,0
10827485,0
10827984,0
10828484,0
10828985,0
10829484,0
10829984,0
10830485,0
10830984,0
10831484,0
10831984,0
10832485,0
10832985,0
10833485,0
10833985,0
10834484,0
10834984,0
10835485,0
10835985,0
10836484,0
10836984,0
10837485,0
10837984,0
10838485,0
10838985,0
10839484,0
10839985,0
10840484,0
10840984,0
10841485,0
10841984,0
10842484,0
10842984,0
10843484,0
10843985,0
10844484,0
10844984,0
10845485,0
10845985,0
10846484,0
10846984,0
10847484,0
10847984,0
10848484,0
10848984,0
10849485,0
10849985,0
10850484,0
10850984,0
10851485,0
10851985,0
10852484,0
10852984,0
10853485,0
10853984,0
10854485,0
10854984,0
10855485,0
10855985,0
10856484,0
10856984,0
10857484,0
10857985,0
10858484,0
10858985,0
10859484,0
10859984,0
10860485,0
10860985,0
10861484,0
10861984,0
10862485,0
10862984,0
10863485,0
10863985,0
10864484,0
10864984,0
10865485,0
10865984,0
10866484,0
10866984,0
10867484,0
10867984,0
10868484,0
10868984,0
10869484,0
10869984,0
10870485,0
10870985,0
10871484,0
10871984,0
10872484,0
10872985,0
10873484,0
10873984,0
10874485,0
10874984,0
10875484,0
10875984,0
10876485,0
10876984,0
10877484,0
10877984,0
10878484,0
10878984,0
10879485,0
10879985,0
10880484,0
10880984,0
10881484,0
10881984,0
10882484,0
10882984,0
10883484,0
10883984,0
10884485,0
10884985,0
10885484,0
10885984,0
10886484,0
10886984,0
10887484,0
10887985,0
10888484,0
10888985,0
10889485,0
10889985,0
10890484,0
10890985,0
10891484,0
10891985,0
10892484,0
10892984,0
10893485,0
10893984,0
10894484,0
10894984,0
10895484,0
10895984,0
10896485,0
10896984,0
10897484,0
10897984,0
10898484,0
10898985,0
10899484,0
10899985,0
10900484,0
10900985,0
10901484,0
10901984,0
10902484,0
10902985,0
10903484,0
10903984,0
10904484,0
10904984,0
10905485,0
10905984,0
10906484,0
10906984,0
10907484,0
10907985,0
10908484,0
10908985,0
10909484,0
10909984,0
10910484,0
10910984,0
10911484,0
10911985,0
10912484,0
10912984,0
10913484,0
10913984,0
10914484,0
10914985,0
10915484,0
10915985,0
10916485,0
10916984,0
10917485,0
10917985,0
10918484,0
10918984,0
10919485,0
10919984,0
10920484,0
10920985,0
10921484,175
10921984,0
10922484,0
10922984,0
10923484,0
10923984,0
10924485,0
10924985,0
10925484,0
10925985,0
10926484,0
10926984,0
10927484,0
10927985,0
10928484,0
10928984,0
10929484,0
10929985,0
10930484,0
10930984,0
10931485,0
10931984,0
10932484,0
10932985,0
10933484,0
10933984,0
10934485,0
10934985,0
10935484,0
10935985,0
10936485,0
10936985,0
10937485,0
10937985,0
10938484,0
10938984,0
10939484,0
10939984,0
10940485,0
10940984,0
10941485,0
10941984,0
10942485,0
10942985,0
10943484,0
10943984,0
10944484,0
10944985,0
10945484,0
10945985,0
10946484,0
10946984,0
10947485,0
10947984,0
10948484,0
10948984,0
10949485,0
10949985,0
10950484,0
10950984,0
10951485,0
10951984,0
10952485,0
10952985,0
10953484,0
10953985,0
10954484,0
10954984,0
10955485,0
10955984,0
10956485,0
10956985,0
10957484,0
10957984,0
10958484,0
10958984,0
10959485,0
10959984,0
10960485,0
10960984,0
10961484,0
10961985,0
10962484,0
10962985,0
10963484,0
10963985,0
10964484,0
10964985,0
10965484,0
10965984,0
10966484,0
10966984,0
10967484,0
10967984,0
10968484,0
10968985,0
10969484,0
10969984,0
10970485,0
10970985,0
10971484,0
10971985,0
10972484,0
10972985,0
10973484,0
10973984,0
10974485,0
10974985,0
10975484,0
10975984,0
10976484,0
10976984,0
10977485,0
10977984,0
10978484,0
10978984,0
10979485,0
10979984,0
10980485,0
10980984,0
10981485,0
10981985,0
10982484,0
10982984,0
10983485,0
10983985,0
10984484,0
10984984,0
10985485,0
10985984,0
10986485,0
10986985,0
10987484,0
10987984,0
10988485,0
10988984,0
10989485,0
10989984,0
10990485,0
10990984,0
10991485,0
10991984,0
10992484,0
10992985,0
10993485,0
10993985,0
10994484,0
10994984,0
10995484,0
10995984,0
10996485,0
10996985,0
10997484,0
10997984,0
10998485,0
10998984,0
10999485,0
10999984,0
11000485,0
11000984,0
11001485,0
11001985,0
11002484,0
11002984,0
11003484,0
11003984,0
11004485,0
11004985,0
11005484,0
11005985,0
11006484,0
11006984,0
11007484,0
11007984,0
11008485,0
11008985,0
11009484,0
11009984,0
11010485,0
11010985,0
11011484,0
11011984,0
11012485,0
11012984,0
11013485,0
11013985,0
11014484,0
11014984,0
11015484,0
11015984,0
11016485,0
11016985,0
11017484,0
11017984,0
11018484,0
11018984,0
11019485,0
11019984,0
11020484,0
11020985,0
11021484,0
11021984,0
11022484,0
11022985,0
11023484,0
11023984,0
11024485,0
11024985,0
11025484,0
11025984,0
11026485,0
11026985,0
11027484,0
11027984,0
11028485,0
11028984,0
11029485,0
11029985,0
11030484,0
11030985,0
11031484,0
11031984,0
11032485,0
11032984,0
11033484,0
11033985,0
11034484,0
11034984,0
11035484,0
11035985,0
11036485,0
11036984,0
11037485,0
11037985,0
11038484,0
11038984,0
11039485,0
11039985,0
11040484,0
11040984,0
11041485,0
11041984,0
11042484,0
11042984,0
11043485,0
11043985,0
11044484,0
11044984,0
11045484,0
11045984,0
11046485,0
11046984,0
11047484,0
11047984,0
11048484,0
11048984,0
11049484,0
11049984,0
11050485,0
11050984,0
11051484,0
11051984,0
11052485,0
11052984,0
11053484,0
11053985,0
11054484,0
11054985,0
11055484,0
11055985,0
11056484,0
11056984,0
11057485,0
11057985,0
11058485,0
11058984,0
11059485,0
11059984,0
11060485,0
11060985,0
11061484,0
11061984,0
11062485,0
11062985,0
11063484,0
11063984,0
11064484,0
11064984,0
11065484,0
11065984,0
11066485,0
11066984,0
11067485,0
11067984,0
11068484,0
11068984,0
11069485,0
11069985,0
11070485,0
11070985,0
11071484,0
11071984,0
11072484,0
11072984,0
11073485,0
11073985,0
11074484,0
11074984,0
11075485,0
11075984,0
11076484,0
11076984,0
11077484,0
11077984,0
11078485,0
11078985,0
11079484,0
11079984,0
11080484,0
11080984,0
11081484,0
11081984,0
11082484,0
11082985,0
11083484,0
11083985,0
11084484,0
11084984,0
11085485,0
11085984,0
11086485,0
11086984,0
11087484,0
11087984,0
11088485,0
11088985,0
11089484,0
11089984,0
11090484,0
11090985,0
11091484,0
11091984,0
11092485,0
11092984,0
11093484,0
11093985,0
11094484,0
11094984,0
11095485,0
11095984,0
11096484,0
11096984,0
11097484,0
11097985,0
11098484,0
11098985,0
11099484,0
11099985,0
11100484,0
11100985,0
11101484,0
11101984,0
11102484,0
11102984,0
11103485,0
11103984,0
11104484,0
11104984,0
11105484,0
11105985,0
11106484,0
11106984,0
11107484,0
11107984,0
11108484,0
11108984,0
11109485,0
11109985,0
11110484,0
11110984,0
11111484,0
11111984,0
11112485,0
11112985,0
11113484,0
11113984,0
11114485,0
11114985,0
11115484,0
11115984,0
11116485,0
11116985,0
11117484,0
11117984,0
11118484,0
11118984,0
11119484,0
11119984,0
11120484,0
11120984,0
11121484,0
11121984,0
11122485,0
11122985,0
11123484,0
11123984,0
11124484,0
11124984,0
11125485,0
11125984,0
11126484,0
11126985,0
11127484,0
11127984,0
11128485,0
11128984,0
11129485,0
11129984,0
11130485,16
11130985,0
11131484,0
11131984,0
11132485,0
11132985,0
11133484,0
11133984,0
11134485,0
11134985,0
11135484,0
11135984,0
11136485,0
11136985,0
11137485,0
11137984,0
11138484,7
11138984,0
11139484,0
11139985,0
11140484,0
11140985,0
11141484,0
11141984,0
11142485,0
11142984,0
11143484,0
11143985,0
11144484,0
11144984,0
11145484,0
11145984,0
11146485,0
11146984,0
11147484,0
11147984,0
11148484,0
11148984,0
11149484,0
11149984,0
11150484,0
11150984,0
11151484,0
11151985,0
11152484,0
11152985,0
11153484,0
11153984,0
11154485,0
11154984,0
11155484,0
11155985,0
11156484,0
11156985,0
11157484,0
11157984,0
11158484,0
11158984,0
11159484,0
11159984,0
11160484,0
11160984,0
11161484,0
11161984,0
11162484,0
11162984,0
11163484,26
11163985,0
11164484,0
11164984,0
11165485,0
11165984,0
11166484,0
11166985,0
11167484,0
11167984,0
11168484,0
11168985,0
11169484,0
11169985,0
11170485,0
11170985,0
11171484,0
11171984,0
11172485,0
11172985,0
11173485,0
11173985,0
11174484,0
11174984,0
11175484,0
11175984,0
11176484,0
11176985,0
11177484,0
11177985,0
11178485,0
11178985,0
11179484,0
11179984,0
11180484,0
11180984,0
11181485,0
11181984,0
11182485,0
11182984,0
11183484,0
11183984,0
11184484,0
11184984,0
11185484,0
11185984,0
11186485,0
11186985,0
11187484,0
11187984,0
11188485,0
11188984,0
11189484,0
11189984,0
11190485,0
11190985,0
11191485,0
11191984,0
11192485,0
11192985,0
11193484,0
11193984,0
11194485,0
11194984,0
11195485,0
11195984,0
11196484,0
11196984,0
11197484,0
11197984,0
11198484,0
11198984,0
11199484,0
11199985,0
11200484,0
11200984,0
11201485,0
11201985,0
11202484,0
11202985,0
11203484,0
11203984,0
11204485,0
11204985,0
11205484,0
11205984,0
11206484,0
11206984,0
11207484,0
11207984,0
11208485,0
11208985,0
11209484,0
11209984,0
11210485,0
11210985,0
11211484,0
11211984,0
11212485,0
11212985,0
11213484,0
11213984,0
11214484,0
11214985,0
11215485,0
11215984,0
11216484,0
11216985,0
11217484,0
11217985,0
11218484,0
11218984,1
11219484,0
11219984,0
11220485,32
11220985,12
11221484,0
11221985,0
11222484,0
11222984,31
11223484,0
11223984,11
11224484,4
11224985,25
11225484,0
11225984,83
11226485,19
11226985,42
11227484,0
11227984,68
11228484,104
11228984,151
11229485,164
11229985,228
11230484,179
11230984,176
11231485,186
11231984,144
11232485,0
11232985,0
11233484,50
11233984,35
11234484,12
11234984,42
11235484,59
11235985,43
11236484,0
11236984,44
11237484,34
11237984,48
11238484,0
11238984,0
11239485,0
11239985,0
11240484,0
11240985,0
11241485,0
11241984,0
11242485,0
11242985,0
11243484,0
11243985,0
11244484,0
11244984,0
11245485,0
11245985,0
11246484,0
11246984,0
11247484,0
11247984,0
11248485,0
11248985,0
11249484,0
11249984,0
11250485,0
11250984,0
11251484,0
11251984,0
11252484,0
11252985,0
11253484,0
11253984,0
11254485,0
11254985,0
11255484,0
11255984,0
11256485,0
11256985,0
11257484,0
11257984,0
11258485,0
11258985,0
11259484,0
11259984,0
11260485,0
11260985,0
11261484,0
11261984,0
11262484,0
11262985,0
11263484,0
11263984,0
11264484,0
11264984,0
11265484,0
11265985,0
11266484,0
11266984,0
11267484,0
11267984,0
11268484,0
11268984,0
11269484,0
11269984,0
11270485,0
11270985,0
11271484,0
11271984,0
11272484,0
11272985,0
11273484,0
11273984,0
11274485,0
11274985,0
11275484,0
11275984,0
11276484,0
11276984,0
11277485,0
11277984,0
11278484,0
11278984,0
11279484,0
11279984,0
11280484,0
11280984,0
11281485,0
11281984,0
11282484,0
11282984,0
11283484,0
11283985,0
11284484,0
11284984,0
11285485,0
11285984,0
11286484,0
11286985,0
11287484,0
11287984,0
11288485,0
11288985,0
11289484,0
11289985,0
11290484,0
11290984,0
11291484,0
11291984,0
11292485,0
11292984,0
11293484,0
11293984,0
11294484,47
11294984,0
11295484,0
11295984,0
11296485,0
11296985,0
11297484,0
11297984,0
11298485,0
11298984,0
11299484,0
11299984,0
11300485,0
11300985,0
11301484,0
11301984,0
11302485,0
11302985,0
11303484,0
11303984,0
11304485,0
11304985,0
11305484,0
11305984,0
11306485,0
11306985,0
11307484,0
11307984,0
11308485,0
11308984,0
11309484,0
11309984,0
11310484,0
11310984,0
11311484,0
11311984,0
11312484,0
11312985,0
11313484,0
11313984,0
11314485,0
11314984,0
11315485,0
11315984,0
11316484,0
11316985,0
11317484,0
11317985,0
11318484,0
11318984,0
11319485,0
11319985,0
11320484,0
11320984,0
11321485,0
11321985,0
11322484,0
11322984,0
11323484,0
11323984,0
11324484,0
11324984,0
11325484,0
11325985,0
11326484,0
11326985,0
11327484,0
11327985,0
11328484,0
11328984,0
11329485,0
11329984,0
11330485,334
11330985,0
11331484,0
11331984,0
11332485,0
11332985,0
11333484,0
11333984,0
11334484,0
11334985,0
11335484,0
11335984,0
11336484,0
11336985,0
11337484,0
11337985,0
11338484,0
11338984,0
11339485,0
11339984,0
11340485,0
11340985,0
11341484,0
11341984,0
11342484,0
11342984,0
11343484,0
11343984,0
11344484,0
11344984,0
11345484,0
11345984,0
11346485,107
11346985,0
11347484,0
11347984,0
11348485,0
11348984,0
11349484,0
11349984,0
11350484,43
11350984,0
11351485,0
11351984,0
11352485,93
11352984,0
11353485,0
11353984,0
11354484,0
11354985,0
11355484,0
11355985,0
11356484,0
11356985,0
11357484,0
11357984,0
11358484,88
11358984,0
11359484,0
11359984,0
11360485,0
11360985,0
11361484,0
11361984,0
11362485,0
11362984,0
11363485,0
11363984,0
11364484,0
11364985,0
11365484,0
11365984,0
11366484,0
11366985,0
11367484,0
11367984,0
11368485,0
11368985,0
11369484,0
11369984,0
11370484,0
11370984,0
11371484,0
11371984,0
11372485,0
11372985,0
11373484,0
11373984,0
11374484,0
11374984,0
11375484,0
11375984,0
11376485,0
11376985,0
11377484,80
11377984,0
11378484,0
11378984,0
11379484,0
11379985,0
11380484,0
11380984,0
11381484,0
11381985,0
11382484,0
11382984,0
11383484,0
11383985,0
11384484,0
11384984,0
11385485,0
11385985,0
11386484,0
11386984,0
11387484,0
11387985,0
11388484,0
11388984,0
11389485,0
11389985,0
11390484,0
11390984,0
11391485,0
11391985,0
11392485,0
11392985,0
11393484,0
11393984,0
11394485,0
11394985,0
11395484,0
11395984,0
11396484,0
11396984,0
11397484,0
11397984,0
11398484,0
11398984,0
11399484,0
11399984,0
11400484,0
11400984,0
11401484,0
11401985,0
11402484,0
11402984,0
11403485,0
11403984,0
11404484,0
11404984,0
11405484,0
11405984,0
11406484,0
11406985,0
11407484,0
11407984,0
11408484,0
11408984,0
11409485,0
11409984,0
11410484,0
11410984,0
11411484,0
11411985,0
11412484,0
11412984,0
11413484,0
11413985,0
11414484,0
11414984,0
11415485,0
11415985,0
11416484,0
11416984,0
11417485,0
11417985,0
11418484,0
11418984,0
11419484,0
11419984,0
11420484,0
11420985,0
11421484,0
11421984,0
11422485,0
11422984,0
11423484,0
11423985,0
11424484,0
11424984,0
11425484,0
11425984,0
11426485,0
11426985,0
11427484,0
11427984,0
11428485,0
11428984,0
11429484,0
11429984,0
11430485,0
11430985,0
11431484,0
11431984,0
11432485,0
11432985,0
11433484,0
11433984,0
11434485,0
11434984,0
11435485,0
11435985,0
11436484,0
11436984,0
11437484,0
11437985,0
11438484,0
11438984,0
11439485,0
11439984,0
11440484,0
11440985,0
11441484,0
11441984,0
11442485,0
11442984,0
11443485,0
11443984,0
11444484,0
11444984,0
11445485,0
11445984,0
11446484,0
11446985,0
11447484,0
11447984,0
11448484,0
11448984,0
11449485,0
11449985,0
11450484,0
11450984,0
11451484,0
11451984,0
11452485,0
11452985,0
11453484,0
11453985,0
11454484,0
11454984,0
11455485,0
11455984,0
11456484,0
11456984,0
11457484,0
11457985,0
11458484,0
11458984,0
11459485,0
11459984,0
11460484,0
11460984,0
11461484,0
11461984,0
11462484,0
11462984,0
11463484,0
11463984,0
11464484,0
11464984,0
11465484,0
11465984,0
11466485,0
11466985,0
11467484,0
11467984,0
11468484,0
11468984,0
11469485,0
11469985,0
11470484,0
11470985,0
11471484,0
11471985,0
11472484,0
11472984,0
11473485,0
11473985,0
11474484,0
11474985,0
11475484,0
11475984,0
11476484,0
11476984,0
11477484,0
11477984,0
11478485,0
11478985,0
11479484,0
11479984,0
11480484,0
11480984,0
11481484,0
11481984,0
11482485,0
11482984,0
11483485,0
11483984,0
11484485,0
11484984,0
11485485,0
11485985,0
11486484,0
11486985,0
11487484,0
11487984,0
11488485,0
11488984,0
11489485,0
11489985,0
11490484,0
11490984,0
11491484,0
11491984,0
11492484,0
11492984,0
11493485,0
11493984,0
11494485,0
11494985,0
11495484,0
11495984,0
11496485,0
11496985,0
11497484,0
11497984,0
11498485,0
11498985,0
11499484,0
11499984,0
11500484,0
11500985,0
11501484,0
11501984,0
11502484,0
11502984,0
11503484,0
11503984,0
11504485,0
11504984,0
11505484,0
11505985,0
11506484,0
11506984,0
11507485,0
11507984,0
11508484,0
11508984,0
11509484,0
11509984,0
11510485,0
11510984,0
11511484,0
11511985,0
11512484,0
11512984,0
11513485,0
11513984,0
11514485,0
11514985,0
11515484,0
11515984,0
11516485,0
11516984,0
11517484,0
11517984,0
11518484,0
11518984,0
11519485,0
11519985,0
11520484,0
11520984,0
11521485,0
11521985,0
11522484,0
11522985,0
11523484,0
11523984,0
11524485,0
11524984,0
11525484,0
11525984,0
11526484,0
11526984,0
11527485,0
11527985,0
11528484,0
11528984,0
11529485,0
11529985,0
11530484,0
11530984,0
11531485,0
11531984,0
11532485,0
11532984,0
11533484,0
11533985,0
11534484,0
11534984,0
11535484,0
11535984,0
11536484,0
11536985,0
11537484,0
11537984,0
11538484,0
11538984,0
11539484,0
11539985,0
11540484,0
11540984,0
11541485,0
11541984,0
11542485,0
11542985,0
11543484,0
11543984,0
11544484,0
11544984,0
11545484,0
11545984,0
11546485,0
11546984,0
11547484,0
11547985,0
11548484,0
11548984,0
11549484,0
11549984,0
11550484,0
11550985,0
11551484,0
11551984,0
11552485,0
11552985,0
11553484,0
11553985,0
11554484,0
11554985,0
11555484,0
11555985,0
11556484,0
11556984,0
11557484,0
11557984,0
11558484,0
11558984,0
11559484,0
11559984,0
11560484,0
11560984,0
11561485,0
11561985,0
11562484,0
11562984,0
11563484,0
11563984,0
11564485,0
11564984,0
11565485,0
11565985,0
11566484,0
11566984,0
11567485,0
11567985,0
11568484,0
11568985,0
11569484,0
11569984,0
11570485,0
11570985,0
11571484,0
11571984,0
11572485,0
11572985,0
11573484,0
11573985,0
11574484,0
11574984,0
11575485,0
11575985,0
11576485,0
11576985,0
11577485,0
11577985,0
11578484,0
11578985,0
11579484,0
11579985,0
11580484,0
11580984,0
11581485,0
11581985,0
11582484,0
11582984,0
11583485,0
11583985,0
11584484,0
11584985,0
11585484,0
11585984,0
11586485,0
11586984,0
11587484,0
11587985,0
11588484,0
11588984,0
11589484,0
11589984,0
11590484,0
11590985,0
11591484,0
11591985,0
11592484,0
11592984,0
11593484,0
11593984,0
11594485,0
11594984,0
11595484,0
11595984,0
11596485,0
11596985,0
11597484,0
11597985,0
11598484,0
11598984,0
11599484,0
11599984,0
11600484,0
11600985,0
11601484,0
11601984,0
11602485,0
11602985,0
11603484,0
11603985,0
11604484,0
11604984,0
11605484,0
11605985,0
11606484,0
11606985,0
11607484,0
11607984,0
11608484,0
11608985,0
11609484,0
11609985,0
11610484,0
11610984,0
11611485,0
11611985,0
11612485,0
11612984,0
11613485,0
11613985,0
11614484,0
11614984,0
11615485,0
11615985,0
11616484,0
11616984,0
11617484,0
11617984,0
11618484,0
11618984,0
11619485,0
11619984,0
11620484,0
11620985,0
11621484,0
11621984,0
11622485,0
11622985,0
11623484,0
11623984,0
11624485,0
11624984,0
11625484,0
11625984,0
11626485,0
11626984,0
11627485,0
11627985,0
11628484,0
11628985,0
11629484,0
11629984,0
11630485,0
11630985,0
11631484,0
11631985,0
11632485,0
11632985,0
11633485,0
11633985,0
11634484,0
11634985,0
11635484,0
11635984,0
11636485,0
11636985,0
11637485,0
11637984,0
11638484,0
11638985,0
11639484,0
11639984,0
11640485,0
11640985,0
11641484,0
11641984,0
11642485,0
11642985,0
11643484,0
11643984,0
11644484,0
11644984,0
11645484,0
11645985,0
11646484,0
11646985,0
11647484,0
11647984,0
11648485,0
11648984,0
11649485,0
11649984,0
11650484,0
11650984,0
11651484,0
11651984,0
11652484,0
11652984,0
11653485,0
11653985,0
11654484,0
11654985,0
11655484,0
11655985,0
11656484,0
11656984,0
11657484,0
11657984,0
11658484,0
11658985,0
11659484,0
11659985,0
11660484,0
11660984,0
11661485,0
11661984,0
11662485,0
11662985,0
11663484,0
11663984,0
11664485,0
11664984,0
11665484,0
11665985,0
11666484,0
11666984,0
11667484,0
11667984,0
11668484,0
11668984,0
11669485,0
11669984,0
11670485,0
11670984,0
11671484,0
11671984,0
11672484,0
11672984,0
11673485,0
11673984,0
11674485,0
11674985,0
11675484,0
11675985,0
11676484,0
11676984,0
11677485,0
11677984,0
11678485,0
11678985,0
11679485,0
11679985,0
11680484,0
11680984,0
11681484,0
11681984,0
11682484,0
11682984,0
11683484,0
11683984,0
11684485,0
11684985,0
11685484,0
11685984,0
11686485,0
11686985,0
11687484,0
11687984,0
11688485,0
11688985,0
11689484,0
11689985,0
11690484,0
11690984,0
11691484,0
11691984,0
11692485,0
11692984,0
11693484,0
11693984,0
11694484,0
11694984,0
11695484,0
11695984,0
11696484,0
11696985,0
11697484,0
11697984,0
11698485,0
11698985,0
11699484,0
11699985,0
11700485,0
11700984,0
11701484,0
11701985,0
11702484,0
11702984,0
11703484,0
11703984,0
11704484,0
11704984,0
11705485,0
11705984,0
11706484,0
11706984,0
11707485,0
11707985,0
11708484,0
11708984,0
11709485,0
11709985,0
11710484,0
11710984,0
11711485,0
11711984,0
11712484,0
11712984,0
11713484,0
11713984,0
11714484,0
11714984,0
11715484,0
11715985,0
11716484,0
11716984,0
11717485,0
11717984,0
11718484,0
11718984,0
11719484,0
11719984,0
11720485,0
11720984,0
11721484,0
11721984,0
11722485,0
11722984,0
11723485,0
11723984,0
11724485,0
11724984,0
11725484,0
11725984,0
11726485,0
11726985,0
11727484,0
11727984,0
11728484,0
11728985,0
11729484,0
11729984,0
11730485,0
11730985,0
11731484,0
11731984,0
11732485,0
11732984,0
11733484,0
11733985,0
11734484,0
11734984,0
11735484,0
11735985,0
11736484,0
11736985,0
11737484,0
11737984,0
11738485,0
11738984,0
11739484,0
11739985,0
11740484,0
11740984,0
11741485,0
11741985,0
11742484,0
11742984,0
11743484,0
11743985,0
11744484,0
11744984,0
11745484,0
11745985,0
11746484,0
11746984,0
11747485,0
11747985,0
11748484,0
11748984,0
11749485,0
11749985,0
11750484,0
11750984,0
11751484,0
11751985,0
11752484,0
11752984,0
11753485,0
11753985,0
11754484,0
11754984,0
11755484,0
11755984,0
11756485,0
11756984,0
11757484,0
11757985,0
11758484,0
11758984,0
11759484,0
11759984,0
11760485,0
11760984,0
11761484,0
11761984,0
11762485,0
11762984,0
11763484,0
11763984,0
11764484,0
11764984,0
11765485,0
11765984,0
11766485,0
11766985,0
11767484,0
11767984,0
11768484,0
11768985,0
11769484,0
11769984,0
11770485,0
11770984,0
11771484,0
11771984,0
11772485,0
11772984,0
11773485,0
11773985,0
11774484,0
11774985,0
11775484,0
11775985,0
11776484,0
11776984,0
11777484,0
11777984,0
11778484,0
11778985,0
11779484,0
11779984,0
11780485,0
11780984,0
11781485,0
11781985,0
11782485,0
11782985,0
11783484,0
11783984,0
11784484,0
11784985,0
11785484,0
11785984,0
11786484,0
11786985,0
11787484,0
11787984,0
11788485,0
11788984,0
11789485,0
11789984,0
11790485,0
11790984,0
11791484,0
11791984,0
11792485,0
11792984,0
11793485,0
11793984,0
11794485,0
11794985,0
11795484,0
11795984,0
11796485,0
11796984,0
11797485,0
11797985,0
11798484,0
11798984,0
11799484,0
11799984,0
11800484,0
11800984,0
11801484,0
11801985,0
11802484,0
11802984,0
11803484,0
11803984,0
11804485,0
11804985,0
11805484,0
11805985,0
11806485,0
11806985,0
11807484,0
11807985,0
11808484,0
11808984,162
11809485,0
11809984,0
11810485,0
11810985,0
11811484,0
11811985,0
11812484,0
11812984,0
11813484,0
11813984,0
11814485,0
11814984,0
11815484,0
11815984,0
11816484,0
11816984,0
11817485,0
11817985,0
11818484,0
11818984,0
11819484,0
11819984,0
11820485,0
11820984,0
11821485,0
11821984,0
11822484,0
11822985,0
11823484,0
11823984,0
11824485,0
11824985,0
11825484,0
11825985,0
11826484,0
11826984,0
11827484,0
11827984,0
11828484,0
11828984,0
11829485,0
11829985,0
11830484,0
11830984,0
11831485,0
11831985,0
