233,233531,-77303576,-1252824073,
234,234531,-9152077,-851993376,
235,235531,82925254,-317485583,
236,236531,110214848,265869403,
237,237531,93547521,809776046,
238,238531,104226828,1237417479,
239,239531,74161052,1499856965,
240,240531,11912710,1547905943,
241,241531,-89708512,1369793066,
242,242531,-145253938,992980722,
243,243531,-210898115,471710657,
244,244531,-251205298,-121101296,
245,245531,-283187321,-710890284,
246,246531,-306125309,-1214575174,
247,247531,-232018996,-1562497510,
248,248531,-199361507,-1697101775,
249,249531,-106558913,-1614574531,
250,250531,-90392190,-1325025746,
251,251531,48742184,-868656458,
252,252531,53248692,-305378831,
253,253531,138762224,278909136,
254,254531,78167170,798235667,
255,255531,97104054,1180481325,
256,256531,37086833,1373258103,
257,257531,-7041190,1354030889,
258,258531,-111763261,1108932951,
259,259531,-194883526,680182766,
260,260531,-203882088,127370040,
261,261531,-297183294,-467177107,
262,262531,-263035114,-1035250382,
263,263531,-322386762,-1488622483,
264,264531,-195613389,-1767568734,
265,265531,-213258736,-1829068900,
266,266531,-56131317,-1668485937,
267,267531,-82493464,-1314277247,
268,268531,65245454,-812399792,
269,269531,70572422,-232232155,
270,270531,130164205,346444134,
271,271531,82751058,827637997,
272,272531,67617522,1156270963,
273,273531,33942260,1279725451,
274,274531,-67085769,1187105901,
275,275531,-102713931,879089357,
276,276531,-244930622,404702150,
277,277531,-211294462,-172223636,
278,278531,-315937018,-764090013,
279,279531,-253485152,-1296597328,
280,280531,-322881932,-1698608712,
281,281531,-178727553,-1904951414,
282,282531,-180920697,-1890745560,
283,283531,-58072105,-1657857063,
284,284531,-30383332,-1246779115,
285,285531,57438066,-706085314,
286,286531,96004951,-119240822,
287,287531,109924051,439754496,
288,288531,100629488,880178653,
289,289531,23717291,1144353750,
290,290531,25741254,1196791642,
291,291531,-97929053,1032266239,
292,292531,-135615327,665596886,
293,293531,-252844202,148632277,
294,294531,-241633217,-439682586,
295,295531,-309125158,-1021948501,
296,296531,-270464806,-1514085267,
297,297531,-278148294,-1854565107,
298,298531,-198342433,-1988836836,
299,299531,-126496250,-1899857520,
300,300531,-55474200,-1598336748,
301,301531,4213776,-1135789033,
302,302531,62067950,-570865958,
303,303531,111689283,18592123,
304,304531,100648861,545857959,
305,305531,84017090,936562278,
306,306531,26652501,1133621015,
307,307531,-31643791,1113618383,
308,308531,-94664060,877045753,
309,309531,-184493588,458381090,
310,310531,-246335309,-91809661,
311,311531,-285038818,-687852477,
312,312531,-279184154,-1246462343,
313,313531,-292619905,-1693675249,
314,314531,-244223352,-1968024664,
315,315531,-182022553,-2028433738,
316,316531,-108795024,-1864137309,
317,317531,-23782605,-1503624207,
318,318531,15952949,-994196129,
319,319531,89950261,-413963005,
320,320531,88025414,164782512,
321,321531,131075579,655249266,
322,322531,33172596,988477171,
323,323531,37357908,1114043007,
324,324531,-80637647,1021092019,
325,325531,-102980742,719717610,
326,326531,-225279519,249382691,
327,327531,-244251990,-321569573,
328,328531,-304091779,-916857910,
329,329531,-285174173,-1444983969,
330,330531,-263418538,-1839765917,
331,331531,-248431019,-2042535929,
332,332531,-138915837,-2030770368,
333,333531,-105265515,-1793977643,
334,334531,23456212,-1376913752,
335,335531,4415024,-834310164,
336,336531,132494038,-244448156,
337,337531,62591156,313277354,
338,338531,136040923,758718582,
339,339531,14159911,1027519847,
340,340531,14877859,1083068191,
341,341531,-105978712,914250253,
342,342531,-133409275,554154193,
343,343531,-231897905,41314305,
344,344531,-281784014,-545255180,
345,345531,-279925600,-1128603995,
346,346531,-310113166,-1617800418,
347,347531,-229271564,-1954553423,
348,348531,-242775366,-2085115676,
349,349531,-100211161,-1996510201,
350,350531,-98158592,-1696284054,
351,351531,57667698,-1227045116,
352,352531,20281303,-659515281,
353,353531,127844860,-70673684,
354,354531,79667436,456321424,
355,355531,104755809,851991630,
356,356531,13948089,1050409045,
357,357531,-27327824,1033082863,
358,358531,-107750758,795383422,
359,359531,-186735823,377695714,
360,360531,-224499637,-167649822,
361,361531,-307703431,-760990935,
362,362531,-278087098,-1322720045,
363,363531,-301575581,-1768270621,
364,364531,-217419852,-2037480048,
365,365531,-213917535,-2097080280,
366,366531,-88419753,-1933394947,
367,367531,-51939607,-1571849119,
368,368531,46416572,-1060442637,
369,369531,67300673,-476716759,
370,370531,105338767,102329037,
371,371531,94618510,591051798,
372,372531,72852022,926816973,
373,373531,12362820,1056834379,
374,374531,-67634061,962911524,
375,375531,-126416610,660822158,
376,376531,-203418516,192876349,
377,377531,-258387206,-376382918,
378,378531,-292721243,-969401460,
379,379531,-299132591,-1498397319,
380,380531,-269501343,-1893362845,
381,381531,-226723523,-2093977411,
382,382531,-156277824,-2077470246,
383,383531,-98059496,-1844441073,
384,384531,-1551553,-1426467821,
385,385531,47490527,-881326590,
386,386531,86911412,-288814373,
387,387531,103298208,267199247,
388,388531,87414516,713879327,
389,389531,60601369,982862475,
390,390531,-23878556,1040894710,
391,391531,-66538149,874124267,
392,392531,-183602991,511274336,
393,393531,-193413255,-125861,
394,394531,-298659681,-584269875,
395,395531,-273189359,-1165407915,
396,396531,-319493185,-1658074464,
397,397531,-231877549,-1991653862,
398,398531,-226783259,-2122821923,
399,399531,-122266804,-2030644757,
400,400531,-69543650,-1731841838,
401,401531,8304184,-1262577409,
402,402531,76956115,-694982704,
403,403531,80890803,-101684318,
404,404531,120806716,423890553,
405,405531,49948210,817749921,
406,406531,73230575,1019224611,
407,407531,-76949092,1002604904,
