sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
177,88500,500,2900,2655,2736,2496,2.346000,2.154000,0,0
178,89000,500,2920,2882,2753,2726,2.359000,2.337000,0,0
179,89500,500,2911,3062,2746,2913,2.357000,2.482000,0,0
180,90000,500,2883,3236,2718,3097,2.329000,2.613000,0,0
181,90500,500,2818,3395,2650,3280,2.276000,2.729000,0,0
182,91000,500,2726,3572,2555,3514,2.200000,2.867000,0,0
183,91500,500,2608,3718,2441,3742,2.109000,2.978000,0,0
184,92000,500,2475,3833,2309,3937,2.001000,3.067000,0,0
185,92500,500,2334,3879,2169,4026,1.889000,3.103000,0,0
186,93000,500,2182,3926,2014,4095,1.765000,3.134000,0,0
187,93500,500,2022,3884,1857,4032,1.638000,3.107000,0,0
188,94000,500,1858,3829,1693,3929,1.507000,3.065000,0,0
189,94500,500,1697,3700,1534,3713,1.378000,2.964000,0,0
190,95000,500,1556,3581,1392,3526,1.265000,2.871000,0,0
191,95500,500,1432,3388,1266,3275,1.163000,2.725000,0,0
192,96000,500,1331,3195,1168,3057,1.083000,2.582000,0,0
193,96500,500,1253,2952,1088,2798,1.020000,2.397000,0,0
194,97000,500,1195,2721,1034,2559,0.977000,2.204000,0,0
195,97500,500,1174,2451,1005,2291,0.953000,1.988000,0,0
196,98000,500,1184,2205,1018,2047,0.960000,1.791000,0,0
197,98500,500,1218,2030,1056,1873,0.992000,1.650000,0,0
198,99000,500,1289,1874,1125,1720,1.048000,1.526000,0,0
199,99500,500,1399,1687,1234,1530,1.136000,1.372000,0,0
200,100000,500,1528,1517,1364,1360,1.241000,1.238000,0,0
201,100500,500,1668,1402,1505,1243,1.353000,1.143000,0,0
202,101000,500,1814,1361,1653,1201,1.473000,1.110000,0,0
203,101500,500,1967,1329,1803,1168,1.598000,1.085000,0,0
204,102000,500,2136,1326,1969,1168,1.729000,1.083000,0,0
205,102500,500,2306,1379,2142,1221,1.867000,1.124000,0,0
206,103000,500,2464,1499,2295,1343,1.993000,1.224000,0,0
207,103500,500,2598,1640,2430,1483,2.099000,1.335000,0,0
208,104000,500,2711,1778,2542,1622,2.189000,1.450000,0,0
209,104500,500,2815,1885,2654,1729,2.276000,1.535000,0,0
210,105000,500,2885,2064,2721,1906,2.333000,1.678000,0,0
211,105500,500,2927,2305,2763,2149,2.366000,1.875000,0,0
212,106000,500,2932,2530,2765,2371,2.372000,2.051000,0,0
213,106500,500,2910,2718,2742,2559,2.349000,2.204000,0,0
214,107000,500,2859,2894,2693,2739,2.311000,2.347000,0,0
215,107500,500,2778,3100,2611,2951,2.246000,2.507000,0,0
216,108000,500,2667,3266,2496,3136,2.153000,2.635000,0,0
217,108500,500,2534,3393,2367,3280,2.050000,2.728000,0,0
218,109000,500,2391,3470,2223,3377,1.934000,2.786000,0,0
219,109500,500,2245,3522,2083,3438,1.819000,2.826000,0,0
220,110000,500,2088,3534,1923,3462,1.691000,2.835000,0,0
221,110500,500,1918,3495,1755,3408,1.555000,2.805000,0,0
222,111000,500,1746,3413,1585,3303,1.421000,2.745000,0,0
223,111500,500,1594,3289,1435,3158,1.293000,2.650000,0,0
224,112000,500,1466,3125,1302,2977,1.189000,2.527000,0,0
225,112500,500,1364,2934,1201,2781,1.109000,2.381000,0,0
226,113000,500,1276,2712,1111,2551,1.039000,2.199000,0,0
227,113500,500,1209,2487,1046,2327,0.985000,2.017000,0,0
228,114000,500,1171,2248,1007,2095,0.953000,1.829000,0,0
229,114500,500,1167,2046,1005,1890,0.948000,1.665000,0,0
230,115000,500,1197,1847,1035,1693,0.978000,1.505000,0,0
231,115500,500,1263,1645,1101,1488,1.029000,1.341000,0,0
232,116000,500,1354,1451,1193,1294,1.103000,1.184000,0,0
