dev_t_s,dev_t_us,seq,adc_34,adc_35,v_inst,i_inst,v1_mag,i1_mag,v1_angle_deg,i1_angle_deg,vi_angle_deg,fourier_valid,f_est_hz,norm_ready,norm_gain_v,norm_gain_i,oc_51_pickup,oc_50_pickup,oc_51_timer_s,oc_51_active,oc_50_trip,oc_51_trip,oc_trip,dist_line_z_ohm,dist_z1_ohm,dist_z2_ohm,dist_line_angle_deg,dist_z_mag_ohm,dist_z_angle_deg,dist_r_ohm,dist_x_ohm,dist_fault_pct,dist_z2_timer_s,dist_z1_trip,dist_z2_trip,dist_trip,dir67_direction,dir67_angle_deg,dir67_window_deg,dir67_power_w,dir67_prefault_power_w,dir67_power_min_w,dir67_permit,dir67_block_active,uv_pickup,ov_pickup,uv_timer_s,ov_timer_s,uv_trip,ov_trip,voltage_trip_code,cycle_id,cycle_update,quality_flags
29.254564285,29254565,5235,2348,2499,79081.945312500,781.758422852,0.000000000,0.000000000,0.000000,0.000000,0.000000,0,0.000000,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,80.460670471,168.060913,-78.720153809,16.645029068,154.361114502,0.000000000,0,0,0,forward,86.636002,90.000000,-444487200.000000000,-444487200.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,227,1,32
29.258789062,29258790,5241,2435,2732,160372.109375000,3002.349365234,0.000000000,0.000000000,0.000000,0.000000,0.000000,0,0.000000,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,80.460670471,168.060913,-78.720153809,16.645029068,154.361114502,0.000000000,0,0,0,forward,86.636002,90.000000,-444487200.000000000,-444487200.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,228,1,32
29.264410019,29264410,5249,2296,2282,28891.611328125,-1298.642333984,223309.453125000,655.370910645,-82.697739,-52.045998,30.651733,0,177.935944,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,80.460670471,168.060913,-78.720153809,16.645029068,154.361114502,0.000000000,0,0,0,forward,86.636002,90.000000,-444487200.000000000,-444487200.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,229,1,64
29.268735886,29268735,5255,2335,2218,66559.796875000,-1904.266967773,0.000000000,0.000000000,0.000000,0.000000,0.000000,0,0.000000,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,80.460670471,168.060913,-78.720153809,16.645029068,154.361114502,0.000000000,0,0,0,forward,86.636002,90.000000,-444487200.000000000,-444487200.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,230,1,32
29.271547318,29271547,5259,2317,2502,49515.578125000,809.277404785,0.000000000,0.000000000,0.000000,0.000000,0.000000,0,0.000000,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,80.460670471,168.060913,-78.720153809,16.645029068,154.361114502,0.000000000,0,0,0,forward,86.636002,90.000000,-444487200.000000000,-444487200.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,231,1,32
29.285608292,29285609,5279,2280,2275,14570.946289062,-1361.255737305,228628.796875000,1518.244384766,-107.071472,-106.960236,0.111237,0,71.113640,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,80.460670471,168.060913,-78.720153809,16.645029068,154.361114502,0.000000000,0,0,0,forward,86.636002,90.000000,-444487200.000000000,-444487200.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,232,1,64
29.302719116,29302721,5303,2273,2317,7806.103027344,-961.790161133,320458.968750000,1286.954345703,-118.872017,-135.953918,-17.081909,1,58.438522,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,249.005706787,17.081909,238.021026611,73.142562866,477.709136963,0.000000000,0,0,0,forward,86.636002,90.000000,394222656.000000000,394222656.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,233,1,0
29.319896698,29319897,5327,2307,2337,39615.527343750,-772.210571289,320011.562500000,1312.351562500,-107.307228,-124.572197,-17.264969,1,58.220772,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,243.845916748,17.264969,232.858825684,72.371292114,467.810241699,0.000000000,0,0,0,forward,86.636002,90.000000,401044960.000000000,401044960.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,234,1,0
29.337087631,29337087,5351,2345,2382,75172.484375000,-344.484252930,325975.906250000,1314.906127930,-95.294876,-114.901924,-19.607056,1,58.173355,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,247.908126831,19.607056,233.533447266,83.189926147,475.603485107,0.000000000,0,0,0,forward,86.636002,90.000000,403774240.000000000,403774240.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,235,1,0
29.353567123,29353567,5374,2307,2349,39137.121093750,-661.417053223,318082.375000000,1347.705566406,-92.955093,-110.270767,-17.315674,1,60.679611,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,236.017700195,17.315674,225.321243286,70.247375488,452.792083740,0.000000000,0,0,0,forward,86.636002,90.000000,409253280.000000000,409253280.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,236,1,0
29.369323730,29369323,5396,2301,2243,33265.960937500,-1675.829223633,335414.406250000,1260.543090820,-108.202522,-119.503693,-11.301178,1,63.467884,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,266.087219238,11.301178,260.927947998,52.144126892,510.479461670,0.000000000,0,0,0,forward,86.636002,90.000000,414606432.000000000,414606432.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,237,1,0
29.386476517,29386475,5420,2357,2297,85863.515625000,-1161.482666016,317370.906250000,1293.432861328,-111.330124,-126.525894,-15.195770,1,58.302238,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,245.370986938,15.195770,236.791793823,64.316139221,470.736083984,0.000000000,0,0,0,forward,86.636002,90.000000,396145248.000000000,396145248.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,238,1,0
29.402952194,29402953,5443,2302,2298,33784.082031250,-1154.130371094,322866.437500000,1302.916015625,-109.185837,-122.296524,-13.110687,1,60.686977,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,247.802947998,13.110687,241.343643188,56.209877014,475.401672363,0.000000000,0,0,0,forward,86.636002,90.000000,409702592.000000000,409702592.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,239,1,0
29.420120239,29420121,5467,2355,2337,83461.031250000,-783.311096191,321052.593750000,1300.789184570,-104.174324,-121.189331,-17.015015,1,58.247902,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,246.813705444,17.015015,236.010208130,72.223190308,473.503875732,0.000000000,0,0,0,forward,86.636002,90.000000,399341632.000000000,399341632.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,240,1,0
29.436595917,29436597,5490,2294,2316,25765.324218750,-985.664001465,325431.843750000,1301.721069336,-101.787079,-115.693443,-13.906372,1,60.694344,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,250.001205444,13.906372,242.673614502,60.084289551,479.618988037,0.000000000,0,0,0,forward,86.636002,90.000000,411205024.000000000,411205024.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,241,1,0
29.453063965,29453064,5513,2284,2304,16131.721679688,-1102.284057617,331211.812500000,1300.816772461,-106.629379,-120.486595,-13.857208,1,60.727516,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,254.618347168,13.857208,247.207839966,60.981853485,488.476806641,0.000000000,0,0,0,forward,86.636002,90.000000,418306368.000000000,418306368.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,242,1,0
29.469524384,29469525,5536,2292,2289,23559.894531250,-1247.656372070,331500.218750000,1306.491210938,-109.926476,-124.371826,-14.445343,1,60.749649,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,253.733215332,14.445343,245.711700439,63.295356750,486.778686523,0.000000000,0,0,0,forward,86.636002,90.000000,419410016.000000000,419410016.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,243,1,0
29.486686707,29486686,5560,2319,2320,48810.300781250,-953.118225098,317192.312500000,1270.612426758,-105.477890,-122.432732,-16.954834,1,58.271664,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,249.637344360,16.954834,238.786834717,72.798690796,478.920928955,0.000000000,0,0,0,forward,86.636002,90.000000,385510816.000000000,385510816.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,244,1,0
29.503156662,29503157,5583,2306,2324,36436.144531250,-916.653320312,331326.250000000,1298.181640625,-103.966637,-117.255196,-13.288559,1,60.712769,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,255.223342896,13.288559,248.389678955,58.664463043,489.637481689,0.000000000,0,0,0,forward,86.636002,90.000000,418605056.000000000,418605056.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,245,1,0
29.519628525,29519628,5606,2280,2297,11832.344726562,-1176.523559570,335442.281250000,1303.229003906,-107.635994,-121.158897,-13.522903,1,60.712769,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,257.393188477,13.522903,250.257354736,60.187290192,493.800262451,0.000000000,0,0,0,forward,86.636002,90.000000,425038560.000000000,425038560.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,246,1,0
29.536796570,29536795,5630,2329,2328,57803.152343750,-881.893615723,327771.343750000,1310.725341797,-102.320389,-119.580139,-17.259750,1,58.251297,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,250.068664551,17.259750,238.807937622,74.196395874,479.748382568,0.000000000,0,0,0,forward,86.636002,90.000000,410272256.000000000,410272256.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,247,1,0
29.553272247,29553271,5653,2287,2318,18116.414062500,-979.245544434,332202.937500000,1312.653930664,-101.913124,-115.458839,-13.545715,1,60.694344,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,253.077316284,13.545715,246.037551880,59.276054382,485.520355225,0.000000000,0,0,0,forward,86.636002,90.000000,423937536.000000000,423937536.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,248,1,0
29.569734573,29569734,5676,2284,2306,15160.696289062,-1095.851440430,332087.156250000,1298.602661133,-106.143196,-119.840370,-13.697174,1,60.742271,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,255.726531982,13.697174,248.453872681,60.553543091,490.602813721,0.000000000,0,0,0,forward,86.636002,90.000000,418984896.000000000,418984896.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,249,1,0
29.586914062,29586914,5700,2358,2341,84689.031250000,-763.213745117,330620.375000000,1297.908935547,-100.934135,-117.263039,-16.328903,1,58.207218,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,254.733108521,16.328903,244.458084106,71.618431091,488.696960449,0.000000000,0,0,0,forward,86.636002,90.000000,411806176.000000000,411806176.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,250,1,0
29.603393555,29603394,5723,2323,2325,51590.292968750,-917.516540527,340904.437500000,1308.826660156,-98.225708,-113.245781,-15.020081,1,60.679611,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,260.465698242,15.020081,251.566894531,67.501655579,499.694732666,0.000000000,0,0,0,forward,86.636002,90.000000,430940960.000000000,430940960.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,251,1,0
29.619859695,29619859,5746,2295,2323,25091.125000000,-938.595825195,340077.750000000,1292.233154297,-103.223610,-116.524147,-13.300537,1,60.734894,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,263.170593262,13.300537,256.111480713,60.544727325,504.884002686,0.000000000,0,0,0,forward,86.636002,90.000000,427672000.000000000,427672000.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,252,1,0
29.636323929,29636324,5769,2271,2294,2355.097656250,-1217.327392578,337924.093750000,1300.565307617,-107.220848,-120.777519,-13.556671,1,60.734894,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,259.828613281,13.556671,252.589401245,60.905651093,498.472534180,0.000000000,0,0,0,forward,86.636002,90.000000,427247456.000000000,427247456.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,253,1,0
29.653493881,29653494,5793,2350,2335,76568.398437500,-827.167968750,336085.250000000,1305.010986328,-103.134819,-118.831154,-15.696335,1,58.241119,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,257.534423828,15.696335,247.930725098,69.673072815,494.071197510,0.000000000,0,0,0,forward,86.636002,90.000000,422239328.000000000,422239328.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,254,1,0
29.669967651,29669969,5816,2310,2324,38770.062500000,-933.843139648,342852.718750000,1308.423828125,-100.475494,-114.409706,-13.934204,1,60.698029,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,262.034912109,13.934204,254.323974609,63.099967957,502.705230713,0.000000000,0,0,0,forward,86.636002,90.000000,435395776.000000000,435395776.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,255,1,0
29.686424255,29686424,5839,2279,2296,9452.581054688,-1202.763916016,346150.312500000,1304.074218750,-105.283417,-118.788300,-13.504883,1,60.771801,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,265.437591553,13.504883,258.098236084,61.987174988,509.233154297,0.000000000,0,0,0,forward,86.636002,90.000000,438924320.000000000,438924320.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,256,1,0
29.703584671,29703585,5863,2361,2344,86485.867187500,-745.850158691,340544.812500000,1312.948364258,-101.004097,-117.784042,-16.779938,1,58.271664,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,259.374114990,16.779938,248.330139160,74.880416870,497.600616455,0.000000000,0,0,0,forward,86.636002,90.000000,428079744.000000000,428079744.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,257,1,0
29.720058441,29720058,5886,2337,2324,63751.656250000,-938.388183594,343609.312500000,1308.592773438,-99.051437,-112.209824,-13.158386,1,60.705399,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,262.579254150,13.158386,255.685104370,59.774513245,503.749511719,0.000000000,0,0,0,forward,86.636002,90.000000,437839040.000000000,437839040.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,258,1,0
29.736511230,29736513,5909,2312,2314,40073.167968750,-1035.506958008,347638.937500000,1295.842529297,-103.291328,-117.186775,-13.895447,1,60.771801,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,268.272521973,13.895447,260.421661377,64.425888062,514.671875000,0.000000000,0,0,0,forward,86.636002,90.000000,437302112.000000000,437302112.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,259,1,0
29.753677368,29753678,5933,2340,2325,66285.960937500,-931.739440918,343187.000000000,1302.453735352,-98.109413,-115.226906,-17.117493,1,58.258083,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,263.492675781,17.117493,251.820785522,77.554359436,505.501892090,0.000000000,0,0,0,forward,86.636002,90.000000,427185184.000000000,427185184.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,260,1,0
29.770156860,29770155,5956,2339,2341,65214.742187500,-780.373840332,349765.531250000,1323.392456055,-96.863289,-110.809402,-13.946106,1,60.690659,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,264.294647217,13.946106,256.503997803,63.697414398,507.040466309,0.000000000,0,0,0,forward,86.636002,90.000000,449232736.000000000,449232736.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,261,1,0
29.786615372,29786617,5979,2319,2313,46243.804687500,-1049.197265625,352402.531250000,1311.178588867,-101.466492,-114.249702,-12.783203,1,60.745960,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,268.767761230,12.783203,262.106140137,59.468254089,515.622009277,0.000000000,0,0,0,forward,86.636002,90.000000,450610080.000000000,450610080.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,262,1,0
29.803083420,29803084,6002,2277,2307,6545.499023438,-1108.080810547,345795.906250000,1309.368530273,-104.692596,-118.939354,-14.246765,1,60.727516,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,264.093658447,14.246765,255.971405029,64.993072510,506.654876709,0.000000000,0,0,0,forward,86.636002,90.000000,438849120.000000000,438849120.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,263,1,0
29.820236206,29820235,6026,2336,2345,61914.816406250,-746.481689453,345380.781250000,1309.420043945,-101.602501,-117.252518,-15.650024,1,58.305637,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,263.766235352,15.650024,253.987731934,71.153747559,506.026733398,0.000000000,0,0,0,forward,86.636002,90.000000,435482496.000000000,435482496.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,264,1,0
29.836713791,29836714,6049,2316,2326,42922.976562500,-929.408264160,353548.593750000,1304.168212891,-99.538612,-112.535126,-12.996521,1,60.683292,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,271.091247559,12.996521,264.146881104,60.966220856,520.079528809,0.000000000,0,0,0,forward,86.636002,90.000000,449275552.000000000,449275552.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,265,1,0
29.853176117,29853177,6072,2290,2315,18255.908203125,-1035.781127930,349989.531250000,1315.291137695,-102.940811,-116.738014,-13.797211,1,60.742271,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,266.092834473,13.797211,258.414947510,63.459465027,510.490234375,0.000000000,0,0,0,forward,86.636002,90.000000,447055520.000000000,447055520.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,266,1,0
29.870347977,29870347,6096,2347,2342,71746.023437500,-778.818359375,352508.562500000,1291.051635742,-98.247406,-115.522690,-17.275284,1,58.241119,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,273.039855957,17.275284,260.722747803,81.082725525,523.817871094,0.000000000,0,0,0,forward,86.636002,90.000000,434576416.000000000,434576416.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,267,1,0
29.886823654,29886825,6119,2332,2334,57520.121093750,-856.663452148,355176.593750000,1310.551391602,-97.254044,-110.121017,-12.866974,1,60.686977,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,271.013092041,12.866974,264.207885742,60.351421356,519.929565430,0.000000000,0,0,0,forward,86.636002,90.000000,453788896.000000000,453788896.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,268,1,0
29.903280258,29903280,6142,2296,2320,23470.009765625,-991.482055664,357766.218750000,1309.518554688,-101.087181,-114.280632,-13.193451,1,60.771801,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,273.204376221,13.193451,265.993133545,62.356056213,524.133483887,0.000000000,0,0,0,forward,86.636002,90.000000,456135392.000000000,456135392.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,269,1,0
29.920448303,29920447,6166,2380,2355,102409.539062500,-658.356872559,351125.468750000,1289.889892578,-96.954689,-112.891891,-15.937195,1,58.251297,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,272.213531494,15.937195,261.750549316,74.745338440,522.232604980,0.000000000,0,0,0,forward,86.636002,90.000000,435504672.000000000,435504672.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,270,1,0
29.936920166,29936921,6189,2342,2337,66527.328125000,-831.636718750,360245.218750000,1320.331298828,-94.783432,-108.278664,-13.495239,1,60.701714,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,272.844573975,13.495239,265.311157227,63.672256470,523.443237305,0.000000000,0,0,0,forward,86.636002,90.000000,462510208.000000000,462510208.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,271,1,0
29.953388214,29953388,6212,2306,2324,32511.773437500,-956.973815918,367729.343750000,1318.917602539,-98.948799,-112.721466,-13.772675,1,60.727516,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,278.811462402,13.772675,270.795043945,66.376724243,534.890502930,0.000000000,0,0,0,forward,86.636002,90.000000,471059840.000000000,471059840.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,272,1,0
29.969852448,29969852,6235,2275,2317,3186.628173828,-1025.204711914,362576.562500000,1317.503173828,-102.894051,-116.760338,-13.866287,1,60.738583,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,275.199768066,13.866287,267.179809570,65.953506470,527.961608887,0.000000000,0,0,0,forward,86.636002,90.000000,463774624.000000000,463774624.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,273,1,0
29.987007141,29987009,6259,2357,2354,80304.507812500,-672.887756348,361769.718750000,1293.035278320,-99.267242,-114.958748,-15.691498,1,58.285248,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,279.783325195,15.691498,269.356323242,75.669517517,536.755004883,0.000000000,0,0,0,forward,86.636002,90.000000,450347680.000000000,450347680.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,274,1,0
30.003480911,30003481,6282,2336,2336,60403.097656250,-846.154846191,361913.406250000,1312.311401367,-97.221069,-110.719048,-13.497986,1,60.709084,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,275.783172607,13.497986,268.165527344,64.370872498,529.080810547,0.000000000,0,0,0,forward,86.636002,90.000000,461824288.000000000,461824288.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,275,1,0
30.019939423,30019941,6305,2294,2319,20716.775390625,-1009.903808594,363429.562500000,1303.806640625,-100.954407,-114.448830,-13.494415,1,60.753342,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,278.744995117,13.494415,271.049591064,65.045303345,534.762939453,0.000000000,0,0,0,forward,86.636002,90.000000,460760352.000000000,460760352.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,276,1,0
30.037107468,30037109,6329,2370,2360,92149.671875000,-619.333312988,355212.437500000,1301.517700195,-97.255386,-113.456383,-16.200989,1,58.247902,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,272.921722412,16.200989,262.083709717,76.147254944,523.591247559,0.000000000,0,0,0,forward,86.636002,90.000000,443956192.000000000,443956192.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,277,1,0
30.053575516,30053577,6352,2359,2343,81658.898437500,-782.835021973,366057.281250000,1329.251586914,-95.197723,-108.192062,-12.994339,1,60.723827,1,1.516002059,0.829075456,1428.850708008,1558.746337891,0.000000000,0,0,0,0,52.124961853,41.699970245,62.549957275,86.636002,275.386016846,12.994339,268.334014893,61.921863556,528.318908691,0.000000000,0,0,0,forward,86.636002,90.000000,474121952.000000000,474121952.000000000,10000.000000000,0,0,230622.312500000,281871.718750000,0.000000000,0.000000000,0,0,NONE,278,1,0
