sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI,state
5,184000,500,2525,1660,2318,1499,2.006000,1.354000,0,0,LOOP
6,184500,500,2673,1579,2451,1421,2.118000,1.289000,0,0,LOOP
7,185000,500,2796,1513,2559,1372,2.204000,1.247000,0,0,LOOP
8,185500,500,2893,1456,2663,1299,2.275000,1.189000,0,0,LOOP
9,186000,500,2961,1419,2735,1259,2.338000,1.160000,0,0,LOOP
10,186500,500,3003,1411,2769,1256,2.368000,1.155000,0,0,LOOP
11,187000,500,3007,1420,2785,1265,2.374000,1.151000,0,0,LOOP
12,187500,500,2979,1465,2748,1296,2.353000,1.196000,0,0,LOOP
13,188000,500,2913,1528,2689,1363,2.307000,1.249000,0,0,LOOP
14,188500,500,2815,1595,2595,1439,2.233000,1.301000,0,0,LOOP
15,189000,500,2690,1685,2473,1535,2.138000,1.368000,0,0,LOOP
16,189500,500,2544,1781,2336,1637,2.024000,1.470000,0,0,LOOP
17,190000,500,2385,1905,2185,1747,1.901000,1.551000,0,0,LOOP
18,190500,500,2218,2026,2027,1872,1.773000,1.649000,0,0,LOOP
19,191000,500,2039,2144,1858,1986,1.638000,1.742000,0,0,LOOP
20,191500,500,1858,2266,1686,2111,1.497000,1.839000,0,0,LOOP
21,192000,500,1679,2367,1513,2199,1.364000,1.920000,0,0,LOOP
22,192500,500,1518,2466,1369,2307,1.240000,2.003000,0,0,LOOP
23,193000,500,1377,2541,1229,2385,1.132000,2.066000,0,0,LOOP
24,193500,500,1265,2603,1111,2449,1.045000,2.123000,0,0,LOOP
25,194000,500,1176,2653,1023,2494,0.974000,2.150000,0,0,LOOP
26,194500,500,1115,2685,973,2526,0.927000,2.179000,0,0,LOOP
27,195000,500,1087,2684,950,2534,0.903000,2.178000,0,0,LOOP
28,195500,500,1094,2662,949,2526,0.919000,2.140000,0,0,LOOP
29,196000,500,1133,2605,987,2454,0.941000,2.120000,0,0,LOOP
30,196500,500,1211,2548,1072,2395,1.006000,2.068000,0,0,LOOP
31,197000,500,1319,2475,1168,2320,1.085000,2.011000,0,0,LOOP
32,197500,500,1451,2385,1298,2228,1.181000,1.941000,0,0,LOOP
0,198000,500,1655,2233,1488,2081,1.337000,1.819000,0,0,LOOP
1,198500,500,1822,2115,1648,1968,1.471000,1.727000,0,0,LOOP
2,199000,500,1996,1994,1813,1840,1.599000,1.624000,0,0,LOOP
3,199500,500,2177,1872,1975,1720,1.740000,1.534000,0,0,LOOP
4,200000,500,2358,1760,2161,1607,1.876000,1.436000,0,0,LOOP
5,200500,500,2525,1660,2317,1502,2.001000,1.354000,0,0,LOOP
6,201000,500,2673,1579,2463,1433,2.120000,1.294000,0,0,LOOP
7,201500,500,2796,1513,2559,1361,2.204000,1.240000,0,0,LOOP
8,202000,500,2893,1456,2670,1298,2.293000,1.189000,0,0,LOOP
9,202500,500,2961,1419,2734,1266,2.343000,1.164000,0,0,LOOP
10,203000,500,3003,1411,2767,1258,2.374000,1.156000,0,0,LOOP
11,203500,500,3007,1420,2773,1264,2.372000,1.160000,0,0,LOOP
12,204000,500,2979,1465,2751,1310,2.350000,1.195000,0,0,LOOP
13,204500,500,2913,1528,2686,1369,2.303000,1.252000,0,0,LOOP
14,205000,500,2815,1595,2605,1445,2.231000,1.295000,0,0,LOOP
15,205500,500,2690,1685,2467,1535,2.133000,1.374000,0,0,LOOP
16,206000,500,2544,1781,2339,1626,2.024000,1.456000,0,0,LOOP
17,206500,500,2385,1905,2189,1753,1.899000,1.548000,0,0,LOOP
18,207000,500,2218,2026,2029,1889,1.772000,1.653000,0,0,LOOP
19,207500,500,2039,2144,1863,1984,1.636000,1.740000,0,0,LOOP
20,208000,500,1858,2266,1690,2112,1.498000,1.844000,0,0,LOOP
21,208500,500,1679,2367,1511,2217,1.371000,1.931000,0,0,LOOP
22,209000,500,1518,2466,1365,2309,1.238000,2.004000,0,0,LOOP
23,209500,500,1377,2541,1232,2381,1.129000,2.062000,0,0,LOOP
24,210000,500,1265,2603,1130,2448,1.048000,2.114000,0,0,LOOP
25,210500,500,1176,2653,1039,2502,0.977000,2.160000,0,0,LOOP
26,211000,500,1115,2685,972,2526,0.923000,2.177000,0,0,LOOP
27,211500,500,1087,2684,945,2519,0.906000,2.189000,0,0,LOOP
28,212000,500,1094,2662,946,2510,0.911000,2.160000,0,0,LOOP
29,212500,500,1133,2605,982,2447,0.939000,2.111000,0,0,LOOP
30,213000,500,1211,2548,1067,2403,1.006000,2.063000,0,0,LOOP
31,213500,500,1319,2475,1175,2320,1.087000,2.012000,0,0,LOOP
32,214000,500,1451,2385,1296,2229,1.188000,1.939000,0,0,LOOP
0,214500,500,1655,2233,1489,2081,1.341000,1.819000,0,0,LOOP
1,215000,500,1822,2115,1646,1958,1.468000,1.732000,0,0,LOOP
2,215500,500,1996,1994,1809,1855,1.607000,1.628000,0,0,LOOP
3,216000,500,2177,1872,1981,1719,1.736000,1.529000,0,0,LOOP
4,216500,500,2358,1760,2158,1611,1.880000,1.440000,0,0,LOOP
5,217000,500,2525,1660,2315,1520,2.013000,1.367000,0,0,LOOP
6,217500,500,2673,1579,2455,1421,2.120000,1.298000,0,0,LOOP
7,218000,500,2796,1513,2559,1359,2.204000,1.237000,0,0,LOOP
8,218500,500,2893,1456,2671,1300,2.291000,1.192000,0,0,LOOP
9,219000,500,2961,1419,2735,1285,2.333000,1.166000,0,0,LOOP
10,219500,500,3003,1411,2768,1264,2.371000,1.170000,0,0,LOOP
11,220000,500,3007,1420,2772,1264,2.373000,1.160000,0,0,LOOP
12,220500,500,2979,1465,2752,1314,2.355000,1.198000,0,0,LOOP
13,221000,500,2913,1528,2688,1383,2.300000,1.261000,0,0,LOOP
14,221500,500,2815,1595,2583,1434,2.233000,1.325000,0,0,LOOP
15,222000,500,2690,1685,2474,1529,2.125000,1.372000,0,0,LOOP
16,222500,500,2544,1781,2337,1630,2.027000,1.457000,0,0,LOOP
17,223000,500,2385,1905,2185,1755,1.897000,1.554000,0,0,LOOP
18,223500,500,2218,2026,2015,1861,1.775000,1.649000,0,0,LOOP
19,224000,500,2039,2144,1853,1989,1.643000,1.744000,0,0,LOOP
20,224500,500,1858,2266,1693,2112,1.499000,1.845000,0,0,LOOP
21,225000,500,1679,2367,1519,2206,1.359000,1.923000,0,0,LOOP
22,225500,500,1518,2466,1360,2320,1.242000,2.009000,0,0,LOOP
23,226000,500,1377,2541,1231,2391,1.132000,2.059000,0,0,LOOP
24,226500,500,1265,2603,1123,2445,1.050000,2.113000,0,0,LOOP
25,227000,500,1176,2653,1035,2496,0.977000,2.153000,0,0,LOOP
26,227500,500,1115,2685,964,2533,0.924000,2.170000,0,0,LOOP
27,228000,500,1087,2684,943,2529,0.903000,2.175000,0,0,LOOP
28,228500,500,1094,2662,956,2510,0.908000,2.162000,0,0,LOOP
29,229000,500,1133,2605,986,2449,0.940000,2.115000,0,0,LOOP
30,229500,500,1211,2548,1071,2403,0.998000,2.071000,0,0,LOOP
31,230000,500,1319,2475,1168,2310,1.084000,2.003000,0,0,LOOP
32,230500,500,1451,2385,1298,2231,1.186000,1.936000,0,0,LOOP
0,231000,500,1655,2233,1492,2080,1.341000,1.819000,0,0,LOOP
1,231500,500,1822,2115,1648,1963,1.470000,1.719000,0,0,LOOP
2,232000,500,1996,1994,1818,1834,1.600000,1.625000,0,0,LOOP
3,232500,500,2177,1872,1979,1713,1.739000,1.524000,0,0,LOOP
4,233000,500,2358,1760,2157,1610,1.877000,1.439000,0,0,LOOP
5,233500,500,2525,1660,2309,1505,2.005000,1.355000,0,0,LOOP
6,234000,500,2673,1579,2462,1421,2.109000,1.276000,0,0,LOOP
7,234500,500,2796,1513,2559,1358,2.204000,1.238000,0,0,LOOP
8,235000,500,2893,1456,2663,1301,2.289000,1.187000,0,0,LOOP
9,235500,500,2961,1419,2731,1266,2.342000,1.160000,0,0,LOOP
10,236000,500,3003,1411,2773,1273,2.377000,1.155000,0,0,LOOP
11,236500,500,3007,1420,2775,1264,2.375000,1.161000,0,0,LOOP
12,237000,500,2979,1465,2749,1310,2.357000,1.197000,0,0,LOOP
13,237500,500,2913,1528,2693,1374,2.307000,1.247000,0,0,LOOP
14,238000,500,2815,1595,2593,1439,2.233000,1.307000,0,0,LOOP
15,238500,500,2690,1685,2469,1531,2.133000,1.379000,0,0,LOOP
16,239000,500,2544,1781,2336,1626,2.013000,1.452000,0,0,LOOP
17,239500,500,2385,1905,2185,1749,1.901000,1.562000,0,0,LOOP
18,240000,500,2218,2026,2023,1863,1.768000,1.651000,0,0,LOOP
19,240500,500,2039,2144,1856,1997,1.636000,1.743000,0,0,LOOP
20,241000,500,1858,2266,1694,2115,1.500000,1.845000,0,0,LOOP
21,241500,500,1679,2367,1514,2217,1.365000,1.921000,0,0,LOOP
22,242000,500,1518,2466,1361,2318,1.243000,2.005000,0,0,LOOP
23,242500,500,1377,2541,1225,2389,1.132000,2.063000,0,0,LOOP
24,243000,500,1265,2603,1121,2448,1.041000,2.113000,0,0,LOOP
25,243500,500,1176,2653,1038,2502,0.979000,2.153000,0,0,LOOP
26,244000,500,1115,2685,975,2518,0.928000,2.182000,0,0,LOOP
27,244500,500,1087,2684,944,2522,0.907000,2.178000,0,0,LOOP
28,245000,500,1094,2662,954,2506,0.911000,2.161000,0,0,LOOP
29,245500,500,1133,2605,988,2449,0.939000,2.116000,0,0,LOOP
30,246000,500,1211,2548,1067,2399,1.005000,2.058000,0,0,LOOP
31,246500,500,1319,2475,1166,2324,1.075000,2.008000,0,0,LOOP
32,247000,500,1451,2385,1295,2226,1.193000,1.938000,0,0,LOOP
0,247500,500,1655,2233,1488,2078,1.340000,1.815000,0,0,LOOP
1,248000,500,1822,2115,1656,1970,1.479000,1.706000,0,0,LOOP
2,248500,500,1996,1994,1814,1853,1.610000,1.624000,0,0,LOOP
3,249000,500,2177,1872,1983,1712,1.743000,1.533000,0,0,LOOP
4,249500,500,2358,1760,2154,1613,1.878000,1.439000,0,0,LOOP
5,250000,500,2525,1660,2311,1514,2.009000,1.359000,0,0,LOOP
6,250500,500,2673,1579,2447,1424,2.113000,1.288000,0,0,LOOP
7,251000,500,2796,1513,2559,1359,2.204000,1.236000,0,0,LOOP
8,251500,500,2893,1456,2666,1299,2.285000,1.186000,0,0,LOOP
9,252000,500,2961,1419,2736,1261,2.342000,1.156000,0,0,LOOP
10,252500,500,3003,1411,2768,1259,2.373000,1.152000,0,0,LOOP
11,253000,500,3007,1420,2770,1265,2.374000,1.160000,0,0,LOOP
12,253500,500,2979,1465,2753,1308,2.361000,1.201000,0,0,LOOP
13,254000,500,2913,1528,2683,1363,2.312000,1.248000,0,0,LOOP
14,254500,500,2815,1595,2595,1449,2.229000,1.311000,0,0,LOOP
15,255000,500,2690,1685,2471,1535,2.131000,1.378000,0,0,LOOP
16,255500,500,2544,1781,2330,1630,2.022000,1.455000,0,0,LOOP
17,256000,500,2385,1905,2183,1745,1.901000,1.552000,0,0,LOOP
18,256500,500,2218,2026,2026,1878,1.776000,1.662000,0,0,LOOP
19,257000,500,2039,2144,1866,1990,1.643000,1.744000,0,0,LOOP
20,257500,500,1858,2266,1692,2114,1.501000,1.844000,0,0,LOOP
21,258000,500,1679,2367,1514,2215,1.359000,1.922000,0,0,LOOP
22,258500,500,1518,2466,1363,2320,1.238000,2.003000,0,0,LOOP
23,259000,500,1377,2541,1223,2387,1.133000,2.055000,0,0,LOOP
24,259500,500,1265,2603,1115,2448,1.046000,2.113000,0,0,LOOP
25,260000,500,1176,2653,1038,2496,0.975000,2.152000,0,0,LOOP
26,260500,500,1115,2685,977,2537,0.928000,2.176000,0,0,LOOP
27,261000,500,1087,2684,939,2538,0.907000,2.174000,0,0,LOOP
28,261500,500,1094,2662,957,2503,0.910000,2.160000,0,0,LOOP
29,262000,500,1133,2605,987,2448,0.938000,2.115000,0,0,LOOP
30,262500,500,1211,2548,1070,2401,0.997000,2.061000,0,0,LOOP
31,263000,500,1319,2475,1173,2315,1.083000,2.003000,0,0,LOOP
32,263500,500,1451,2385,1291,2231,1.188000,1.934000,0,0,LOOP
0,264000,500,1655,2233,1489,2080,1.339000,1.820000,0,0,LOOP
1,264500,500,1822,2115,1653,1965,1.472000,1.712000,0,0,LOOP
2,265000,500,1996,1994,1821,1850,1.600000,1.619000,0,0,LOOP
3,265500,500,2177,1872,1982,1701,1.736000,1.530000,0,0,LOOP
4,266000,500,2358,1760,2160,1604,1.882000,1.439000,0,0,LOOP
5,266500,500,2525,1660,2316,1502,2.006000,1.362000,0,0,LOOP
6,267000,500,2673,1579,2449,1427,2.110000,1.279000,0,0,LOOP
7,267500,500,2796,1513,2587,1361,2.204000,1.237000,0,0,LOOP
8,268000,500,2893,1456,2671,1301,2.287000,1.187000,0,0,LOOP
9,268500,500,2961,1419,2729,1252,2.338000,1.162000,0,0,LOOP
10,269000,500,3003,1411,2768,1249,2.376000,1.158000,0,0,LOOP
11,269500,500,3007,1420,2773,1264,2.374000,1.160000,0,0,LOOP
12,270000,500,2979,1465,2749,1303,2.357000,1.198000,0,0,LOOP
13,270500,500,2913,1528,2683,1369,2.305000,1.247000,0,0,LOOP
14,271000,500,2815,1595,2605,1442,2.227000,1.310000,0,0,LOOP
15,271500,500,2690,1685,2471,1529,2.131000,1.375000,0,0,LOOP
16,272000,500,2544,1781,2337,1631,2.025000,1.459000,0,0,LOOP
17,272500,500,2385,1905,2187,1748,1.904000,1.554000,0,0,LOOP
18,273000,500,2218,2026,2030,1875,1.764000,1.642000,0,0,LOOP
19,273500,500,2039,2144,1854,1993,1.636000,1.743000,0,0,LOOP
20,274000,500,1858,2266,1686,2113,1.496000,1.844000,0,0,LOOP
21,274500,500,1679,2367,1517,2207,1.361000,1.925000,0,0,LOOP
22,275000,500,1518,2466,1361,2304,1.239000,2.001000,0,0,LOOP
23,275500,500,1377,2541,1231,2397,1.134000,2.060000,0,0,LOOP
24,276000,500,1265,2603,1122,2449,1.050000,2.113000,0,0,LOOP
25,276500,500,1176,2653,1040,2494,0.976000,2.153000,0,0,LOOP
26,277000,500,1115,2685,975,2535,0.926000,2.200000,0,0,LOOP
27,277500,500,1087,2684,941,2515,0.905000,2.173000,0,0,LOOP
28,278000,500,1094,2662,951,2509,0.914000,2.154000,0,0,LOOP
29,278500,500,1133,2605,991,2448,0.934000,2.113000,0,0,LOOP
30,279000,500,1211,2548,1072,2393,1.006000,2.063000,0,0,LOOP
31,279500,500,1319,2475,1174,2316,1.092000,1.986000,0,0,LOOP
32,280000,500,1451,2385,1296,2229,1.186000,1.943000,0,0,LOOP
0,280500,500,1655,2233,1490,2083,1.345000,1.818000,0,0,LOOP
1,281000,500,1822,2115,1648,1968,1.470000,1.736000,0,0,LOOP
2,281500,500,1996,1994,1813,1845,1.594000,1.637000,0,0,LOOP
3,282000,500,2177,1872,1984,1718,1.736000,1.524000,0,0,LOOP
4,282500,500,2358,1760,2160,1608,1.875000,1.438000,0,0,LOOP
5,283000,500,2525,1660,2320,1502,2.012000,1.363000,0,0,LOOP
6,283500,500,2673,1579,2448,1433,2.114000,1.302000,0,0,LOOP
7,284000,500,2796,1513,2559,1372,2.204000,1.225000,0,0,LOOP
8,284500,500,2893,1456,2666,1297,2.287000,1.191000,0,0,LOOP
9,285000,500,2961,1419,2729,1267,2.338000,1.156000,0,0,LOOP
10,285500,500,3003,1411,2775,1257,2.372000,1.159000,0,0,LOOP
11,286000,500,3007,1420,2778,1263,2.379000,1.153000,0,0,LOOP
12,286500,500,2979,1465,2747,1311,2.352000,1.200000,0,0,LOOP
13,287000,500,2913,1528,2687,1371,2.304000,1.247000,0,0,LOOP
14,287500,500,2815,1595,2599,1426,2.233000,1.315000,0,0,LOOP
15,288000,500,2690,1685,2471,1535,2.134000,1.375000,0,0,LOOP
16,288500,500,2544,1781,2337,1633,2.022000,1.453000,0,0,LOOP
17,289000,500,2385,1905,2191,1751,1.905000,1.553000,0,0,LOOP
18,289500,500,2218,2026,2032,1874,1.777000,1.650000,0,0,LOOP
19,290000,500,2039,2144,1858,2000,1.640000,1.749000,0,0,LOOP
20,290500,500,1858,2266,1686,2115,1.501000,1.842000,0,0,LOOP
21,291000,500,1679,2367,1518,2210,1.361000,1.922000,0,0,LOOP
22,291500,500,1518,2466,1370,2317,1.238000,2.000000,0,0,LOOP
23,292000,500,1377,2541,1227,2384,1.126000,2.051000,0,0,LOOP
24,292500,500,1265,2603,1121,2458,1.044000,2.112000,0,0,LOOP
25,293000,500,1176,2653,1039,2496,0.979000,2.152000,0,0,LOOP
26,293500,500,1115,2685,977,2521,0.929000,2.178000,0,0,LOOP
27,294000,500,1087,2684,945,2534,0.903000,2.170000,0,0,LOOP
28,294500,500,1094,2662,951,2503,0.910000,2.157000,0,0,LOOP
29,295000,500,1133,2605,991,2448,0.932000,2.117000,0,0,LOOP
30,295500,500,1211,2548,1063,2396,1.006000,2.075000,0,0,LOOP
31,296000,500,1319,2475,1168,2323,1.084000,2.003000,0,0,LOOP
32,296500,500,1451,2385,1299,2229,1.186000,1.935000,0,0,LOOP
0,297000,500,1655,2233,1488,2083,1.346000,1.817000,0,0,LOOP
1,297500,500,1822,2115,1648,1963,1.470000,1.720000,0,0,LOOP
2,298000,500,1996,1994,1811,1825,1.601000,1.638000,0,0,LOOP
3,298500,500,2177,1872,1985,1719,1.740000,1.523000,0,0,LOOP
4,299000,500,2358,1760,2155,1605,1.875000,1.439000,0,0,LOOP
5,299500,500,2525,1660,2315,1502,1.997000,1.353000,0,0,LOOP
6,300000,500,2673,1579,2450,1425,2.121000,1.301000,0,0,LOOP
7,300500,500,2796,1513,2583,1347,2.204000,1.230000,0,0,LOOP
8,301000,500,2893,1456,2670,1299,2.291000,1.187000,0,0,LOOP
9,301500,500,2961,1419,2734,1267,2.346000,1.162000,0,0,LOOP
10,302000,500,3003,1411,2775,1255,2.373000,1.155000,0,0,LOOP
11,302500,500,3007,1420,2779,1265,2.385000,1.160000,0,0,LOOP
12,303000,500,2979,1465,2754,1309,2.352000,1.197000,0,0,LOOP
13,303500,500,2913,1528,2687,1370,2.305000,1.252000,0,0,LOOP
14,304000,500,2815,1595,2594,1456,2.229000,1.301000,0,0,LOOP
15,304500,500,2690,1685,2481,1523,2.129000,1.379000,0,0,LOOP
16,305000,500,2544,1781,2330,1631,2.020000,1.458000,0,0,LOOP
17,305500,500,2385,1905,2180,1749,1.904000,1.552000,0,0,LOOP
18,306000,500,2218,2026,2021,1877,1.772000,1.643000,0,0,LOOP
19,306500,500,2039,2144,1863,1991,1.639000,1.727000,0,0,LOOP
20,307000,500,1858,2266,1685,2112,1.499000,1.843000,0,0,LOOP
21,307500,500,1679,2367,1517,2213,1.366000,1.924000,0,0,LOOP
22,308000,500,1518,2466,1360,2315,1.230000,2.003000,0,0,LOOP
23,308500,500,1377,2541,1227,2387,1.127000,2.063000,0,0,LOOP
24,309000,500,1265,2603,1121,2449,1.039000,2.106000,0,0,LOOP
25,309500,500,1176,2653,1040,2497,0.974000,2.154000,0,0,LOOP
26,310000,500,1115,2685,973,2528,0.924000,2.178000,0,0,LOOP
27,310500,500,1087,2684,949,2527,0.904000,2.178000,0,0,LOOP
28,311000,500,1094,2662,950,2499,0.911000,2.166000,0,0,LOOP
29,311500,500,1133,2605,986,2448,0.939000,2.115000,0,0,LOOP
30,312000,500,1211,2548,1070,2402,1.004000,2.074000,0,0,LOOP
31,312500,500,1319,2475,1163,2334,1.078000,2.011000,0,0,LOOP
32,313000,500,1451,2385,1285,2226,1.187000,1.938000,0,0,LOOP
0,313500,500,1655,2233,1488,2080,1.338000,1.819000,0,0,LOOP
1,314000,500,1822,2115,1653,1959,1.472000,1.723000,0,0,LOOP
2,314500,500,1996,1994,1807,1840,1.602000,1.624000,0,0,LOOP
3,315000,500,2177,1872,1985,1722,1.742000,1.537000,0,0,LOOP
4,315500,500,2358,1760,2160,1610,1.882000,1.440000,0,0,LOOP
5,316000,500,2525,1660,2317,1503,2.009000,1.354000,0,0,LOOP
6,316500,500,2673,1579,2454,1425,2.119000,1.289000,0,0,LOOP
7,317000,500,2796,1513,2559,1360,2.204000,1.235000,0,0,LOOP
8,317500,500,2893,1456,2670,1302,2.279000,1.189000,0,0,LOOP
9,318000,500,2961,1419,2727,1261,2.346000,1.161000,0,0,LOOP
10,318500,500,3003,1411,2775,1254,2.363000,1.156000,0,0,LOOP
11,319000,500,3007,1420,2774,1264,2.378000,1.160000,0,0,LOOP
12,319500,500,2979,1465,2752,1313,2.354000,1.200000,0,0,LOOP
13,320000,500,2913,1528,2687,1375,2.308000,1.250000,0,0,LOOP
14,320500,500,2815,1595,2601,1437,2.231000,1.301000,0,0,LOOP
15,321000,500,2690,1685,2477,1521,2.125000,1.375000,0,0,LOOP
16,321500,500,2544,1781,2339,1623,2.020000,1.452000,0,0,LOOP
17,322000,500,2385,1905,2187,1749,1.906000,1.553000,0,0,LOOP
18,322500,500,2218,2026,2025,1869,1.779000,1.649000,0,0,LOOP
19,323000,500,2039,2144,1861,1991,1.650000,1.742000,0,0,LOOP
20,323500,500,1858,2266,1686,2112,1.497000,1.843000,0,0,LOOP
21,324000,500,1679,2367,1520,2209,1.362000,1.926000,0,0,LOOP
22,324500,500,1518,2466,1360,2307,1.239000,2.007000,0,0,LOOP
23,325000,500,1377,2541,1222,2375,1.135000,2.053000,0,0,LOOP
24,325500,500,1265,2603,1118,2448,1.045000,2.112000,0,0,LOOP
25,326000,500,1176,2653,1033,2497,0.980000,2.154000,0,0,LOOP
26,326500,500,1115,2685,970,2521,0.927000,2.177000,0,0,LOOP
27,327000,500,1087,2684,946,2534,0.902000,2.192000,0,0,LOOP
28,327500,500,1094,2662,949,2511,0.912000,2.161000,0,0,LOOP
29,328000,500,1133,2605,992,2450,0.940000,2.116000,0,0,LOOP
30,328500,500,1211,2548,1072,2386,1.006000,2.070000,0,0,LOOP
31,329000,500,1319,2475,1168,2320,1.083000,2.002000,0,0,LOOP
32,329500,500,1451,2385,1287,2222,1.187000,1.936000,0,0,LOOP
0,330000,500,1655,2233,1483,2081,1.345000,1.818000,0,0,LOOP
1,330500,500,1822,2115,1655,1962,1.470000,1.723000,0,0,LOOP
2,331000,500,1996,1994,1808,1843,1.599000,1.624000,0,0,LOOP
3,331500,500,2177,1872,1986,1712,1.743000,1.535000,0,0,LOOP
4,332000,500,2358,1760,2160,1613,1.885000,1.441000,0,0,LOOP
5,332500,500,2525,1660,2319,1505,2.005000,1.363000,0,0,LOOP
6,333000,500,2673,1579,2449,1425,2.125000,1.285000,0,0,LOOP
7,333500,500,2796,1513,2559,1332,2.204000,1.238000,0,0,LOOP
8,334000,500,2893,1456,2677,1303,2.282000,1.210000,0,0,LOOP
9,334500,500,2961,1419,2727,1269,2.345000,1.160000,0,0,LOOP
10,335000,500,3003,1411,2779,1257,2.372000,1.153000,0,0,LOOP
11,335500,500,3007,1420,2769,1264,2.375000,1.161000,0,0,LOOP
12,336000,500,2979,1465,2750,1296,2.354000,1.203000,0,0,LOOP
13,336500,500,2913,1528,2685,1373,2.313000,1.247000,0,0,LOOP
14,337000,500,2815,1595,2601,1439,2.230000,1.301000,0,0,LOOP
15,337500,500,2690,1685,2466,1534,2.131000,1.372000,0,0,LOOP
16,338000,500,2544,1781,2336,1621,2.019000,1.455000,0,0,LOOP
17,338500,500,2385,1905,2185,1755,1.898000,1.550000,0,0,LOOP
18,339000,500,2218,2026,2022,1872,1.774000,1.650000,0,0,LOOP
19,339500,500,2039,2144,1856,1989,1.639000,1.742000,0,0,LOOP
20,340000,500,1858,2266,1683,2115,1.512000,1.835000,0,0,LOOP
21,340500,500,1679,2367,1521,2225,1.366000,1.908000,0,0,LOOP
22,341000,500,1518,2466,1366,2311,1.245000,2.002000,0,0,LOOP
23,341500,500,1377,2541,1232,2384,1.126000,2.063000,0,0,LOOP
24,342000,500,1265,2603,1120,2448,1.045000,2.105000,0,0,LOOP
25,342500,500,1176,2653,1023,2503,0.966000,2.158000,0,0,LOOP
26,343000,500,1115,2685,974,2526,0.925000,2.177000,0,0,LOOP
27,343500,500,1087,2684,950,2522,0.908000,2.176000,0,0,LOOP
28,344000,500,1094,2662,953,2497,0.903000,2.162000,0,0,LOOP
29,344500,500,1133,2605,981,2453,0.936000,2.114000,0,0,LOOP
30,345000,500,1211,2548,1063,2391,1.000000,2.077000,0,0,LOOP
31,345500,500,1319,2475,1168,2320,1.083000,2.011000,0,0,LOOP
32,346000,500,1451,2385,1297,2219,1.186000,1.938000,0,0,LOOP
0,346500,500,1655,2233,1484,2082,1.341000,1.823000,0,0,LOOP
1,347000,500,1822,2115,1647,1957,1.468000,1.712000,0,0,LOOP
2,347500,500,1996,1994,1809,1840,1.600000,1.628000,0,0,LOOP
3,348000,500,2177,1872,1984,1717,1.740000,1.532000,0,0,LOOP
4,348500,500,2358,1760,2161,1616,1.882000,1.430000,0,0,LOOP
5,349000,500,2525,1660,2321,1510,2.008000,1.363000,0,0,LOOP
6,349500,500,2673,1579,2450,1423,2.118000,1.290000,0,0,LOOP
7,350000,500,2796,1513,2559,1359,2.204000,1.237000,0,0,LOOP
8,350500,500,2893,1456,2669,1296,2.291000,1.195000,0,0,LOOP
9,351000,500,2961,1419,2727,1255,2.346000,1.159000,0,0,LOOP
10,351500,500,3003,1411,2768,1254,2.372000,1.155000,0,0,LOOP
11,352000,500,3007,1420,2775,1267,2.374000,1.164000,0,0,LOOP
12,352500,500,2979,1465,2750,1305,2.353000,1.200000,0,0,LOOP
13,353000,500,2913,1528,2688,1380,2.306000,1.238000,0,0,LOOP
14,353500,500,2815,1595,2602,1440,2.240000,1.304000,0,0,LOOP
15,354000,500,2690,1685,2473,1530,2.138000,1.372000,0,0,LOOP
16,354500,500,2544,1781,2337,1635,2.022000,1.459000,0,0,LOOP
17,355000,500,2385,1905,2186,1739,1.904000,1.549000,0,0,LOOP
18,355500,500,2218,2026,2030,1872,1.772000,1.651000,0,0,LOOP
19,356000,500,2039,2144,1857,1987,1.642000,1.744000,0,0,LOOP
20,356500,500,1858,2266,1680,2113,1.500000,1.856000,0,0,LOOP
21,357000,500,1679,2367,1519,2218,1.365000,1.925000,0,0,LOOP
22,357500,500,1518,2466,1365,2306,1.238000,2.006000,0,0,LOOP
23,358000,500,1377,2541,1230,2384,1.134000,2.064000,0,0,LOOP
24,358500,500,1265,2603,1114,2441,1.042000,2.113000,0,0,LOOP
25,359000,500,1176,2653,1023,2495,0.977000,2.153000,0,0,LOOP
26,359500,500,1115,2685,974,2523,0.927000,2.179000,0,0,LOOP
27,360000,500,1087,2684,944,2526,0.902000,2.175000,0,0,LOOP
28,360500,500,1094,2662,950,2511,0.908000,2.154000,0,0,LOOP
29,361000,500,1133,2605,991,2448,0.932000,2.113000,0,0,LOOP
30,361500,500,1211,2548,1066,2387,1.005000,2.071000,0,0,LOOP
31,362000,500,1319,2475,1171,2321,1.086000,2.013000,0,0,LOOP
32,362500,500,1451,2385,1291,2237,1.186000,1.934000,0,0,LOOP
0,363000,500,1655,2233,1485,2077,1.338000,1.819000,0,0,LOOP
1,363500,500,1822,2115,1650,1950,1.470000,1.727000,0,0,LOOP
2,364000,500,1996,1994,1810,1842,1.603000,1.624000,0,0,LOOP
3,364500,500,2177,1872,1984,1721,1.742000,1.527000,0,0,LOOP
4,365000,500,2358,1760,2160,1600,1.882000,1.443000,0,0,LOOP
5,365500,500,2525,1660,2319,1493,2.007000,1.346000,0,0,LOOP
6,366000,500,2673,1579,2458,1424,2.117000,1.288000,0,0,LOOP
7,366500,500,2796,1513,2559,1359,2.204000,1.238000,0,0,LOOP
