sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
2469,1234500,500,1087,2684,926,2534,0.888000,2.183000,0,0
2470,1235000,500,1094,2662,932,2510,0.893000,2.165000,0,0
2471,1235500,500,1133,2605,970,2455,0.923000,2.119000,0,0
2472,1236000,500,1211,2548,1052,2398,0.991000,2.074000,0,0
2473,1236500,500,1319,2475,1163,2329,1.077000,2.013000,0,0
2474,1237000,500,1451,2385,1293,2237,1.186000,1.942000,0,0
2475,1237500,500,1655,2233,1493,2086,1.346000,1.823000,0,0
2476,1238000,500,1822,2115,1667,1967,1.483000,1.726000,0,0
2477,1238500,500,1996,1994,1841,1842,1.624000,1.628000,0,0
2478,1239000,500,2177,1872,2021,1725,1.766000,1.530000,0,0
2479,1239500,500,2358,1760,2195,1611,1.913000,1.440000,0,0
2480,1240000,500,2525,1660,2366,1507,2.047000,1.357000,0,0
2481,1240500,500,2673,1579,2510,1424,2.165000,1.289000,0,0
2482,1241000,500,2796,1513,2639,1360,2.266000,1.238000,0,0
2483,1241500,500,2893,1456,2736,1302,2.346000,1.188000,0,0
2484,1242000,500,2961,1419,2803,1264,2.403000,1.160000,0,0
2485,1242500,500,3003,1411,2845,1257,2.436000,1.155000,0,0
2486,1243000,500,3007,1420,2851,1265,2.438000,1.161000,0,0
2487,1243500,500,2979,1465,2822,1313,2.415000,1.199000,0,0
2488,1244000,500,2913,1528,2757,1375,2.361000,1.251000,0,0
2489,1244500,500,2815,1595,2658,1443,2.282000,1.303000,0,0
2490,1245000,500,2690,1685,2527,1533,2.177000,1.376000,0,0
2491,1245500,500,2544,1781,2384,1634,2.063000,1.456000,0,0
2492,1246000,500,2385,1905,2228,1754,1.935000,1.555000,0,0
2493,1246500,500,2218,2026,2063,1878,1.804000,1.653000,0,0
2494,1247000,500,2039,2144,1888,1993,1.656000,1.751000,0,0
2495,1247500,500,1858,2266,1703,2117,1.513000,1.848000,0,0
2496,1248000,500,1679,2367,1520,2214,1.367000,1.927000,0,0
2497,1248500,500,1518,2466,1360,2315,1.238000,2.008000,0,0
2498,1249000,500,1377,2541,1216,2387,1.122000,2.065000,0,0
2499,1249500,500,1265,2603,1105,2450,1.033000,2.117000,0,0
2500,1250000,500,1176,2653,1011,2503,0.958000,2.158000,0,0
2501,1250500,500,1115,2685,952,2535,0.911000,2.184000,0,0
2502,1251000,500,1087,2684,925,2532,0.887000,2.181000,0,0
2503,1251500,500,1094,2662,933,2510,0.892000,2.165000,0,0
2504,1252000,500,1133,2605,969,2452,0.921000,2.118000,0,0
2505,1252500,500,1211,2548,1057,2398,0.991000,2.075000,0,0
2506,1253000,500,1319,2475,1159,2321,1.077000,2.012000,0,0
2507,1253500,500,1451,2385,1294,2235,1.186000,1.942000,0,0
2508,1254000,500,1655,2233,1495,2083,1.346000,1.823000,0,0
2509,1254500,500,1822,2115,1664,1967,1.484000,1.726000,0,0
2510,1255000,500,1996,1994,1838,1843,1.624000,1.626000,0,0
2511,1255500,500,2177,1872,2016,1723,1.767000,1.530000,0,0
2512,1256000,500,2358,1760,2198,1610,1.913000,1.440000,0,0
2513,1256500,500,2525,1660,2364,1507,2.047000,1.355000,0,0
2514,1257000,500,2673,1579,2510,1424,2.165000,1.290000,0,0
2515,1257500,500,2796,1513,2638,1357,2.267000,1.238000,0,0
2516,1258000,500,2893,1456,2736,1301,2.345000,1.190000,0,0
2517,1258500,500,2961,1419,2803,1264,2.399000,1.160000,0,0
2518,1259000,500,3003,1411,2848,1258,2.436000,1.157000,0,0
2519,1259500,500,3007,1420,2849,1264,2.439000,1.162000,0,0
2520,1260000,500,2979,1465,2822,1311,2.411000,1.199000,0,0
2521,1260500,500,2913,1528,2748,1377,2.361000,1.253000,0,0
2522,1261000,500,2815,1595,2656,1444,2.283000,1.305000,0,0
2523,1261500,500,2690,1685,2527,1533,2.179000,1.378000,0,0
2524,1262000,500,2544,1781,2384,1633,2.063000,1.458000,0,0
2525,1262500,500,2385,1905,2231,1755,1.935000,1.556000,0,0
2526,1263000,500,2218,2026,2063,1874,1.798000,1.653000,0,0
2527,1263500,500,2039,2144,1881,1995,1.656000,1.746000,0,0
2528,1264000,500,1858,2266,1702,2119,1.514000,1.848000,0,0
2529,1264500,500,1679,2367,1518,2215,1.367000,1.930000,0,0
2530,1265000,500,1518,2466,1360,2316,1.238000,2.008000,0,0
2531,1265500,500,1377,2541,1216,2393,1.122000,2.065000,0,0
2532,1266000,500,1265,2603,1104,2450,1.031000,2.117000,0,0
2533,1266500,500,1176,2653,1010,2502,0.959000,2.154000,0,0
2534,1267000,500,1115,2685,951,2534,0.909000,2.184000,0,0
2535,1267500,500,1087,2684,912,2534,0.887000,2.183000,0,0
2536,1268000,500,1094,2662,933,2512,0.894000,2.165000,0,0
2537,1268500,500,1133,2605,970,2454,0.922000,2.117000,0,0
2538,1269000,500,1211,2548,1053,2398,0.991000,2.075000,0,0
2539,1269500,500,1319,2475,1158,2323,1.077000,2.012000,0,0
2540,1270000,500,1451,2385,1293,2235,1.184000,1.943000,0,0
2541,1270500,500,1655,2233,1494,2086,1.346000,1.822000,0,0
2542,1271000,500,1822,2115,1670,1965,1.485000,1.725000,0,0
2543,1271500,500,1996,1994,1839,1842,1.624000,1.624000,0,0
2544,1272000,500,2177,1872,2018,1722,1.766000,1.529000,0,0
2545,1272500,500,2358,1760,2199,1611,1.915000,1.440000,0,0
2546,1273000,500,2525,1660,2366,1506,2.047000,1.358000,0,0
2547,1273500,500,2673,1579,2509,1425,2.164000,1.290000,0,0
2548,1274000,500,2796,1513,2638,1360,2.267000,1.238000,0,0
2549,1274500,500,2893,1456,2736,1302,2.346000,1.195000,0,0
2550,1275000,500,2961,1419,2803,1264,2.399000,1.160000,0,0
2551,1275500,500,3003,1411,2847,1259,2.436000,1.156000,0,0
2552,1276000,500,3007,1420,2850,1265,2.441000,1.162000,0,0
2553,1276500,500,2979,1465,2819,1312,2.416000,1.200000,0,0
2554,1277000,500,2913,1528,2754,1374,2.362000,1.251000,0,0
2555,1277500,500,2815,1595,2657,1442,2.282000,1.305000,0,0
2556,1278000,500,2690,1685,2525,1534,2.177000,1.377000,0,0
2557,1278500,500,2544,1781,2384,1632,2.064000,1.459000,0,0
2558,1279000,500,2385,1905,2225,1744,1.934000,1.556000,0,0
2559,1279500,500,2218,2026,2063,1873,1.801000,1.652000,0,0
2560,1280000,500,2039,2144,1881,1994,1.657000,1.748000,0,0
2561,1280500,500,1858,2266,1703,2117,1.513000,1.846000,0,0
2562,1281000,500,1679,2367,1520,2217,1.367000,1.929000,0,0
2563,1281500,500,1518,2466,1360,2315,1.238000,2.009000,0,0
2564,1282000,500,1377,2541,1218,2389,1.124000,2.068000,0,0
2565,1282500,500,1265,2603,1105,2451,1.034000,2.117000,0,0
2566,1283000,500,1176,2653,1011,2505,0.956000,2.157000,0,0
2567,1283500,500,1115,2685,950,2531,0.908000,2.183000,0,0
2568,1284000,500,1087,2684,925,2531,0.889000,2.183000,0,0
2569,1284500,500,1094,2662,935,2512,0.893000,2.163000,0,0
2570,1285000,500,1133,2605,972,2454,0.924000,2.119000,0,0
2571,1285500,500,1211,2548,1054,2399,0.993000,2.076000,0,0
2572,1286000,500,1319,2475,1161,2324,1.078000,2.013000,0,0
2573,1286500,500,1451,2385,1291,2235,1.184000,1.943000,0,0
2574,1287000,500,1655,2233,1495,2085,1.346000,1.823000,0,0
2575,1287500,500,1822,2115,1666,1965,1.483000,1.725000,0,0
2576,1288000,500,1996,1994,1835,1842,1.624000,1.625000,0,0
2577,1288500,500,2177,1872,2017,1723,1.767000,1.530000,0,0
2578,1289000,500,2358,1760,2195,1613,1.913000,1.441000,0,0
2579,1289500,500,2525,1660,2365,1506,2.047000,1.355000,0,0
2580,1290000,500,2673,1579,2512,1426,2.166000,1.291000,0,0
2581,1290500,500,2796,1513,2638,1360,2.269000,1.238000,0,0
2582,1291000,500,2893,1456,2735,1301,2.347000,1.191000,0,0
2583,1291500,500,2961,1419,2803,1264,2.398000,1.160000,0,0
2584,1292000,500,3003,1411,2848,1259,2.436000,1.155000,0,0
2585,1292500,500,3007,1420,2851,1266,2.439000,1.160000,0,0
2586,1293000,500,2979,1465,2820,1321,2.415000,1.198000,0,0
2587,1293500,500,2913,1528,2756,1376,2.362000,1.251000,0,0
2588,1294000,500,2815,1595,2655,1442,2.283000,1.304000,0,0
2589,1294500,500,2690,1685,2527,1533,2.178000,1.376000,0,0
2590,1295000,500,2544,1781,2384,1631,2.063000,1.458000,0,0
2591,1295500,500,2385,1905,2225,1755,1.935000,1.554000,0,0
2592,1296000,500,2218,2026,2064,1874,1.803000,1.650000,0,0
2593,1296500,500,2039,2144,1885,1995,1.655000,1.748000,0,0
2594,1297000,500,1858,2266,1702,2115,1.513000,1.847000,0,0
2595,1297500,500,1679,2367,1520,2221,1.367000,1.930000,0,0
2596,1298000,500,1518,2466,1360,2316,1.238000,2.007000,0,0
2597,1298500,500,1377,2541,1219,2391,1.122000,2.068000,0,0
2598,1299000,500,1265,2603,1104,2453,1.035000,2.119000,0,0
2599,1299500,500,1176,2653,1011,2501,0.958000,2.160000,0,0
2600,1300000,500,1115,2685,951,2534,0.910000,2.183000,0,0
2601,1300500,500,1087,2684,925,2531,0.887000,2.183000,0,0
2602,1301000,500,1094,2662,931,2511,0.892000,2.166000,0,0
2603,1301500,500,1133,2605,972,2453,0.925000,2.118000,0,0
2604,1302000,500,1211,2548,1055,2397,0.993000,2.075000,0,0
2605,1302500,500,1319,2475,1161,2324,1.078000,2.015000,0,0
2606,1303000,500,1451,2385,1294,2234,1.184000,1.943000,0,0
2607,1303500,500,1655,2233,1499,2083,1.348000,1.823000,0,0
2608,1304000,500,1822,2115,1666,1967,1.485000,1.722000,0,0
2609,1304500,500,1996,1994,1840,1842,1.624000,1.624000,0,0
2610,1305000,500,2177,1872,2017,1722,1.769000,1.530000,0,0
2611,1305500,500,2358,1760,2196,1614,1.914000,1.440000,0,0
2612,1306000,500,2525,1660,2365,1512,2.049000,1.359000,0,0
2613,1306500,500,2673,1579,2511,1424,2.166000,1.289000,0,0
2614,1307000,500,2796,1513,2638,1360,2.269000,1.238000,0,0
2615,1307500,500,2893,1456,2737,1302,2.346000,1.191000,0,0
2616,1308000,500,2961,1419,2803,1264,2.400000,1.160000,0,0
2617,1308500,500,3003,1411,2848,1257,2.440000,1.156000,0,0
2618,1309000,500,3007,1420,2851,1264,2.439000,1.161000,0,0
2619,1309500,500,2979,1465,2822,1311,2.415000,1.199000,0,0
2620,1310000,500,2913,1528,2751,1375,2.360000,1.251000,0,0
2621,1310500,500,2815,1595,2660,1443,2.283000,1.304000,0,0
2622,1311000,500,2690,1685,2517,1534,2.176000,1.377000,0,0
2623,1311500,500,2544,1781,2382,1632,2.063000,1.455000,0,0
2624,1312000,500,2385,1905,2226,1755,1.938000,1.556000,0,0
2625,1312500,500,2218,2026,2062,1875,1.804000,1.652000,0,0
2626,1313000,500,2039,2144,1879,1993,1.658000,1.748000,0,0
2627,1313500,500,1858,2266,1703,2117,1.516000,1.846000,0,0
2628,1314000,500,1679,2367,1520,2214,1.367000,1.929000,0,0
2629,1314500,500,1518,2466,1361,2317,1.238000,2.006000,0,0
2630,1315000,500,1377,2541,1219,2389,1.126000,2.067000,0,0
2631,1315500,500,1265,2603,1109,2453,1.034000,2.118000,0,0
2632,1316000,500,1176,2653,1016,2502,0.958000,2.159000,0,0
2633,1316500,500,1115,2685,951,2533,0.907000,2.183000,0,0
2634,1317000,500,1087,2684,926,2534,0.886000,2.183000,0,0
2635,1317500,500,1094,2662,933,2512,0.892000,2.165000,0,0
2636,1318000,500,1133,2605,971,2451,0.924000,2.117000,0,0
2637,1318500,500,1211,2548,1055,2396,0.991000,2.074000,0,0
2638,1319000,500,1319,2475,1162,2327,1.079000,2.013000,0,0
2639,1319500,500,1451,2385,1289,2235,1.184000,1.943000,0,0
2640,1320000,500,1655,2233,1493,2085,1.350000,1.820000,0,0
2641,1320500,500,1822,2115,1666,1965,1.486000,1.723000,0,0
2642,1321000,500,1996,1994,1840,1841,1.624000,1.626000,0,0
2643,1321500,500,2177,1872,2017,1724,1.768000,1.529000,0,0
2644,1322000,500,2358,1760,2198,1601,1.913000,1.441000,0,0
2645,1322500,500,2525,1660,2365,1507,2.049000,1.356000,0,0
2646,1323000,500,2673,1579,2509,1427,2.163000,1.290000,0,0
2647,1323500,500,2796,1513,2638,1360,2.266000,1.238000,0,0
2648,1324000,500,2893,1456,2736,1301,2.346000,1.191000,0,0
2649,1324500,500,2961,1419,2802,1265,2.400000,1.160000,0,0
2650,1325000,500,3003,1411,2847,1257,2.434000,1.155000,0,0
2651,1325500,500,3007,1420,2851,1266,2.440000,1.161000,0,0
2652,1326000,500,2979,1465,2821,1310,2.419000,1.198000,0,0
2653,1326500,500,2913,1528,2755,1376,2.362000,1.251000,0,0
2654,1327000,500,2815,1595,2656,1442,2.283000,1.306000,0,0
2655,1327500,500,2690,1685,2529,1533,2.179000,1.377000,0,0
2656,1328000,500,2544,1781,2384,1631,2.063000,1.458000,0,0
2657,1328500,500,2385,1905,2230,1754,1.935000,1.556000,0,0
2658,1329000,500,2218,2026,2063,1873,1.805000,1.652000,0,0
2659,1329500,500,2039,2144,1881,1994,1.659000,1.748000,0,0
2660,1330000,500,1858,2266,1702,2122,1.516000,1.848000,0,0
2661,1330500,500,1679,2367,1520,2217,1.367000,1.929000,0,0
2662,1331000,500,1518,2466,1360,2315,1.238000,2.009000,0,0
2663,1331500,500,1377,2541,1218,2389,1.123000,2.066000,0,0
2664,1332000,500,1265,2603,1106,2451,1.033000,2.117000,0,0
2665,1332500,500,1176,2653,1010,2501,0.957000,2.158000,0,0
2666,1333000,500,1115,2685,954,2533,0.907000,2.183000,0,0
2667,1333500,500,1087,2684,926,2535,0.887000,2.183000,0,0
2668,1334000,500,1094,2662,931,2511,0.892000,2.166000,0,0
2669,1334500,500,1133,2605,971,2455,0.923000,2.118000,0,0
2670,1335000,500,1211,2548,1051,2398,0.994000,2.075000,0,0
2671,1335500,500,1319,2475,1161,2321,1.078000,2.012000,0,0
2672,1336000,500,1451,2385,1294,2234,1.184000,1.942000,0,0
2673,1336500,500,1655,2233,1495,2085,1.346000,1.823000,0,0
2674,1337000,500,1822,2115,1668,1967,1.484000,1.727000,0,0
2675,1337500,500,1996,1994,1839,1843,1.624000,1.626000,0,0
2676,1338000,500,2177,1872,2019,1723,1.768000,1.529000,0,0
2677,1338500,500,2358,1760,2197,1612,1.912000,1.440000,0,0
2678,1339000,500,2525,1660,2365,1511,2.047000,1.357000,0,0
2679,1339500,500,2673,1579,2510,1428,2.165000,1.289000,0,0
2680,1340000,500,2796,1513,2637,1360,2.267000,1.238000,0,0
2681,1340500,500,2893,1456,2738,1301,2.345000,1.192000,0,0
2682,1341000,500,2961,1419,2804,1264,2.398000,1.160000,0,0
2683,1341500,500,3003,1411,2846,1256,2.436000,1.156000,0,0
2684,1342000,500,3007,1420,2851,1264,2.437000,1.162000,0,0
2685,1342500,500,2979,1465,2822,1312,2.415000,1.201000,0,0
2686,1343000,500,2913,1528,2752,1375,2.364000,1.251000,0,0
2687,1343500,500,2815,1595,2656,1441,2.281000,1.303000,0,0
2688,1344000,500,2690,1685,2525,1533,2.177000,1.376000,0,0
2689,1344500,500,2544,1781,2384,1632,2.058000,1.456000,0,0
2690,1345000,500,2385,1905,2226,1757,1.934000,1.555000,0,0
2691,1345500,500,2218,2026,2062,1872,1.805000,1.650000,0,0
2692,1346000,500,2039,2144,1881,1990,1.655000,1.748000,0,0
2693,1346500,500,1858,2266,1701,2116,1.513000,1.846000,0,0
2694,1347000,500,1679,2367,1520,2217,1.367000,1.929000,0,0
2695,1347500,500,1518,2466,1360,2316,1.238000,2.006000,0,0
2696,1348000,500,1377,2541,1219,2393,1.126000,2.066000,0,0
2697,1348500,500,1265,2603,1106,2451,1.033000,2.115000,0,0
2698,1349000,500,1176,2653,1013,2502,0.956000,2.157000,0,0
2699,1349500,500,1115,2685,949,2533,0.907000,2.183000,0,0
2700,1350000,500,1087,2684,925,2532,0.887000,2.181000,0,0
2701,1350500,500,1094,2662,930,2512,0.892000,2.166000,0,0
2702,1351000,500,1133,2605,970,2448,0.924000,2.117000,0,0
2703,1351500,500,1211,2548,1062,2397,0.991000,2.072000,0,0
2704,1352000,500,1319,2475,1161,2321,1.077000,2.013000,0,0
2705,1352500,500,1451,2385,1291,2233,1.184000,1.942000,0,0
2706,1353000,500,1655,2233,1497,2085,1.348000,1.823000,0,0
2707,1353500,500,1822,2115,1666,1965,1.485000,1.726000,0,0
2708,1354000,500,1996,1994,1839,1842,1.624000,1.625000,0,0
2709,1354500,500,2177,1872,2017,1722,1.767000,1.533000,0,0
2710,1355000,500,2358,1760,2198,1613,1.914000,1.441000,0,0
2711,1355500,500,2525,1660,2366,1509,2.049000,1.359000,0,0
2712,1356000,500,2673,1579,2510,1425,2.164000,1.289000,0,0
2713,1356500,500,2796,1513,2639,1360,2.267000,1.238000,0,0
2714,1357000,500,2893,1456,2736,1301,2.345000,1.190000,0,0
2715,1357500,500,2961,1419,2801,1264,2.398000,1.160000,0,0
2716,1358000,500,3003,1411,2848,1258,2.436000,1.155000,0,0
2717,1358500,500,3007,1420,2851,1264,2.440000,1.161000,0,0
2718,1359000,500,2979,1465,2821,1319,2.415000,1.199000,0,0
2719,1359500,500,2913,1528,2754,1375,2.364000,1.253000,0,0
2720,1360000,500,2815,1595,2655,1444,2.282000,1.301000,0,0
2721,1360500,500,2690,1685,2526,1533,2.177000,1.375000,0,0
2722,1361000,500,2544,1781,2384,1632,2.063000,1.458000,0,0
2723,1361500,500,2385,1905,2231,1754,1.936000,1.556000,0,0
2724,1362000,500,2218,2026,2064,1874,1.805000,1.651000,0,0
2725,1362500,500,2039,2144,1879,1993,1.656000,1.749000,0,0
2726,1363000,500,1858,2266,1703,2119,1.514000,1.846000,0,0
2727,1363500,500,1679,2367,1520,2218,1.367000,1.929000,0,0
2728,1364000,500,1518,2466,1360,2314,1.238000,2.007000,0,0
2729,1364500,500,1377,2541,1217,2394,1.123000,2.067000,0,0
2730,1365000,500,1265,2603,1105,2451,1.031000,2.118000,0,0
2731,1365500,500,1176,2653,1012,2502,0.958000,2.160000,0,0
2732,1366000,500,1115,2685,953,2538,0.910000,2.181000,0,0
2733,1366500,500,1087,2684,926,2533,0.889000,2.183000,0,0
2734,1367000,500,1094,2662,930,2511,0.892000,2.166000,0,0
2735,1367500,500,1133,2605,973,2453,0.924000,2.118000,0,0
2736,1368000,500,1211,2548,1052,2399,0.990000,2.075000,0,0
2737,1368500,500,1319,2475,1162,2323,1.079000,2.013000,0,0
2738,1369000,500,1451,2385,1296,2235,1.185000,1.936000,0,0
34,1369500,500,1602,2269,1446,2119,1.308000,1.851000,0,0
35,1370000,500,1766,2155,1614,2001,1.442000,1.755000,0,0
36,1370500,500,1935,2030,1776,1877,1.577000,1.656000,0,0
37,1371000,500,2115,1913,1958,1763,1.720000,1.562000,0,0
38,1371500,500,2297,1796,2137,1648,1.864000,1.460000,0,0
39,1372000,500,2472,1697,2311,1535,2.004000,1.379000,0,0
40,1372500,500,2625,1603,2463,1451,2.126000,1.310000,0,0
41,1373000,500,2759,1535,2602,1385,2.237000,1.256000,0,0
42,1373500,500,2862,1469,2703,1319,2.320000,1.203000,0,0
43,1374000,500,2941,1429,2784,1276,2.384000,1.171000,0,0
44,1374500,500,2993,1406,2835,1252,2.424000,1.151000,0,0
45,1375000,500,3010,1411,2853,1255,2.445000,1.156000,0,0
46,1375500,500,2992,1454,2835,1301,2.425000,1.188000,0,0
47,1376000,500,2939,1506,2782,1353,2.381000,1.233000,0,0
48,1376500,500,2851,1569,2691,1418,2.312000,1.285000,0,0
49,1377000,500,2734,1653,2559,1497,2.204000,1.351000,0,0
50,1377500,500,2595,1747,2433,1600,2.102000,1.432000,0,0
51,1378000,500,2440,1862,2281,1712,1.977000,1.521000,0,0
52,1378500,500,2274,1987,2114,1837,1.846000,1.624000,0,0
53,1379000,500,2100,2106,1941,1955,1.709000,1.717000,0,0
54,1379500,500,1919,2221,1761,2074,1.561000,1.813000,0,0
55,1380000,500,1738,2333,1588,2183,1.418000,1.901000,0,0
56,1380500,500,1570,2432,1412,2282,1.282000,1.981000,0,0
57,1381000,500,1422,2517,1264,2366,1.160000,2.048000,0,0
58,1381500,500,1299,2585,1145,2435,1.060000,2.103000,0,0
59,1382000,500,1202,2641,1041,2489,0.985000,2.148000,0,0
60,1382500,500,1133,2678,970,2524,0.923000,2.177000,0,0
61,1383000,500,1092,2687,930,2539,0.891000,2.184000,0,0
62,1383500,500,1088,2673,928,2519,0.889000,2.174000,0,0
63,1384000,500,1117,2628,955,2477,0.911000,2.139000,0,0
64,1384500,500,1181,2573,1019,2418,0.962000,2.092000,0,0
65,1385000,500,1278,2505,1116,2352,1.044000,2.037000,0,0
66,1385500,500,1404,2416,1248,2263,1.146000,1.965000,0,0
67,1386000,500,1550,2312,1392,2162,1.263000,1.883000,0,0
68,1386500,500,1709,2194,1554,2042,1.395000,1.786000,0,0
69,1387000,500,1877,2069,1721,1919,1.529000,1.687000,0,0
70,1387500,500,2055,1951,1897,1801,1.672000,1.593000,0,0
71,1388000,500,2236,1835,2079,1682,1.818000,1.499000,0,0
72,1388500,500,2415,1728,2256,1582,1.959000,1.416000,0,0
73,1389000,500,2576,1631,2416,1483,2.090000,1.334000,0,0
74,1389500,500,2718,1558,2554,1405,2.199000,1.275000,0,0
75,1390000,500,2830,1488,2672,1334,2.295000,1.218000,0,0
76,1390500,500,2919,1442,2761,1289,2.370000,1.181000,0,0
77,1391000,500,2978,1408,2818,1254,2.412000,1.152000,0,0
78,1391500,500,3008,1415,2854,1262,2.440000,1.160000,0,0
79,1392000,500,3001,1435,2845,1280,2.436000,1.175000,0,0
80,1392500,500,2962,1488,2805,1333,2.399000,1.218000,0,0
81,1393000,500,2884,1547,2726,1394,2.337000,1.263000,0,0
82,1393500,500,2776,1622,2619,1471,2.252000,1.327000,0,0
83,1394000,500,2644,1712,2480,1566,2.140000,1.403000,0,0
84,1394500,500,2492,1826,2333,1677,2.022000,1.493000,0,0
85,1395000,500,2330,1942,2174,1791,1.893000,1.586000,0,0
86,1395500,500,2161,2069,2001,1919,1.753000,1.688000,0,0
87,1396000,500,1980,2182,1821,2031,1.611000,1.778000,0,0
88,1396500,500,1798,2298,1648,2151,1.466000,1.872000,0,0
89,1397000,500,1623,2400,1465,2250,1.323000,1.952000,0,0
90,1397500,500,1470,2494,1311,2339,1.198000,2.030000,0,0
91,1398000,500,1336,2557,1181,2408,1.090000,2.083000,0,0
92,1398500,500,1233,2621,1073,2471,1.008000,2.130000,0,0
93,1399000,500,1154,2668,991,2513,0.939000,2.166000,0,0
94,1399500,500,1102,2689,941,2539,0.902000,2.186000,0,0
95,1400000,500,1085,2682,922,2531,0.885000,2.181000,0,0
96,1400500,500,1103,2644,942,2493,0.900000,2.149000,0,0
97,1401000,500,1155,2589,993,2437,0.944000,2.107000,0,0
98,1401500,500,1242,2526,1084,2374,1.017000,2.055000,0,0
99,1402000,500,1360,2446,1200,2297,1.110000,1.990000,0,0
100,1402500,500,1499,2351,1343,2198,1.223000,1.914000,0,0
101,1403000,500,1654,2235,1495,2088,1.342000,1.824000,0,0
102,1403500,500,1820,2112,1665,1962,1.483000,1.723000,0,0
103,1404000,500,1995,1990,1839,1840,1.624000,1.624000,0,0
104,1404500,500,2176,1872,2022,1724,1.766000,1.530000,0,0
105,1405000,500,2357,1763,2196,1614,1.923000,1.443000,0,0
106,1405500,500,2524,1662,2364,1511,2.046000,1.356000,0,0
107,1406000,500,2672,1578,2509,1424,2.163000,1.289000,0,0
108,1406500,500,2795,1511,2636,1360,2.269000,1.238000,0,0
109,1407000,500,2892,1454,2735,1300,2.346000,1.189000,0,0
110,1407500,500,2961,1420,2803,1264,2.399000,1.160000,0,0
111,1408000,500,3003,1408,2847,1255,2.436000,1.152000,0,0
112,1408500,500,3007,1420,2850,1265,2.437000,1.161000,0,0
113,1409000,500,2979,1467,2819,1312,2.419000,1.200000,0,0
114,1409500,500,2915,1526,2755,1373,2.363000,1.248000,0,0
115,1410000,500,2816,1592,2656,1437,2.283000,1.301000,0,0
116,1410500,500,2691,1681,2527,1529,2.177000,1.372000,0,0
117,1411000,500,2545,1785,2384,1636,2.063000,1.458000,0,0
118,1411500,500,2386,1901,2225,1749,1.935000,1.551000,0,0
119,1412000,500,2218,2026,2063,1873,1.804000,1.651000,0,0
120,1412500,500,2040,2140,1879,1988,1.656000,1.743000,0,0
121,1413000,500,1859,2264,1701,2116,1.514000,1.845000,0,0
122,1413500,500,1680,2369,1519,2220,1.369000,1.929000,0,0
123,1414000,500,1519,2466,1360,2314,1.237000,2.009000,0,0
124,1414500,500,1378,2546,1218,2395,1.122000,2.071000,0,0
125,1415000,500,1266,2603,1105,2449,1.035000,2.120000,0,0
126,1415500,500,1176,2653,1014,2501,0.958000,2.158000,0,0
127,1416000,500,1116,2680,954,2528,0.910000,2.179000,0,0
128,1416500,500,1087,2682,924,2531,0.886000,2.179000,0,0
129,1417000,500,1094,2657,932,2506,0.891000,2.161000,0,0
130,1417500,500,1133,2607,971,2455,0.923000,2.121000,0,0
131,1418000,500,1210,2551,1053,2398,0.985000,2.076000,0,0
132,1418500,500,1318,2473,1162,2320,1.075000,2.011000,0,0
133,1419000,500,1450,2383,1294,2231,1.182000,1.941000,0,0
134,1419500,500,1601,2274,1445,2125,1.306000,1.855000,0,0
135,1420000,500,1764,2151,1609,2000,1.440000,1.753000,0,0
136,1420500,500,1934,2030,1776,1878,1.573000,1.656000,0,0
137,1421000,500,2115,1917,1957,1766,1.717000,1.567000,0,0
138,1421500,500,2296,1796,2135,1648,1.864000,1.470000,0,0
139,1422000,500,2471,1694,2311,1535,2.006000,1.379000,0,0
140,1422500,500,2624,1603,2464,1453,2.129000,1.312000,0,0
141,1423000,500,2757,1533,2604,1380,2.236000,1.254000,0,0
142,1423500,500,2861,1474,2704,1319,2.320000,1.208000,0,0
143,1424000,500,2941,1429,2782,1277,2.383000,1.169000,0,0
144,1424500,500,2993,1402,2833,1246,2.424000,1.147000,0,0
145,1425000,500,3010,1415,2849,1261,2.440000,1.160000,0,0
146,1425500,500,2992,1451,2834,1296,2.424000,1.187000,0,0
147,1426000,500,2940,1506,2781,1351,2.382000,1.234000,0,0
148,1426500,500,2853,1572,2693,1419,2.313000,1.284000,0,0
149,1427000,500,2736,1647,2559,1493,2.204000,1.343000,0,0
150,1427500,500,2596,1746,2433,1599,2.104000,1.431000,0,0
151,1428000,500,2441,1865,2279,1714,1.980000,1.524000,0,0
152,1428500,500,2275,1983,2116,1833,1.849000,1.620000,0,0
153,1429000,500,2102,2106,1942,1955,1.711000,1.718000,0,0
154,1429500,500,1920,2221,1762,2071,1.562000,1.813000,0,0
155,1430000,500,1738,2332,1584,2181,1.418000,1.899000,0,0
156,1430500,500,1570,2430,1412,2279,1.280000,1.976000,0,0
157,1431000,500,1423,2517,1264,2364,1.160000,2.047000,0,0
158,1431500,500,1300,2582,1140,2431,1.064000,2.100000,0,0
159,1432000,500,1202,2635,1041,2485,0.981000,2.142000,0,0
160,1432500,500,1133,2676,967,2524,0.923000,2.176000,0,0
161,1433000,500,1091,2689,929,2538,0.891000,2.188000,0,0
162,1433500,500,1088,2673,925,2521,0.887000,2.171000,0,0
163,1434000,500,1116,2625,954,2474,0.911000,2.135000,0,0
164,1434500,500,1181,2569,1017,2411,0.960000,2.089000,0,0
165,1435000,500,1278,2503,1117,2351,1.044000,2.036000,0,0
166,1435500,500,1403,2416,1246,2263,1.147000,1.965000,0,0
